document_number,debit_credit,date,amount,quantity,account_id,product_id,procurement_id,service_id,vendor_id,customer_id
BUDG78002523,Credit,2024-06-01,-1227400.0,193.0,COGS Spare Parts,,Parts washers,,RegionH Cleaning Services,
BUDG78002523,Debit,2024-06-01,27200.0,1.0,Doubtful Accounts Provision,,,,,
BUDG78002523,Debit,2024-06-01,597100.0,3.0,Inventory New Vehicles,,,,,
BUDG78002523,Debit,2024-06-01,90900.0,2.0,Other Prepaid Expenses,,,,,
BUDG78002523,Debit,2024-06-01,29000.0,1.0,Other Tax Receivables,,,,,
BUDG78002523,Debit,2024-06-01,369800.0,1.0,Prepaid Insurance,,,,,
BUDG78002523,Debit,2024-06-01,386900.0,2.0,Prepaid Rent,,,,,
BUDG78002523,Debit,2024-06-01,29300.0,1.0,Restricted Cash,,,,,
BUDG78002523,Debit,2024-06-01,411700.0,1.0,Short-term Deposits,,,,,
BUDG78002523,Debit,2024-06-01,19500.0,1.0,Spare Parts Inventory,,,,,
BUDG78002523,Debit,2024-06-01,298600.0,1.0,Trade Receivables,,,,,
BUDG78002523,Debit,2024-06-01,787900.0,2.0,VAT Payable,,,,,
BUDG78002545,Debit,2024-06-01,33700.0,1.0,Accessories Inventory,,,,,
BUDG78002545,Debit,2024-06-01,29400.0,1.0,Doubtful Accounts Provision,,,,,
BUDG78002545,Debit,2024-06-01,117300.0,1.0,Inventory New Vehicles,,,,,
BUDG78002545,Debit,2024-06-01,21600.0,1.0,Other Prepaid Expenses,,,,,
BUDG78002545,Debit,2024-06-01,2100.0,1.0,Prepaid Insurance,,,,,
BUDG78002545,Debit,2024-06-01,103800.0,3.0,Prepaid Rent,,,,,
BUDG78002545,Debit,2024-06-01,71700.0,1.0,Spare Parts Inventory,,,,,
BUDG78002545,Credit,2024-06-01,-114000.0,18620.0,Telecom Expenses,,,Telecom Network Service Contract,IT Relation A/S,
BUDG78002545,Debit,2024-06-01,66300.0,1.0,Trade Receivables,,,,,
BUDG78002549,Debit,2024-06-01,7671600.0,1671.0,Warranty Service Revenue,Extended Warranties,,,,AutoDrive Retailers
BUDG78002561,Debit,2024-06-01,180000.0,186.0,Accessories Sales Revenue,All-Season Floor Mats,,,,AutoDrive Retailers
BUDG78002574,Credit,2024-06-01,-96600.0,2.0,Accessories Inventory,,,,,
BUDG78002574,Credit,2024-06-01,-121200.0,2.0,Employee Advances,,,,,
BUDG78002574,Credit,2024-06-01,-591800.0,203586.0,IT Maintenance & Support,,,SAP Hana Database License,IT Relation A/S,
BUDG78002574,Credit,2024-06-01,-449900.0,3.0,Inventory New Vehicles,,,,,
BUDG78002574,Credit,2024-06-01,-87100.0,1.0,Other Prepaid Expenses,,,,,
BUDG78002574,Credit,2024-06-01,-81400.0,1.0,Prepaid Rent,,,,,
BUDG78002574,Credit,2024-06-01,-731900.0,2.0,VAT Payable,,,,,
BUDG78002594,Credit,2024-06-01,-3700.0,2086.0,Fleet Management External Fees,,,Company Car Parking Lease,G4S Danmark A/S,
BUDG78002595,Credit,2024-06-01,-80100.0,1744.0,COGS Spare Parts,,Power strips,,Dustin Denmark A/S,
BUDG78002595,Credit,2024-06-01,-1194800.0,651.0,COGS Spare Parts,,Tire storage racks,,Bridgestone Denmark,
BUDG78002605,Debit,2024-06-01,20500.0,3.0,Spare Parts Sales Revenue,Summer Tire Packages,,,,AutoDrive Retailers
BUDG78002606,Credit,2024-06-01,-18400.0,1128.0,COGS New Vehicles Purchase,,Name badges,,Volkswagen AG,
BUDG78002608,Credit,2024-06-01,-118500.0,24.0,COGS Spare Parts,,"Workshop IT equipment (PCs, tablets)",,IT Relation A/S,
BUDG78002608,Credit,2024-06-01,-878800.0,71794.0,Cleaning and Security,,,Building Facilities Management,RegionH Cleaning Services,
BUDG78002609,Debit,2024-06-01,3800.0,1.0,Prepaid Insurance,,,,,
BUDG78002609,Debit,2024-06-01,3100.0,1.0,Restricted Cash,,,,,
BUDG78002609,Credit,2024-06-01,-31700.0,4141.0,Service Subcontractors,,,HR Payroll Outsourcing,Adecco Danmark A/S,
BUDG78002609,Debit,2024-06-01,11600.0,2.0,Spare Parts Inventory,,,,,
BUDG78002609,Debit,2024-06-01,10400.0,1.0,VAT Payable,,,,,
BUDG78002612,Debit,2024-06-01,14953400.0,24.0,Vehicle Sales Revenue,Luxury Cars,,,,Greater Cars Retail
BUDG78002623,Credit,2024-06-01,-532900.0,2.0,Accessories Inventory,,,,,
BUDG78002623,Credit,2024-06-01,-1025500.0,2.0,Inventory New Vehicles,,,,,
BUDG78002623,Credit,2024-06-01,-236900.0,1.0,Other Prepaid Expenses,,,,,
BUDG78002623,Credit,2024-06-01,-41800.0,1.0,Other Tax Receivables,,,,,
BUDG78002623,Credit,2024-06-01,-165900.0,1.0,Prepaid Insurance,,,,,
BUDG78002623,Credit,2024-06-01,-54900.0,1.0,Restricted Cash,,,,,
BUDG78002623,Credit,2024-06-01,-110700.0,40201.0,Service Subcontractors,,,Workplace Ergonomics Consulting,PA Consulting Group,
BUDG78002623,Credit,2024-06-01,-317900.0,2.0,Spare Parts Inventory,,,,,
BUDG78002623,Credit,2024-06-01,-138000.0,1.0,VAT Payable,,,,,
BUDG78002629,Debit,2024-06-01,205400.0,6.0,Roadside Assistance Revenue,Mobile Service Vans,,,,BlueFleet Solutions
BUDG78002644,Credit,2024-06-01,-30200.0,311.0,COGS Spare Parts,,Power steering fluids,,Bosch Automotive,
BUDG78002645,Credit,2024-06-01,-233400.0,47.0,COGS Spare Parts,,"Workshop IT equipment (PCs, tablets)",,IT Relation A/S,
BUDG78002656,Debit,2024-06-01,2045700.0,5.0,Vehicle Sales Revenue,Electric Vehicles,,,,GreenTech Automotive Solutions
BUDG78002667,Debit,2024-06-01,241800.0,4.0,Accessories Inventory,,,,,
BUDG78002667,Debit,2024-06-01,8400.0,1.0,Doubtful Accounts Provision,,,,,
BUDG78002667,Debit,2024-06-01,8600.0,3.0,Employee Advances,,,,,
BUDG78002667,Credit,2024-06-01,-698300.0,342291.0,IT Maintenance & Support,,,Annual Procurement System License,IT Relation A/S,
BUDG78002667,Debit,2024-06-01,2200.0,1.0,Inventory New Vehicles,,,,,
BUDG78002667,Debit,2024-06-01,6300.0,2.0,Other Prepaid Expenses,,,,,
BUDG78002667,Debit,2024-06-01,73500.0,3.0,Other Tax Receivables,,,,,
BUDG78002667,Debit,2024-06-01,24800.0,3.0,Prepaid Rent,,,,,
BUDG78002667,Debit,2024-06-01,7400.0,1.0,Restricted Cash,,,,,
BUDG78002667,Debit,2024-06-01,4800.0,1.0,Trade Payables,,,,,
BUDG78002667,Debit,2024-06-01,15400.0,1.0,VAT Payable,,,,,
BUDG78002668,Credit,2024-06-01,-158000.0,2.0,Doubtful Accounts Provision,,,,,
BUDG78002668,Credit,2024-06-01,-162300.0,2.0,Employee Advances,,,,,
BUDG78002668,Credit,2024-06-01,-23900.0,1.0,Inventory New Vehicles,,,,,
BUDG78002668,Credit,2024-06-01,-294900.0,2.0,Other Prepaid Expenses,,,,,
BUDG78002668,Credit,2024-06-01,-282900.0,3.0,Other Tax Receivables,,,,,
BUDG78002668,Credit,2024-06-01,-72900.0,1.0,Prepaid Insurance,,,,,
BUDG78002668,Credit,2024-06-01,-65600.0,1.0,Prepaid Rent,,,,,
BUDG78002668,Credit,2024-06-01,-90400.0,1.0,Restricted Cash,,,,,
BUDG78002668,Debit,2024-06-01,1484900.0,1618.0,Roadside Assistance Revenue,Emergency Roadside Assistance,,,,BlueFleet Solutions
BUDG78002668,Credit,2024-06-01,-7300.0,1.0,Short-term Deposits,,,,,
BUDG78002668,Credit,2024-06-01,-72400.0,2.0,Spare Parts Inventory,,,,,
BUDG78002668,Credit,2024-06-01,-201500.0,2.0,Trade Receivables,,,,,
BUDG78002668,Credit,2024-06-01,-25500.0,1.0,VAT Payable,,,,,
BUDG78002670,Debit,2024-06-01,94600.0,1.0,Used Vehicle Sales Revenue,Used Motorcycles,,,,AutoDrive Retailers
BUDG78002674,Credit,2024-06-01,-170500.0,3038.0,COGS Spare Parts,,Extension cords,,Bosch Automotive,
BUDG78002682,Debit,2024-06-01,1265400.0,2.0,Vehicle Sales Revenue,Luxury Cars,,,,Greater Cars Retail
BUDG78002695,Credit,2024-06-01,-400.0,516.0,Advertising Expenses,,,Annual Outdoor Advertising License Fee,Volkswagen AG,
BUDG78002740,Debit,2024-06-01,1177700.0,641.0,Accessories Sales Revenue,Keyless Entry Systems,,,,CarFleet Systems
BUDG78002786,Credit,2024-06-01,-88100.0,66417.0,Advertising Expenses,,,Annual Social Media Monitoring License,IT Relation A/S,
BUDG78002789,Credit,2024-06-01,-400.0,1.0,COGS Spare Parts,,Hand tools (office maintenance),,Lyreco Danmark A/S,
BUDG78002826,Credit,2024-06-01,-84100.0,46586.0,Customer Loyalty Program Costs,,,Annual Customer Satisfaction Survey,PwC Danmark,
BUDG78002889,Credit,2024-06-01,-90700.0,99.0,COGS Spare Parts,,Timing belts and chains,,Volkswagen AG,
BUDG78002897,Debit,2024-06-01,1273000.0,4.0,Vehicle Sales Revenue,Petrol Vehicles,,,,Greater Cars Retail
BUDG78002929,Debit,2024-06-01,3023200.0,24699.0,Spare Parts Sales Revenue,Fuel Additives,,,,AutoDrive Retailers
BUDG78002934,Debit,2024-06-01,52800.0,2.0,Doubtful Accounts Provision,,,,,
BUDG78002934,Debit,2024-06-01,154100.0,1.0,Inventory New Vehicles,,,,,
BUDG78002934,Debit,2024-06-01,143400.0,1.0,Other Prepaid Expenses,,,,,
BUDG78002934,Debit,2024-06-01,29900.0,1.0,Other Tax Receivables,,,,,
BUDG78002934,Debit,2024-06-01,139300.0,4.0,Prepaid Rent,,,,,
BUDG78002934,Debit,2024-06-01,257200.0,2.0,Restricted Cash,,,,,
BUDG78002934,Credit,2024-06-01,-106000.0,92768.0,Service Subcontractors,,,Annual Copyright License Fee,Valeo Service Denmark,
BUDG78002934,Debit,2024-06-01,224000.0,1.0,Spare Parts Inventory,,,,,
BUDG78002934,Debit,2024-06-01,750600.0,3.0,Trade Receivables,,,,,
BUDG78002934,Debit,2024-06-01,819300.0,4.0,VAT Payable,,,,,
BUDG78002937,Credit,2024-06-01,-32800.0,45969.0,COGS New Vehicles Purchase,,Paper clips,,Lyreco Danmark A/S,
BUDG78002954,Debit,2024-06-01,2100.0,1.0,Accessories Inventory,,,,,
BUDG78002954,Credit,2024-06-01,-14100.0,12063.0,Bank Charges,,,Annual Online Payments Platform Fee,Danske Bank A/S,
BUDG78002954,Debit,2024-06-01,1100.0,1.0,Doubtful Accounts Provision,,,,,
BUDG78002954,Debit,2024-06-01,2800.0,1.0,Employee Advances,,,,,
BUDG78002954,Debit,2024-06-01,2900.0,3.0,Inventory New Vehicles,,,,,
BUDG78002954,Debit,2024-06-01,6100.0,1.0,Other Prepaid Expenses,,,,,
BUDG78002954,Debit,2024-06-01,2200.0,2.0,Restricted Cash,,,,,
BUDG78002954,Debit,2024-06-01,2400.0,2.0,Short-term Deposits,,,,,
BUDG78002954,Debit,2024-06-01,700.0,1.0,Spare Parts Inventory,,,,,
BUDG78002954,Debit,2024-06-01,600.0,1.0,Trade Receivables,,,,,
BUDG78002974,Credit,2024-06-01,-189500.0,3.0,Accessories Inventory,,,,,
BUDG78002974,Credit,2024-06-01,-34700.0,1.0,Employee Advances,,,,,
BUDG78002974,Credit,2024-06-01,-255700.0,37413.0,IT Maintenance & Support,,,Microsoft Enterprise Agreement,IT Relation A/S,
BUDG78002974,Credit,2024-06-01,-203800.0,2.0,Inventory New Vehicles,,,,,
BUDG78002974,Credit,2024-06-01,-70100.0,1.0,Other Prepaid Expenses,,,,,
BUDG78002974,Credit,2024-06-01,-240900.0,2.0,Other Tax Receivables,,,,,
BUDG78002974,Credit,2024-06-01,-126000.0,1.0,Prepaid Insurance,,,,,
BUDG78002974,Credit,2024-06-01,-67500.0,2.0,Restricted Cash,,,,,
BUDG78002974,Credit,2024-06-01,-26600.0,1.0,Short-term Deposits,,,,,
BUDG78002974,Credit,2024-06-01,-24500.0,1.0,Trade Payables,,,,,
BUDG78002974,Credit,2024-06-01,-171000.0,2.0,Trade Receivables,,,,,
BUDG78002974,Credit,2024-06-01,-111700.0,2.0,VAT Payable,,,,,
BUDG78002989,Credit,2024-06-01,-105000.0,190.0,COGS Spare Parts,,Telephone handsets,,Dustin Denmark A/S,
BUDG78003019,Debit,2024-06-01,10300.0,1.0,Accessories Sales Revenue,Home Charging Stations,,,,GreenTech Automotive Solutions
BUDG78003058,Credit,2024-06-01,-300.0,1.0,Employee Advances,,,,,
BUDG78003058,Credit,2024-06-01,-6000.0,2.0,Inventory New Vehicles,,,,,
BUDG78003058,Credit,2024-06-01,-600.0,1.0,Other Prepaid Expenses,,,,,
BUDG78003058,Credit,2024-06-01,-68100.0,3.0,Restricted Cash,,,,,
BUDG78003058,Credit,2024-06-01,-2800.0,1.0,Short-term Deposits,,,,,
BUDG78003058,Credit,2024-06-01,-1600.0,1.0,Spare Parts Inventory,,,,,
BUDG78003058,Debit,2024-06-01,86800.0,106.0,Workshop Service Revenue,Driver Wellness Services,,,,Startify Mobility
BUDG78003067,Debit,2024-06-01,213200.0,44.0,Fleet Management Revenue,Fleet Optimization Analysis,,,,MetroFleet Management
BUDG78003090,Debit,2024-06-01,371000.0,214.0,Accessories Sales Revenue,Car Alarm Systems,,,,Danmark Car Brokers
BUDG78003133,Debit,2024-06-01,67200.0,55.0,Workshop Service Revenue,Annual Inspection Service,,,,GreenTech Automotive Solutions
BUDG78003142,Credit,2024-06-01,-367600.0,1.0,Accessories Inventory,,,,,
BUDG78003142,Debit,2024-06-01,4496900.0,612.0,Commission Income,Car Insurance,,,,Capital Car Distributors
BUDG78003142,Credit,2024-06-01,-130300.0,1.0,Employee Advances,,,,,
BUDG78003142,Credit,2024-06-01,-60600.0,1.0,Inventory New Vehicles,,,,,
BUDG78003142,Credit,2024-06-01,-1270300.0,2.0,Other Tax Receivables,,,,,
BUDG78003142,Credit,2024-06-01,-229400.0,1.0,Restricted Cash,,,,,
BUDG78003142,Credit,2024-06-01,-983700.0,1.0,Spare Parts Inventory,,,,,
BUDG78003142,Credit,2024-06-01,-1923800.0,2.0,Trade Payables,,,,,
BUDG78003142,Credit,2024-06-01,-3724500.0,2.0,Trade Receivables,,,,,
BUDG78003142,Credit,2024-06-01,-76000.0,1.0,VAT Payable,,,,,
BUDG78003151,Debit,2024-06-01,458600.0,500.0,Workshop Service Revenue,Engine Oil Change,,,,GreenTech Automotive Solutions
BUDG78003166,Debit,2024-06-01,1100.0,2.0,Accessories Sales Revenue,Tire Inflation Kits,,,,GreenTech Automotive Solutions
BUDG78003168,Debit,2024-06-01,19200.0,31.0,Accessories Sales Revenue,Navigation Map Updates,,,,AutoDrive Retailers
BUDG78003179,Credit,2024-06-01,-1632100.0,2.0,Employee Advances,,,,,
BUDG78003179,Credit,2024-06-01,-1722000.0,1.0,Inventory New Vehicles,,,,,
BUDG78003179,Credit,2024-06-01,-803800.0,2.0,Other Prepaid Expenses,,,,,
BUDG78003179,Credit,2024-06-01,-1505700.0,2.0,Other Tax Receivables,,,,,
BUDG78003179,Credit,2024-06-01,-1477800.0,1.0,Prepaid Insurance,,,,,
BUDG78003179,Credit,2024-06-01,-14600.0,1.0,Prepaid Rent,,,,,
BUDG78003179,Credit,2024-06-01,-907000.0,1.0,Restricted Cash,,,,,
BUDG78003179,Credit,2024-06-01,-2357500.0,2.0,Short-term Deposits,,,,,
BUDG78003179,Credit,2024-06-01,-1019200.0,1.0,Spare Parts Inventory,,,,,
BUDG78003179,Credit,2024-06-01,-1598000.0,2.0,Trade Payables,,,,,
BUDG78003179,Credit,2024-06-01,-2789900.0,4.0,Trade Receivables,,,,,
BUDG78003179,Credit,2024-06-01,-4364300.0,1.0,VAT Payable,,,,,
BUDG78003179,Debit,2024-06-01,10126400.0,1527.0,Workshop Service Revenue,Car Service Packages,,,,Capital Car Distributors
BUDG78003184,Credit,2024-06-01,-87100.0,1.0,Accessories Inventory,,,,,
BUDG78003184,Debit,2024-06-01,23400.0,11.0,Accessories Sales Revenue,Garage Door Openers,,,,AutoDrive Retailers
BUDG78003184,Credit,2024-06-01,-46600.0,1.0,Doubtful Accounts Provision,,,,,
BUDG78003184,Credit,2024-06-01,-78100.0,2.0,Employee Advances,,,,,
BUDG78003184,Credit,2024-06-01,-143700.0,2.0,Other Prepaid Expenses,,,,,
BUDG78003184,Credit,2024-06-01,-51600.0,1.0,Other Tax Receivables,,,,,
BUDG78003184,Credit,2024-06-01,-48900.0,2.0,Prepaid Insurance,,,,,
BUDG78003184,Credit,2024-06-01,-200.0,1.0,Restricted Cash,,,,,
BUDG78003184,Credit,2024-06-01,-4900.0,1.0,Short-term Deposits,,,,,
BUDG78003184,Credit,2024-06-01,-5300.0,2.0,Trade Payables,,,,,
BUDG78003193,Debit,2024-06-01,329000.0,92.0,Accessories Sales Revenue,Navigation Systems,,,,CarFleet Systems
BUDG78003203,Debit,2024-06-01,1517400.0,5.0,Vehicle Sales Revenue,Petrol Vehicles,,,,Greater Cars Retail
BUDG78003220,Credit,2024-06-01,-82400.0,2.0,Accessories Inventory,,,,,
BUDG78003220,Credit,2024-06-01,-89600.0,2.0,Inventory New Vehicles,,,,,
BUDG78003220,Credit,2024-06-01,-57000.0,1.0,Other Tax Receivables,,,,,
BUDG78003220,Credit,2024-06-01,-35700.0,1.0,Prepaid Insurance,,,,,
BUDG78003220,Credit,2024-06-01,-52100.0,1.0,Prepaid Rent,,,,,
BUDG78003220,Credit,2024-06-01,-74000.0,1.0,Spare Parts Inventory,,,,,
BUDG78003220,Credit,2024-06-01,-67600.0,2.0,Trade Payables,,,,,
BUDG78003220,Debit,2024-06-01,345400.0,2.0,Used Vehicle Sales Revenue,Refurbished Cars,,,,Greater Cars Retail
BUDG78003220,Credit,2024-06-01,-47600.0,1.0,VAT Payable,,,,,
BUDG78003222,Debit,2024-06-01,250100.0,117.0,Fleet Management Revenue,Vehicle Safety Training,,,,MetroFleet Management
BUDG78003235,Debit,2024-06-01,7700.0,10.0,Roadside Assistance Revenue,Towing Services,,,,BlueFleet Solutions
BUDG78003248,Credit,2024-06-01,-313900.0,3.0,Accessories Inventory,,,,,
BUDG78003248,Debit,2024-06-01,754400.0,1233.0,Accessories Sales Revenue,Navigation Map Updates,,,,AutoDrive Retailers
BUDG78003248,Credit,2024-06-01,-114700.0,2.0,Doubtful Accounts Provision,,,,,
BUDG78003248,Credit,2024-06-01,-60000.0,2.0,Employee Advances,,,,,
BUDG78003248,Credit,2024-06-01,-17000.0,1.0,Inventory New Vehicles,,,,,
BUDG78003248,Credit,2024-06-01,-81400.0,2.0,Other Prepaid Expenses,,,,,
BUDG78003248,Credit,2024-06-01,-72500.0,1.0,Other Tax Receivables,,,,,
BUDG78003248,Credit,2024-06-01,-75000.0,3.0,Prepaid Insurance,,,,,
BUDG78003248,Credit,2024-06-01,-11500.0,1.0,Prepaid Rent,,,,,
BUDG78003248,Credit,2024-06-01,-53300.0,1.0,Trade Payables,,,,,
BUDG78003248,Credit,2024-06-01,-90100.0,1.0,Trade Receivables,,,,,
BUDG78003248,Credit,2024-06-01,-84800.0,2.0,VAT Payable,,,,,
BUDG78003264,Debit,2024-06-01,1425500.0,3.0,Vehicle Sales Revenue,Commercial Trucks,,,,Nordic Construction Co.
BUDG78003314,Debit,2024-06-01,84800.0,40.0,Workshop Service Revenue,Alloy Wheel Refurbishment,,,,GreenTech Automotive Solutions
BUDG78003345,Debit,2024-06-01,3198800.0,2240.0,Accessories Sales Revenue,Cargo Carriers,,,,BlueFleet Solutions
BUDG78003409,Credit,2024-06-01,-1040600.0,1.0,Other Tax Receivables,,,,,
BUDG78003409,Credit,2024-06-01,-2357200.0,2.0,Prepaid Insurance,,,,,
BUDG78003409,Credit,2024-06-01,-2736400.0,1.0,Prepaid Rent,,,,,
BUDG78003409,Credit,2024-06-01,-335900.0,1.0,Trade Payables,,,,,
BUDG78003409,Debit,2024-06-01,5924700.0,17.0,Vehicle Sales Revenue,SUVs,,,,AutoDrive Retailers
BUDG78003413,Debit,2024-06-01,1705500.0,1760.0,Accessories Sales Revenue,Seat Covers,,,,AutoDrive Retailers
BUDG78003424,Debit,2024-06-01,810800.0,318.0,Accessories Sales Revenue,Van Shelving Kits,,,,FleetPartners ApS
BUDG78003451,Credit,2024-06-01,-260900.0,1.0,Accessories Inventory,,,,,
BUDG78003451,Debit,2024-06-01,60200.0,1.0,Commission Income,Car Trade-In Services,,,,Capital Car Distributors
BUDG78003451,Credit,2024-06-01,-248100.0,2.0,Doubtful Accounts Provision,,,,,
BUDG78003451,Credit,2024-06-01,-137200.0,3.0,Employee Advances,,,,,
BUDG78003451,Credit,2024-06-01,-335800.0,2.0,Other Prepaid Expenses,,,,,
BUDG78003451,Credit,2024-06-01,-228500.0,3.0,Prepaid Rent,,,,,
BUDG78003451,Credit,2024-06-01,-604700.0,3.0,Restricted Cash,,,,,
BUDG78003451,Credit,2024-06-01,-28200.0,1.0,Short-term Deposits,,,,,
BUDG78003451,Credit,2024-06-01,-114900.0,2.0,Spare Parts Inventory,,,,,
BUDG78003451,Credit,2024-06-01,-101500.0,1.0,Trade Payables,,,,,
BUDG78003502,Debit,2024-06-01,316500.0,91.0,Accessories Sales Revenue,Climate Control Upgrades,,,,GreenTech Automotive Solutions
BUDG78003504,Debit,2024-06-01,26000.0,2.0,Accessories Sales Revenue,Convertible Hardtops,,,,AutoDrive Retailers
BUDG78003521,Debit,2024-06-01,10100.0,3.0,Accessories Sales Revenue,Climate Control Upgrades,,,,GreenTech Automotive Solutions
BUDG78003582,Debit,2024-06-01,56300.0,1.0,Commission Income,Car Trade-In Services,,,,Capital Car Distributors
BUDG78003691,Debit,2024-06-01,339900.0,370.0,Workshop Service Revenue,Engine Oil Change,,,,GreenTech Automotive Solutions
BUDG78003744,Credit,2024-06-01,-23600.0,1.0,Accessories Inventory,,,,,
BUDG78003744,Credit,2024-06-01,-141900.0,1.0,Doubtful Accounts Provision,,,,,
BUDG78003744,Credit,2024-06-01,-182000.0,1.0,Other Tax Receivables,,,,,
BUDG78003744,Credit,2024-06-01,-71600.0,1.0,Prepaid Insurance,,,,,
BUDG78003744,Credit,2024-06-01,-139400.0,1.0,Prepaid Rent,,,,,
BUDG78003744,Credit,2024-06-01,-97600.0,1.0,Short-term Deposits,,,,,
BUDG78003744,Credit,2024-06-01,-180400.0,1.0,Spare Parts Inventory,,,,,
BUDG78003744,Credit,2024-06-01,-218200.0,1.0,VAT Payable,,,,,
BUDG78003744,Debit,2024-06-01,2400.0,1.0,Workshop Service Revenue,Alloy Wheel Refurbishment,,,,GreenTech Automotive Solutions
BUDG78003778,Debit,2024-06-01,1204200.0,1686.0,Fleet Management Revenue,Mobile App Connectivity,,,,MetroFleet Management
BUDG78003832,Debit,2024-06-01,1266500.0,2069.0,Spare Parts Sales Revenue,Car Door Seals,,,,Capital Car Distributors
BUDG78003849,Debit,2024-06-01,13900.0,15.0,Workshop Service Revenue,Engine Oil Change,,,,GreenTech Automotive Solutions
BUDG78003887,Debit,2024-06-01,606000.0,1698.0,Accessories Sales Revenue,Charging Cable Accessories,,,,GreenTech Automotive Solutions
BUDG78003940,Debit,2024-06-01,302100.0,82.0,Accessories Sales Revenue,Adaptive Cruise Control,,,,AutoDrive Retailers
BUDG78003940,Credit,2024-06-01,-26200.0,1.0,Inventory New Vehicles,,,,,
BUDG78003940,Credit,2024-06-01,-85100.0,1.0,Other Prepaid Expenses,,,,,
BUDG78003940,Credit,2024-06-01,-24300.0,1.0,Other Tax Receivables,,,,,
BUDG78003940,Credit,2024-06-01,-36800.0,1.0,Prepaid Insurance,,,,,
BUDG78003940,Credit,2024-06-01,-103100.0,2.0,Short-term Deposits,,,,,
BUDG78003940,Credit,2024-06-01,-45700.0,1.0,VAT Payable,,,,,
BUDG78003955,Debit,2024-06-01,409800.0,236.0,Accessories Sales Revenue,Car Alarm Systems,,,,Danmark Car Brokers
BUDG78003955,Credit,2024-06-01,-5500.0,1.0,Prepaid Insurance,,,,,
BUDG78003955,Credit,2024-06-01,-86800.0,2.0,Restricted Cash,,,,,
BUDG78003955,Credit,2024-06-01,-82200.0,1.0,Short-term Deposits,,,,,
BUDG78003955,Credit,2024-06-01,-21500.0,1.0,Trade Payables,,,,,
BUDG78003955,Credit,2024-06-01,-328700.0,1.0,Trade Receivables,,,,,
BUDG78003982,Debit,2024-06-01,885900.0,724.0,Workshop Service Revenue,Auto Detailing,,,,Odense B2B Auto
BUDG78003995,Credit,2024-06-01,-68100.0,1.0,Doubtful Accounts Provision,,,,,
BUDG78003995,Credit,2024-06-01,-322600.0,1.0,Employee Advances,,,,,
BUDG78003995,Credit,2024-06-01,-164600.0,2.0,Inventory New Vehicles,,,,,
BUDG78003995,Credit,2024-06-01,-88300.0,2.0,Other Prepaid Expenses,,,,,
BUDG78003995,Credit,2024-06-01,-5100.0,1.0,Other Tax Receivables,,,,,
BUDG78003995,Credit,2024-06-01,-39400.0,1.0,Restricted Cash,,,,,
BUDG78003995,Credit,2024-06-01,-380300.0,3.0,Trade Payables,,,,,
BUDG78003995,Credit,2024-06-01,-132100.0,1.0,Trade Receivables,,,,,
BUDG78003995,Credit,2024-06-01,-58300.0,2.0,VAT Payable,,,,,
BUDG78003995,Debit,2024-06-01,1092600.0,5.0,Vehicle Sales Revenue,Corporate Vehicle Sales,,,,GreenTech Automotive Solutions
BUDG78001000,Credit,2024-07-01,-55500.0,6796.0,COGS Spare Parts,,Toilet paper,,Lyreco Danmark A/S,
BUDG78001026,Credit,2024-07-01,-351800.0,68990.0,IT Maintenance & Support,,,Cloud Service Provider Annual Plan,IT Relation A/S,
BUDG78001034,Credit,2024-07-01,-1434300.0,598384.0,IT Maintenance & Support,,,Annual Telephony System Maintenance,IT Relation A/S,
BUDG78001147,Credit,2024-07-01,-156700.0,155203.0,IT Maintenance & Support,,,Annual GDPR Registry Subscription,IT Relation A/S,
BUDG78001243,Debit,2024-07-01,307900.0,2.0,Accessories Inventory,,,,,
BUDG78001243,Credit,2024-07-01,-208000.0,29127.0,COGS Spare Parts,,Binder clips,,Lyreco Danmark A/S,
BUDG78001243,Debit,2024-07-01,2300.0,1.0,Doubtful Accounts Provision,,,,,
BUDG78001243,Debit,2024-07-01,75000.0,1.0,Other Prepaid Expenses,,,,,
BUDG78001243,Debit,2024-07-01,16700.0,1.0,Other Tax Receivables,,,,,
BUDG78001243,Debit,2024-07-01,58600.0,1.0,Prepaid Insurance,,,,,
BUDG78001243,Debit,2024-07-01,66400.0,3.0,Prepaid Rent,,,,,
BUDG78001243,Debit,2024-07-01,646600.0,3.0,Short-term Deposits,,,,,
BUDG78001243,Debit,2024-07-01,116600.0,2.0,Spare Parts Inventory,,,,,
BUDG78001243,Debit,2024-07-01,451300.0,1.0,Trade Payables,,,,,
BUDG78001243,Debit,2024-07-01,96000.0,2.0,VAT Payable,,,,,
BUDG78001285,Debit,2024-07-01,56500.0,1.0,Doubtful Accounts Provision,,,,,
BUDG78001285,Debit,2024-07-01,59500.0,1.0,Employee Advances,,,,,
BUDG78001285,Credit,2024-07-01,-336800.0,37521.0,IT Maintenance & Support,,,Enterprise Data Center Hosting,IT Relation A/S,
BUDG78001285,Debit,2024-07-01,52200.0,3.0,Inventory New Vehicles,,,,,
BUDG78001285,Debit,2024-07-01,8500.0,1.0,Other Prepaid Expenses,,,,,
BUDG78001285,Debit,2024-07-01,51900.0,1.0,Short-term Deposits,,,,,
BUDG78001285,Debit,2024-07-01,123500.0,2.0,Trade Payables,,,,,
BUDG78001308,Credit,2024-07-01,-212200.0,105594.0,IT Maintenance & Support,,,Intranet Content Management License,IT Relation A/S,
