document_number,debit_credit,date,amount,quantity,account_id,product_id,procurement_id,service_id,vendor_id,customer_id,flow_variant,flow_type
78003670,Debit,2025-01-15,-460137.21,-1.0,17086,,,,,,main,CashFlow
78003670,Credit,2025-01-15,-1307.63,-1.0,26064,,,,,,main,CashFlow
78003671,Debit,2023-03-30,-73091.85,-1.0,15842,,,,,,main,CashFlow
78003671,Credit,2023-03-30,-1732.32,-1.0,36344,,,,,,main,CashFlow
78003671,Credit,2023-03-30,-106475.52,-1.0,12307,,,,,,main,CashFlow
78003671,Credit,2023-03-30,-23329.43,-1.0,55167,,,,,,main,CashFlow
78003671,Credit,2023-03-30,-26540.78,-1.0,12071,,,,,,main,CashFlow
78003671,Debit,2023-03-30,-8409.78,-1.0,46012,,,,,,main,CashFlow
78003671,Credit,2023-03-30,-26840.42,-1.0,16616,,,,,,main,CashFlow
78003671,Credit,2023-03-30,-10231.89,-1.0,26169,,,,,,main,CashFlow
78003671,Credit,2023-03-30,-21543.16,-1.0,48685,,,,,,main,CashFlow
78003671,Credit,2023-03-30,-44093.58,-1.0,54859,,,,,,main,CashFlow
78003671,Credit,2023-03-30,-29125.64,-1.0,59473,,,,,,main,CashFlow
78003671,Debit,2023-03-30,-19765.14,-1.0,50672,,,,,,main,CashFlow
78003671,Credit,2023-03-30,-28759.72,-1.0,35814,,,,,,main,CashFlow
78003671,Debit,2023-03-30,-14391.81,-1.0,54857,,,,,,main,CashFlow
78003671,Debit,2023-03-30,-19234.15,-1.0,54859,,,,,,main,CashFlow
78003671,Credit,2023-03-30,-8364.2,-1.0,15015,,,,,,main,CashFlow
78003671,Debit,2023-03-30,-19170.61,-1.0,59473,,,,,,main,CashFlow
78003672,Credit,2025-02-02,-111818.84,-1.0,10211,,,,,,main,CashFlow
78003672,Credit,2025-02-02,-22735.18,-1.0,31043,,,,,,main,CashFlow
78003672,Debit,2025-02-02,-54335.87,-1.0,36344,,,,,,main,CashFlow
78003672,Debit,2025-02-02,-125186.4,-1.0,48685,,,,,,main,CashFlow
78003672,Credit,2025-02-02,-71650.07,-1.0,16272,,,,,,main,CashFlow
78003672,Credit,2025-02-02,-70682.53,-1.0,54859,,,,,,main,CashFlow
78003672,Debit,2025-02-02,-61166.88,-1.0,12773,,,,,,main,CashFlow
78003672,Credit,2025-02-02,-6338.6,-1.0,16616,,,,,,main,CashFlow
78003672,Debit,2025-02-02,-89017.25,-1.0,16629,,,,,,main,CashFlow
78003672,Debit,2025-02-02,-88698.92,-1.0,40871,,,,,,main,CashFlow
78003672,Credit,2025-02-02,-19708.88,-1.0,35814,,,,,,main,CashFlow
78003672,Credit,2025-02-02,-106475.06,-1.0,15842,,,,,,main,CashFlow
78003672,Credit,2025-02-02,-77107.15,-1.0,59094,,,,,,main,CashFlow
78003672,Credit,2025-02-02,-9266.94,-1.0,26169,,,,,,main,CashFlow
78003672,Credit,2025-02-02,-68871.39,-1.0,23454,,,,,,main,CashFlow
78003672,Debit,2025-02-02,-167227.6,-1.0,59094,,,,,,main,CashFlow
78003672,Credit,2025-02-02,-7127.44,-1.0,15015,,,,,,main,CashFlow
78003673,Debit,2025-09-09,-27014.21,-1.0,12773,,,,,,main,CashFlow
78003673,Debit,2025-09-09,-81915.48,-1.0,51846,,,,,,main,CashFlow
78003673,Credit,2025-09-09,-25400.2,-1.0,45399,,,,,,main,CashFlow
78003673,Debit,2025-09-09,-28638.01,-1.0,56495,,,,,,main,CashFlow
78003673,Credit,2025-09-09,-31411.1,-1.0,12773,,,,,,main,CashFlow
78003673,Credit,2025-09-09,-28571.0,-1.0,50672,,,,,,main,CashFlow
78003674,Debit,2022-04-07,-81413.69,-1.0,59473,,,,,,variant,CashFlow
78003674,Credit,2022-04-07,-13244.94,-1.0,12071,,,,,,variant,CashFlow
78003674,Debit,2022-04-07,-190788.14,-1.0,59473,,,,,,variant,CashFlow
78003674,Debit,2022-04-07,-251057.02,-1.0,59094,,,,,,variant,CashFlow
78003674,Debit,2022-04-07,-53682.73,-1.0,48510,,,,,,variant,CashFlow
78003674,Debit,2022-04-07,-46942.08,-1.0,41493,,,,,,variant,CashFlow
78003674,Debit,2022-04-07,-21306.11,-1.0,39126,,,,,,variant,CashFlow
78003674,Debit,2022-04-07,-11599.97,-1.0,50672,,,,,,variant,CashFlow
78003674,Credit,2022-04-07,-208444.37,-1.0,12071,,,,,,variant,CashFlow
78003674,Debit,2022-04-07,-61554.95,-1.0,54859,,,,,,variant,CashFlow
78003674,Debit,2022-04-07,-22326.24,-1.0,12307,,,,,,variant,CashFlow
78003674,Debit,2022-04-07,-1136.15,-1.0,31043,,,,,,variant,CashFlow
78003674,Debit,2022-04-07,-27105.88,-1.0,23454,,,,,,variant,CashFlow
78003674,Credit,2022-04-07,-98251.94,-1.0,12071,,,,,,variant,CashFlow
78003674,Debit,2022-04-07,-60719.26,-1.0,19210,,,,,,variant,CashFlow
78003674,Debit,2022-04-07,-95682.87,-1.0,41493,,,,,,variant,CashFlow
78003674,Credit,2022-04-07,-100433.09,-1.0,12071,,,,,,variant,CashFlow
78003674,Debit,2022-04-07,-112109.63,-1.0,48510,,,,,,variant,CashFlow
78003674,Credit,2022-04-07,-9214.0,-1.0,12071,,,,,,variant,CashFlow
78003674,Credit,2022-04-07,-30986.94,-1.0,12071,,,,,,variant,CashFlow
78003675,Debit,2024-12-06,-879459.21,-1.0,12307,,,,,,main,CashFlow
78003675,Credit,2024-12-06,-379209.0,-1.0,32395,,,,,,main,CashFlow
78003675,Credit,2024-12-06,-198926.8,-1.0,48685,,,,,,main,CashFlow
78003675,Credit,2024-12-06,-175766.88,-1.0,51846,,,,,,main,CashFlow
78003675,Debit,2024-12-06,-130359.66,-1.0,40871,,,,,,main,CashFlow
78003675,Debit,2024-12-06,-325278.45,-1.0,40871,,,,,,main,CashFlow
78003676,Debit,2022-11-21,-9927.87,-1.0,41645,,,,,,main,CashFlow
78003676,Debit,2022-11-21,-450.2,-1.0,41493,,,,,,main,CashFlow
78003676,Credit,2022-11-21,-10411.79,-1.0,59473,,,,,,main,CashFlow
78003676,Debit,2022-11-21,-12194.71,-1.0,16629,,,,,,main,CashFlow
78003676,Credit,2022-11-21,-8650.43,-1.0,59150,,,,,,main,CashFlow
78003677,Debit,2023-08-28,-133890.4,-1.0,59150,,,,,,main,CashFlow
78003677,Debit,2023-08-28,-191670.44,-1.0,35814,,,,,,main,CashFlow
78003677,Debit,2023-08-28,-72314.78,-1.0,55167,,,,,,main,CashFlow
78003677,Debit,2023-08-28,-840025.92,-1.0,45399,,,,,,main,CashFlow
78003677,Credit,2023-08-28,-121098.46,-1.0,48685,,,,,,main,CashFlow
78003678,Credit,2025-11-06,-1996.54,-1.0,16629,,,,,,main,CashFlow
78003678,Credit,2025-11-06,-13955.54,-1.0,41493,,,,,,main,CashFlow
78003678,Debit,2025-11-06,-8417.41,-1.0,50672,,,,,,main,CashFlow
78003678,Credit,2025-11-06,-1504.55,-1.0,59150,,,,,,main,CashFlow
78003678,Credit,2025-11-06,-13041.05,-1.0,16272,,,,,,main,CashFlow
78003678,Credit,2025-11-06,-1853.41,-1.0,51846,,,,,,main,CashFlow
78003678,Debit,2025-11-06,-1208.8,-1.0,51846,,,,,,main,CashFlow
78003678,Credit,2025-11-06,-676.6,-1.0,26064,,,,,,main,CashFlow
78003678,Debit,2025-11-06,-4032.22,-1.0,48685,,,,,,main,CashFlow
78003678,Credit,2025-11-06,-16431.14,-1.0,10211,,,,,,main,CashFlow
78003678,Debit,2025-11-06,-73.84,-1.0,15842,,,,,,main,CashFlow
78003678,Debit,2025-11-06,-5268.8,-1.0,41493,,,,,,main,CashFlow
78003678,Credit,2025-11-06,-2865.45,-1.0,15015,,,,,,main,CashFlow
78003678,Debit,2025-11-06,-1209.49,-1.0,41645,,,,,,main,CashFlow
78003678,Credit,2025-11-06,-1936.13,-1.0,26064,,,,,,main,CashFlow
78003678,Credit,2025-11-06,-8094.63,-1.0,52432,,,,,,main,CashFlow
78003678,Credit,2025-11-06,-1978.66,-1.0,12773,,,,,,main,CashFlow
78003678,Debit,2025-11-06,-3428.89,-1.0,59150,,,,,,main,CashFlow
78003678,Credit,2025-11-06,-7026.85,-1.0,50672,,,,,,main,CashFlow
78003679,Debit,2023-01-24,-504743.97,-1.0,23454,,,,,,main,CashFlow
78003679,Credit,2023-01-24,-54566.6,-1.0,54859,,,,,,main,CashFlow
78003679,Debit,2023-01-24,-186197.23,-1.0,55167,,,,,,main,CashFlow
78003679,Debit,2023-01-24,-70496.72,-1.0,15842,,,,,,main,CashFlow
78003679,Debit,2023-01-24,-423108.95,-1.0,31043,,,,,,main,CashFlow
78003679,Credit,2023-01-24,-3962.11,-1.0,41493,,,,,,main,CashFlow
78003679,Debit,2023-01-24,-299861.63,-1.0,51846,,,,,,main,CashFlow
78003679,Credit,2023-01-24,-147886.18,-1.0,31043,,,,,,main,CashFlow
78003679,Debit,2023-01-24,-114776.61,-1.0,12767,,,,,,main,CashFlow
78003680,Debit,2025-07-07,-69676.92,-1.0,36344,,,,,,main,CashFlow
78003680,Debit,2025-07-07,-291434.08,-1.0,56495,,,,,,main,CashFlow
78003680,Debit,2025-07-07,-50306.59,-1.0,48685,,,,,,main,CashFlow
78003680,Debit,2025-07-07,-63521.72,-1.0,16629,,,,,,main,CashFlow
78003680,Credit,2025-07-07,-151781.65,-1.0,16616,,,,,,main,CashFlow
78003680,Credit,2025-07-07,-60940.08,-1.0,10721,,,,,,main,CashFlow
78003680,Credit,2025-07-07,-41708.72,-1.0,32395,,,,,,main,CashFlow
78003680,Credit,2025-07-07,-92490.24,-1.0,23454,,,,,,main,CashFlow
78003681,Credit,2023-11-05,-428365.23,-1.0,15842,,,,,,variant,CashFlow
78003681,Debit,2023-11-05,-663969.15,-1.0,16272,,,,,,variant,CashFlow
78003681,Credit,2023-11-05,-49726.39,-1.0,15842,,,,,,variant,CashFlow
78003681,Credit,2023-11-05,-199864.9,-1.0,15842,,,,,,variant,CashFlow
78003681,Credit,2023-11-05,-84935.04,-1.0,15842,,,,,,variant,CashFlow
78003681,Credit,2023-11-05,-450440.58,-1.0,15842,,,,,,variant,CashFlow
78003681,Debit,2023-11-05,-356672.95,-1.0,41645,,,,,,variant,CashFlow
78003681,Debit,2023-11-05,-2507152.56,-1.0,59473,,,,,,variant,CashFlow
78003681,Debit,2023-11-05,-562655.25,-1.0,52432,,,,,,variant,CashFlow
78003681,Debit,2023-11-05,-53417.7,-1.0,12767,,,,,,variant,CashFlow
78003681,Credit,2023-11-05,-627295.25,-1.0,15842,,,,,,variant,CashFlow
78003682,Debit,2023-11-27,-419346.57,-1.0,39126,,,,,,main,CashFlow
78003682,Credit,2023-11-27,-247057.65,-1.0,54859,,,,,,main,CashFlow
78003682,Debit,2023-11-27,-72394.95,-1.0,40871,,,,,,main,CashFlow
78003682,Debit,2023-11-27,-430489.59,-1.0,12071,,,,,,main,CashFlow
78003682,Credit,2023-11-27,-243973.27,-1.0,59150,,,,,,main,CashFlow
78003682,Credit,2023-11-27,-5032.53,-1.0,26169,,,,,,main,CashFlow
78003682,Debit,2023-11-27,-157695.44,-1.0,41493,,,,,,main,CashFlow
78003683,Credit,2024-08-28,-293271.04,-1.0,22231,,,,,,main,CashFlow
78003683,Debit,2024-08-28,-271074.51,-1.0,10721,,,,,,main,CashFlow
78003683,Credit,2024-08-28,-195087.56,-1.0,48685,,,,,,main,CashFlow
78003683,Credit,2024-08-28,-203641.4,-1.0,48685,,,,,,main,CashFlow
78003683,Debit,2024-08-28,-75740.82,-1.0,26169,,,,,,main,CashFlow
78003683,Debit,2024-08-28,-99020.71,-1.0,16629,,,,,,main,CashFlow
78003683,Credit,2024-08-28,-126531.37,-1.0,55167,,,,,,main,CashFlow
78003683,Credit,2024-08-28,-743779.67,-1.0,52432,,,,,,main,CashFlow
78003683,Debit,2024-08-28,-86468.98,-1.0,22231,,,,,,main,CashFlow
78003683,Debit,2024-08-28,-703014.79,-1.0,16272,,,,,,main,CashFlow
78003683,Credit,2024-08-28,-96577.27,-1.0,35814,,,,,,main,CashFlow
78003683,Credit,2024-08-28,-137791.88,-1.0,41493,,,,,,main,CashFlow
78003684,Credit,2024-03-03,-1698354.0,-1.0,48685,,,,,,main,CashFlow
78003684,Debit,2024-03-03,-4043806.91,-1.0,48510,,,,,,main,CashFlow
78003684,Credit,2024-03-03,-1591009.45,-1.0,10211,,,,,,main,CashFlow
78003684,Credit,2024-03-03,-215963.87,-1.0,41645,,,,,,main,CashFlow
78003684,Credit,2024-03-03,-3364865.77,-1.0,40871,,,,,,main,CashFlow
78003685,Debit,2020-02-25,-20272.32,-1.0,16616,,,,,,main,CashFlow
78003685,Credit,2020-02-25,-609.17,-1.0,32395,,,,,,main,CashFlow
78003685,Debit,2020-02-25,-7124.1,-1.0,16272,,,,,,main,CashFlow
78003685,Debit,2020-02-25,-11275.27,-1.0,19210,,,,,,main,CashFlow
78003685,Credit,2020-02-25,-41852.09,-1.0,39126,,,,,,main,CashFlow
78003685,Credit,2020-02-25,-2718.09,-1.0,46012,,,,,,main,CashFlow
78003685,Debit,2020-02-25,-10357.6,-1.0,17086,,,,,,main,CashFlow
78003685,Credit,2020-02-25,-8359.2,-1.0,48510,,,,,,main,CashFlow
78003685,Debit,2020-02-25,-70407.58,-1.0,54859,,,,,,main,CashFlow
78003685,Debit,2020-02-25,-8605.37,-1.0,16272,,,,,,main,CashFlow
78003685,Credit,2020-02-25,-62843.55,-1.0,48685,,,,,,main,CashFlow
78003685,Credit,2020-02-25,-15620.72,-1.0,23454,,,,,,main,CashFlow
78003685,Credit,2020-02-25,-13602.21,-1.0,41493,,,,,,main,CashFlow
78003685,Debit,2020-02-25,-23140.14,-1.0,59150,,,,,,main,CashFlow
78003685,Credit,2020-02-25,-2112.59,-1.0,12773,,,,,,main,CashFlow
78003686,Debit,2025-03-27,-82223.12,-1.0,55167,,,,,,main,CashFlow
78003686,Credit,2025-03-27,-28108.13,-1.0,51846,,,,,,main,CashFlow
78003686,Debit,2025-03-27,-49764.92,-1.0,12071,,,,,,main,CashFlow
78003686,Credit,2025-03-27,-32949.99,-1.0,36344,,,,,,main,CashFlow
78003686,Credit,2025-03-27,-38015.84,-1.0,55167,,,,,,main,CashFlow
78003686,Credit,2025-03-27,-27034.7,-1.0,10721,,,,,,main,CashFlow
78003686,Credit,2025-03-27,-38140.55,-1.0,15842,,,,,,main,CashFlow
78003686,Debit,2025-03-27,-13238.89,-1.0,26169,,,,,,main,CashFlow
78003686,Debit,2025-03-27,-6564.99,-1.0,54857,,,,,,main,CashFlow
78003686,Credit,2025-03-27,-5361.65,-1.0,31043,,,,,,main,CashFlow
78003686,Debit,2025-03-27,-47245.79,-1.0,17086,,,,,,main,CashFlow
78003686,Debit,2025-03-27,-26390.8,-1.0,41493,,,,,,main,CashFlow
78003686,Debit,2025-03-27,-103071.64,-1.0,50672,,,,,,main,CashFlow
78003686,Debit,2025-03-27,-16199.38,-1.0,59473,,,,,,main,CashFlow
78003686,Credit,2025-03-27,-19163.11,-1.0,12071,,,,,,main,CashFlow
78003686,Debit,2025-03-27,-8806.91,-1.0,26064,,,,,,main,CashFlow
78003686,Credit,2025-03-27,-1995.83,-1.0,59473,,,,,,main,CashFlow
78003686,Credit,2025-03-27,-84089.76,-1.0,37097,,,,,,main,CashFlow
78003686,Credit,2025-03-27,-49854.0,-1.0,17086,,,,,,main,CashFlow
78003687,Debit,2023-03-27,-48054.27,-1.0,52432,,,,,,main,CashFlow
78003687,Debit,2023-03-27,-82227.05,-1.0,59094,,,,,,main,CashFlow
78003687,Debit,2023-03-27,-6068.23,-1.0,51846,,,,,,main,CashFlow
78003687,Credit,2023-03-27,-56889.41,-1.0,22231,,,,,,main,CashFlow
78003687,Debit,2023-03-27,-10561.04,-1.0,48685,,,,,,main,CashFlow
78003688,Credit,2022-07-12,-110.78,-1.0,16272,,,,,,main,CashFlow
78003688,Debit,2022-07-12,-17112.26,-1.0,59473,,,,,,main,CashFlow
78003688,Debit,2022-07-12,-13748.4,-1.0,35814,,,,,,main,CashFlow
78003688,Debit,2022-07-12,-4247.06,-1.0,51846,,,,,,main,CashFlow
78003688,Debit,2022-07-12,-10785.31,-1.0,54859,,,,,,main,CashFlow
78003688,Debit,2022-07-12,-46.32,-1.0,15842,,,,,,main,CashFlow
78003688,Credit,2022-07-12,-8339.69,-1.0,56495,,,,,,main,CashFlow
78003688,Credit,2022-07-12,-5926.18,-1.0,55167,,,,,,main,CashFlow
78003688,Debit,2022-07-12,-1044.0,-1.0,31043,,,,,,main,CashFlow
78003689,Debit,2023-05-27,-13651.5,-1.0,26064,,,,,,main,CashFlow
78003689,Debit,2023-05-27,-53521.15,-1.0,23454,,,,,,main,CashFlow
78003689,Credit,2023-05-27,-21092.89,-1.0,35814,,,,,,main,CashFlow
78003689,Debit,2023-05-27,-7274.04,-1.0,41645,,,,,,main,CashFlow
78003689,Debit,2023-05-27,-19919.0,-1.0,54859,,,,,,main,CashFlow
78003689,Credit,2023-05-27,-29533.64,-1.0,12767,,,,,,main,CashFlow
78003689,Debit,2023-05-27,-42155.22,-1.0,40871,,,,,,main,CashFlow
78003689,Debit,2023-05-27,-9400.67,-1.0,46012,,,,,,main,CashFlow
78003689,Credit,2023-05-27,-24269.56,-1.0,54859,,,,,,main,CashFlow
78003689,Credit,2023-05-27,-25767.3,-1.0,10211,,,,,,main,CashFlow
78003689,Debit,2023-05-27,-15491.24,-1.0,51846,,,,,,main,CashFlow
78003689,Debit,2023-05-27,-39640.66,-1.0,26169,,,,,,main,CashFlow
78003689,Debit,2023-05-27,-65043.07,-1.0,56495,,,,,,main,CashFlow
78003689,Debit,2023-05-27,-25378.12,-1.0,26169,,,,,,main,CashFlow
78003689,Credit,2023-05-27,-36686.48,-1.0,46012,,,,,,main,CashFlow
78003689,Debit,2023-05-27,-28139.67,-1.0,16629,,,,,,main,CashFlow
78003689,Debit,2023-05-27,-16673.71,-1.0,59473,,,,,,main,CashFlow
78003689,Credit,2023-05-27,-27701.88,-1.0,52432,,,,,,main,CashFlow
78003689,Credit,2023-05-27,-21860.2,-1.0,56495,,,,,,main,CashFlow
78003690,Debit,2024-06-15,-27350.17,-1.0,41645,,,,,,main,CashFlow
78003690,Credit,2024-06-15,-5451.76,-1.0,10211,,,,,,main,CashFlow
78003690,Credit,2024-06-15,-45354.14,-1.0,17086,,,,,,main,CashFlow
78003690,Credit,2024-06-15,-85080.28,-1.0,19210,,,,,,main,CashFlow
78003690,Credit,2024-06-15,-189197.17,-1.0,39126,,,,,,main,CashFlow
78003690,Debit,2024-06-15,-71027.92,-1.0,15015,,,,,,main,CashFlow
78003690,Credit,2024-06-15,-32520.88,-1.0,41493,,,,,,main,CashFlow
78003690,Debit,2024-06-15,-17361.98,-1.0,26064,,,,,,main,CashFlow
78003690,Debit,2024-06-15,-104080.74,-1.0,26064,,,,,,main,CashFlow
78003690,Debit,2024-06-15,-30491.86,-1.0,59150,,,,,,main,CashFlow
78003690,Debit,2024-06-15,-4844.49,-1.0,55167,,,,,,main,CashFlow
78003690,Credit,2024-06-15,-85244.89,-1.0,54857,,,,,,main,CashFlow
78003690,Credit,2024-06-15,-42514.94,-1.0,22231,,,,,,main,CashFlow
78003690,Debit,2024-06-15,-32172.16,-1.0,16629,,,,,,main,CashFlow
78003690,Credit,2024-06-15,-8480.45,-1.0,35814,,,,,,main,CashFlow
78003690,Credit,2024-06-15,-22028.08,-1.0,48685,,,,,,main,CashFlow
78003690,Debit,2024-06-15,-50324.39,-1.0,12071,,,,,,main,CashFlow
78003690,Debit,2024-06-15,-77559.18,-1.0,56495,,,,,,main,CashFlow
78003690,Credit,2024-06-15,-21154.74,-1.0,55167,,,,,,main,CashFlow
78003690,Debit,2024-06-15,-2799.78,-1.0,37097,,,,,,main,CashFlow
78003692,Debit,2021-04-04,-138096.11,-1.0,19210,,,,,,main,CashFlow
78003692,Credit,2021-04-04,-119517.32,-1.0,40871,,,,,,main,CashFlow
78003692,Debit,2021-04-04,-329351.48,-1.0,12307,,,,,,main,CashFlow
78003692,Debit,2021-04-04,-331919.23,-1.0,41493,,,,,,main,CashFlow
78003692,Credit,2021-04-04,-358627.69,-1.0,48685,,,,,,main,CashFlow
78003692,Debit,2021-04-04,-648789.48,-1.0,31043,,,,,,main,CashFlow
78003692,Debit,2021-04-04,-321689.86,-1.0,26169,,,,,,main,CashFlow
78003692,Debit,2021-04-04,-423758.61,-1.0,37097,,,,,,main,CashFlow
78003692,Credit,2021-04-04,-141871.61,-1.0,26064,,,,,,main,CashFlow
78003692,Debit,2021-04-04,-242884.72,-1.0,16616,,,,,,main,CashFlow
78003692,Credit,2021-04-04,-171887.3,-1.0,12307,,,,,,main,CashFlow
78003692,Debit,2021-04-04,-124431.76,-1.0,10721,,,,,,main,CashFlow
78003692,Credit,2021-04-04,-685981.26,-1.0,59473,,,,,,main,CashFlow
78003692,Credit,2021-04-04,-411160.62,-1.0,41493,,,,,,main,CashFlow
78003692,Debit,2021-04-04,-24282.98,-1.0,16272,,,,,,main,CashFlow
78003692,Debit,2021-04-04,-299290.86,-1.0,16616,,,,,,main,CashFlow
78003692,Debit,2021-04-04,-1147539.11,-1.0,35814,,,,,,main,CashFlow
78003693,Debit,2020-09-21,-474907.26,-1.0,36344,,,,,,main,CashFlow
78003693,Debit,2020-09-21,-631356.23,-1.0,26064,,,,,,main,CashFlow
78003693,Debit,2020-09-21,-102153.13,-1.0,59094,,,,,,main,CashFlow
78003693,Credit,2020-09-21,-104624.58,-1.0,56495,,,,,,main,CashFlow
78003693,Debit,2020-09-21,-536611.39,-1.0,41645,,,,,,main,CashFlow
78003693,Credit,2020-09-21,-74492.66,-1.0,16629,,,,,,main,CashFlow
78003693,Credit,2020-09-21,-45836.46,-1.0,10211,,,,,,main,CashFlow
78003693,Debit,2020-09-21,-135398.31,-1.0,35814,,,,,,main,CashFlow
78003693,Debit,2020-09-21,-77531.07,-1.0,56495,,,,,,main,CashFlow
78003693,Credit,2020-09-21,-286680.3,-1.0,51846,,,,,,main,CashFlow
78003693,Credit,2020-09-21,-284805.99,-1.0,31043,,,,,,main,CashFlow
78003693,Debit,2020-09-21,-145587.68,-1.0,39126,,,,,,main,CashFlow
78003693,Credit,2020-09-21,-52328.75,-1.0,15842,,,,,,main,CashFlow
78003693,Debit,2020-09-21,-153536.19,-1.0,26064,,,,,,main,CashFlow
78003694,Credit,2022-03-14,-80057.53,-1.0,12307,,,,,,main,CashFlow
78003694,Credit,2022-03-14,-4994.53,-1.0,59473,,,,,,main,CashFlow
78003694,Credit,2022-03-14,-1680.54,-1.0,51846,,,,,,main,CashFlow
78003694,Debit,2022-03-14,-12712.89,-1.0,36344,,,,,,main,CashFlow
78003694,Debit,2022-03-14,-25459.41,-1.0,10211,,,,,,main,CashFlow
78003694,Credit,2022-03-14,-62383.57,-1.0,54857,,,,,,main,CashFlow
78003694,Credit,2022-03-14,-71932.52,-1.0,39126,,,,,,main,CashFlow
78003694,Credit,2022-03-14,-36695.86,-1.0,12773,,,,,,main,CashFlow
78003694,Credit,2022-03-14,-48725.48,-1.0,41493,,,,,,main,CashFlow
78003694,Debit,2022-03-14,-14967.83,-1.0,26064,,,,,,main,CashFlow
78003694,Credit,2022-03-14,-15961.2,-1.0,26064,,,,,,main,CashFlow
78003694,Credit,2022-03-14,-18283.01,-1.0,31043,,,,,,main,CashFlow
78003694,Credit,2022-03-14,-17535.63,-1.0,17086,,,,,,main,CashFlow
78003695,Debit,2025-02-14,-1438.31,-1.0,16629,,,,,,main,CashFlow
78003695,Credit,2025-02-14,-8961.67,-1.0,31043,,,,,,main,CashFlow
78003695,Debit,2025-02-14,-20398.62,-1.0,26064,,,,,,main,CashFlow
78003695,Credit,2025-02-14,-15511.91,-1.0,16616,,,,,,main,CashFlow
78003695,Credit,2025-02-14,-9529.59,-1.0,52432,,,,,,main,CashFlow
78003695,Debit,2025-02-14,-21158.12,-1.0,32395,,,,,,main,CashFlow
78003695,Credit,2025-02-14,-6298.39,-1.0,52432,,,,,,main,CashFlow
78003695,Credit,2025-02-14,-52472.72,-1.0,32395,,,,,,main,CashFlow
78003695,Debit,2025-02-14,-15294.11,-1.0,31043,,,,,,main,CashFlow
78003695,Credit,2025-02-14,-2936.56,-1.0,37097,,,,,,main,CashFlow
78003696,Debit,2020-06-09,-342.65,-1.0,41645,,,,,,main,CashFlow
78003696,Debit,2020-06-09,-77782.84,-1.0,12773,,,,,,main,CashFlow
78003696,Debit,2020-06-09,-12619.59,-1.0,10211,,,,,,main,CashFlow
78003696,Credit,2020-06-09,-52179.55,-1.0,23454,,,,,,main,CashFlow
78003696,Credit,2020-06-09,-48334.89,-1.0,22231,,,,,,main,CashFlow
78003696,Credit,2020-06-09,-49870.04,-1.0,16629,,,,,,main,CashFlow
78003696,Debit,2020-06-09,-345.15,-1.0,59150,,,,,,main,CashFlow
78003696,Credit,2020-06-09,-89042.42,-1.0,31043,,,,,,main,CashFlow
78003696,Debit,2020-06-09,-44961.71,-1.0,37097,,,,,,main,CashFlow
78003696,Debit,2020-06-09,-73448.31,-1.0,45399,,,,,,main,CashFlow
78003696,Credit,2020-06-09,-11224.39,-1.0,46012,,,,,,main,CashFlow
78003696,Credit,2020-06-09,-34989.43,-1.0,26064,,,,,,main,CashFlow
78003696,Debit,2020-06-09,-174274.56,-1.0,39126,,,,,,main,CashFlow
78003696,Debit,2020-06-09,-48448.18,-1.0,59473,,,,,,main,CashFlow
78003696,Credit,2020-06-09,-1696.57,-1.0,37097,,,,,,main,CashFlow
78003696,Debit,2020-06-09,-44589.72,-1.0,31043,,,,,,main,CashFlow
78003698,Debit,2022-01-13,-235405.98,-1.0,41493,,,,,,main,CashFlow
78003698,Debit,2022-01-13,-611168.8,-1.0,41645,,,,,,main,CashFlow
78003698,Credit,2022-01-13,-61557.83,-1.0,59094,,,,,,main,CashFlow
78003698,Debit,2022-01-13,-22413.35,-1.0,50672,,,,,,main,CashFlow
78003698,Credit,2022-01-13,-169119.4,-1.0,59473,,,,,,main,CashFlow
78003698,Credit,2022-01-13,-436268.65,-1.0,46012,,,,,,main,CashFlow
78003698,Credit,2022-01-13,-443519.91,-1.0,55167,,,,,,main,CashFlow
78003698,Debit,2022-01-13,-203720.22,-1.0,41493,,,,,,main,CashFlow
78003698,Debit,2022-01-13,-326393.76,-1.0,12071,,,,,,main,CashFlow
78003698,Debit,2022-01-13,-180357.92,-1.0,10211,,,,,,main,CashFlow
78003698,Credit,2022-01-13,-76260.87,-1.0,32395,,,,,,main,CashFlow
78003698,Debit,2022-01-13,-354356.98,-1.0,37097,,,,,,main,CashFlow
78003698,Credit,2022-01-13,-107673.26,-1.0,50672,,,,,,main,CashFlow
78003698,Credit,2022-01-13,-251233.07,-1.0,23454,,,,,,main,CashFlow
78003699,Debit,2020-12-01,-4495.45,-1.0,31043,,,,,,main,CashFlow
78003699,Credit,2020-12-01,-4947.4,-1.0,51846,,,,,,main,CashFlow
78003699,Credit,2020-12-01,-14278.69,-1.0,37097,,,,,,main,CashFlow
78003699,Debit,2020-12-01,-4627.18,-1.0,59473,,,,,,main,CashFlow
78003699,Debit,2020-12-01,-5382.77,-1.0,41645,,,,,,main,CashFlow
78003699,Credit,2020-12-01,-8246.59,-1.0,22231,,,,,,main,CashFlow
78003699,Credit,2020-12-01,-21780.78,-1.0,17086,,,,,,main,CashFlow
78003699,Debit,2020-12-01,-823.74,-1.0,59150,,,,,,main,CashFlow
78003699,Credit,2020-12-01,-986.55,-1.0,31043,,,,,,main,CashFlow
78003699,Credit,2020-12-01,-41271.69,-1.0,48685,,,,,,main,CashFlow
78003699,Debit,2020-12-01,-8396.84,-1.0,48510,,,,,,main,CashFlow
