document_number,date,currency,amount,quantity,type,account_id,account_name,product_id,procurement_id,service_id,vendor_name
78002718,2023-10-05,EUR,-129702.78,216171.0,Credit,58989,Advertising & Promotion,,,Annual Press Release Distribution Fee,SustainaSource
78002478,2022-12-18,EUR,-75156.08,125260.0,Credit,58989,Advertising & Promotion,,,Annual Press Release Distribution Fee,SustainaSource
78002908,2020-05-31,EUR,-178751.94,297919.0,Credit,58989,Advertising & Promotion,,,Annual Press Release Distribution Fee,SustainaSource
78001264,2022-07-22,DKK,-458387.63,916775.0,Credit,59459,IT & Telecom Expenses,,,Company Website Hosting,Agilis IT Solutions
78002009,2023-09-03,DKK,-29720.97,59441.0,Credit,59459,IT & Telecom Expenses,,,Company Website Hosting,Agilis IT Solutions
78001131,2021-07-11,EUR,-170.42,340.0,Credit,59459,IT & Telecom Expenses,,,Company Website Hosting,Agilis IT Solutions
78002857,2024-02-06,EUR,-454145.17,908290.0,Credit,59459,IT & Telecom Expenses,,,Company Website Hosting,Agilis IT Solutions
78001119,2025-02-12,EUR,-20537.74,41075.0,Credit,59459,IT & Telecom Expenses,,,Company Website Hosting,Agilis IT Solutions
78002915,2021-09-09,EUR,-108339.75,216679.0,Credit,59459,IT & Telecom Expenses,,,Company Website Hosting,Agilis IT Solutions
78002242,2024-12-24,EUR,-177176.7,354353.0,Credit,59459,IT & Telecom Expenses,,,Company Website Hosting,Agilis IT Solutions
78002440,2020-01-24,EUR,-140462.63,280925.0,Credit,59459,IT & Telecom Expenses,,,Company Website Hosting,Agilis IT Solutions
78001671,2024-03-22,EUR,-621797.47,1243594.0,Credit,59459,IT & Telecom Expenses,,,Company Website Hosting,Agilis IT Solutions
78001504,2025-07-12,DKK,-6187.83,12375.0,Credit,59459,IT & Telecom Expenses,,,Company Website Hosting,Agilis IT Solutions
78002323,2022-09-25,DKK,-5303.91,10607.0,Credit,59459,IT & Telecom Expenses,,,Company Website Hosting,Agilis IT Solutions
78001108,2023-12-27,DKK,-21847.26,43694.0,Credit,59459,IT & Telecom Expenses,,,Company Website Hosting,Agilis IT Solutions
78002261,2020-01-03,EUR,-276431.22,552862.0,Credit,59459,IT & Telecom Expenses,,,Company Website Hosting,Agilis IT Solutions
78001292,2022-10-04,EUR,-18974.72,37949.0,Credit,59459,IT & Telecom Expenses,,,Company Website Hosting,Agilis IT Solutions
78001987,2023-07-05,EUR,-404814.99,809629.0,Credit,59459,IT & Telecom Expenses,,,Company Website Hosting,Agilis IT Solutions
78002602,2020-09-19,EUR,-727098.96,1454197.0,Credit,59459,IT & Telecom Expenses,,,Company Website Hosting,Agilis IT Solutions
78001827,2020-04-30,EUR,-53403.26,106806.0,Credit,59459,IT & Telecom Expenses,,,Company Website Hosting,Agilis IT Solutions
78001186,2024-10-09,EUR,-97955.83,195911.0,Credit,59459,IT & Telecom Expenses,,,Company Website Hosting,Agilis IT Solutions
78002059,2020-01-21,EUR,-85429.64,170859.0,Credit,59459,IT & Telecom Expenses,,,Company Website Hosting,Agilis IT Solutions
78002584,2022-06-23,DKK,-493.59,987.0,Credit,59459,IT & Telecom Expenses,,,Company Website Hosting,Agilis IT Solutions
78001255,2020-05-19,DKK,-134662.59,269325.0,Credit,59459,IT & Telecom Expenses,,,Company Website Hosting,Agilis IT Solutions
78002458,2024-12-20,EUR,-51599.48,103198.0,Credit,59459,IT & Telecom Expenses,,,Company Website Hosting,Agilis IT Solutions
78002642,2023-08-05,EUR,-147.04,294.0,Credit,59459,IT & Telecom Expenses,,,Company Website Hosting,Agilis IT Solutions
78002031,2020-07-24,DKK,-163178.89,326357.0,Credit,59459,IT & Telecom Expenses,,,Company Website Hosting,Agilis IT Solutions
78001747,2020-02-12,DKK,-3221.84,6443.0,Credit,59459,IT & Telecom Expenses,,,Company Website Hosting,Agilis IT Solutions
78002201,2022-10-25,EUR,-59515.9,119031.0,Credit,59459,IT & Telecom Expenses,,,Company Website Hosting,Agilis IT Solutions
78002265,2025-02-05,EUR,-706921.59,1413843.0,Credit,59459,IT & Telecom Expenses,,,Company Website Hosting,Agilis IT Solutions
78001040,2020-12-10,DKK,-103895.41,207790.0,Credit,59459,IT & Telecom Expenses,,,Company Website Hosting,Agilis IT Solutions
78002380,2023-03-11,DKK,-34938.46,69876.0,Credit,59459,IT & Telecom Expenses,,,Company Website Hosting,Agilis IT Solutions
78001756,2023-10-19,EUR,-104239.1,208478.0,Credit,59459,IT & Telecom Expenses,,,Company Website Hosting,Agilis IT Solutions
78001112,2022-09-10,DKK,-658812.68,732014.0,Credit,55781,Service Direct Costs - Specialist Subcontractors,,,Annual Trademark Registration,StrategicBio Advisors
78002900,2020-11-30,DKK,-287337.93,319264.0,Credit,55781,Service Direct Costs - Specialist Subcontractors,,,Annual Trademark Registration,StrategicBio Advisors
78001767,2025-08-20,DKK,-282526.14,313917.0,Credit,55781,Service Direct Costs - Specialist Subcontractors,,,Annual Trademark Registration,StrategicBio Advisors
78002189,2025-10-23,EUR,-394133.07,437925.0,Credit,55781,Service Direct Costs - Specialist Subcontractors,,,Annual Trademark Registration,StrategicBio Advisors
78002527,2023-08-16,EUR,-6931.87,7702.0,Credit,55781,Service Direct Costs - Specialist Subcontractors,,,Annual Trademark Registration,StrategicBio Advisors
78001853,2022-02-14,DKK,-24989.31,27765.0,Credit,55781,Service Direct Costs - Specialist Subcontractors,,,Annual Trademark Registration,StrategicBio Advisors
78001077,2022-06-04,DKK,-328486.16,364984.0,Credit,55781,Service Direct Costs - Specialist Subcontractors,,,Annual Trademark Registration,StrategicBio Advisors
78001718,2025-07-28,EUR,-40604.28,45115.0,Credit,55781,Service Direct Costs - Specialist Subcontractors,,,Annual Trademark Registration,StrategicBio Advisors
78002846,2022-01-05,EUR,-37511.67,41679.0,Credit,55781,Service Direct Costs - Specialist Subcontractors,,,Annual Trademark Registration,StrategicBio Advisors
78001877,2022-11-17,EUR,-33708.63,37454.0,Credit,55781,Service Direct Costs - Specialist Subcontractors,,,Annual Trademark Registration,StrategicBio Advisors
78002219,2024-01-26,DKK,-8036.97,8929.0,Credit,55781,Service Direct Costs - Specialist Subcontractors,,,Annual Trademark Registration,StrategicBio Advisors
78001401,2021-01-30,DKK,-19174.08,21304.0,Credit,55781,Service Direct Costs - Specialist Subcontractors,,,Annual Trademark Registration,StrategicBio Advisors
78001832,2021-11-13,EUR,-233787.14,259763.0,Credit,55781,Service Direct Costs - Specialist Subcontractors,,,Annual Trademark Registration,StrategicBio Advisors
78001063,2025-06-24,DKK,-3123.7,3470.0,Credit,55781,Service Direct Costs - Specialist Subcontractors,,,Annual Trademark Registration,StrategicBio Advisors
78001651,2020-12-29,EUR,-184207.81,204675.0,Credit,55781,Service Direct Costs - Specialist Subcontractors,,,Annual Trademark Registration,StrategicBio Advisors
78001885,2025-01-28,EUR,-200898.67,223220.0,Credit,55781,Service Direct Costs - Specialist Subcontractors,,,Annual Trademark Registration,StrategicBio Advisors
78002448,2024-11-16,EUR,-190732.14,211924.0,Credit,55781,Service Direct Costs - Specialist Subcontractors,,,Annual Trademark Registration,StrategicBio Advisors
78002065,2020-04-02,EUR,-15231.27,16923.0,Credit,55781,Service Direct Costs - Specialist Subcontractors,,,Annual Trademark Registration,StrategicBio Advisors
78001372,2024-05-17,EUR,-45023.63,50026.0,Credit,55781,Service Direct Costs - Specialist Subcontractors,,,Annual Trademark Registration,StrategicBio Advisors
78002979,2020-09-22,DKK,-31223.2,34692.0,Credit,55781,Service Direct Costs - Specialist Subcontractors,,,Annual Trademark Registration,StrategicBio Advisors
78001305,2025-09-15,EUR,-578771.64,643079.0,Credit,55781,Service Direct Costs - Specialist Subcontractors,,,Annual Trademark Registration,StrategicBio Advisors
78001208,2022-10-31,EUR,-232519.75,258355.0,Credit,55781,Service Direct Costs - Specialist Subcontractors,,,Annual Trademark Registration,StrategicBio Advisors
78001466,2023-01-18,EUR,-501799.41,557554.0,Credit,55781,Service Direct Costs - Specialist Subcontractors,,,Annual Trademark Registration,StrategicBio Advisors
78001931,2022-01-13,EUR,-178366.83,198185.0,Credit,55781,Service Direct Costs - Specialist Subcontractors,,,Annual Trademark Registration,StrategicBio Advisors
78002327,2025-08-28,DKK,-13265.7,14739.0,Credit,55781,Service Direct Costs - Specialist Subcontractors,,,Annual Trademark Registration,StrategicBio Advisors
78002990,2021-01-08,DKK,-46267.77,51408.0,Credit,55781,Service Direct Costs - Specialist Subcontractors,,,Annual Trademark Registration,StrategicBio Advisors
78002608,2024-12-14,DKK,-97617.78,108464.0,Credit,55781,Service Direct Costs - Specialist Subcontractors,,,Annual Trademark Registration,StrategicBio Advisors
78002415,2020-04-03,EUR,-20376.18,22640.0,Credit,55781,Service Direct Costs - Specialist Subcontractors,,,Annual Trademark Registration,StrategicBio Advisors
78002176,2020-02-01,EUR,-503.84,559.0,Credit,55781,Service Direct Costs - Specialist Subcontractors,,,Annual Trademark Registration,StrategicBio Advisors
78001646,2020-05-19,EUR,-30.73,34.0,Credit,55781,Service Direct Costs - Specialist Subcontractors,,,Annual Trademark Registration,StrategicBio Advisors
78001361,2024-05-12,DKK,-116310.96,290777.0,Credit,50645,Service Direct Costs - Consumables,,,Annual Uniform Rental,EcoZone Cleaners
78002287,2023-05-27,EUR,-215697.8,539244.0,Credit,50645,Service Direct Costs - Consumables,,,Annual Uniform Rental,EcoZone Cleaners
78002239,2024-04-13,EUR,-191306.68,478266.0,Credit,50645,Service Direct Costs - Consumables,,,Annual Uniform Rental,EcoZone Cleaners
78001720,2024-05-01,EUR,-26062.04,65155.0,Credit,50645,Service Direct Costs - Consumables,,,Annual Uniform Rental,EcoZone Cleaners
78001715,2025-04-15,DKK,-5424.42,13561.0,Credit,50645,Service Direct Costs - Consumables,,,Annual Uniform Rental,EcoZone Cleaners
78002645,2020-02-27,EUR,-371368.31,928420.0,Credit,50645,Service Direct Costs - Consumables,,,Annual Uniform Rental,EcoZone Cleaners
78001542,2023-07-22,DKK,-285457.59,713643.0,Credit,50645,Service Direct Costs - Consumables,,,Annual Uniform Rental,EcoZone Cleaners
78002547,2025-12-27,DKK,-9207.61,23019.0,Credit,50645,Service Direct Costs - Consumables,,,Annual Uniform Rental,EcoZone Cleaners
78002662,2022-11-12,DKK,-64037.85,160094.0,Credit,50645,Service Direct Costs - Consumables,,,Annual Uniform Rental,EcoZone Cleaners
78002848,2021-01-12,DKK,-3579.2,8947.0,Credit,50645,Service Direct Costs - Consumables,,,Annual Uniform Rental,EcoZone Cleaners
78001193,2022-07-10,DKK,-1324.09,3310.0,Credit,50645,Service Direct Costs - Consumables,,,Annual Uniform Rental,EcoZone Cleaners
78001651,2021-01-07,EUR,-43262.81,108157.0,Credit,50645,Service Direct Costs - Consumables,,,Annual Uniform Rental,EcoZone Cleaners
78002050,2024-05-06,DKK,-527419.82,1318549.0,Credit,50645,Service Direct Costs - Consumables,,,Annual Uniform Rental,EcoZone Cleaners
78002069,2022-02-16,EUR,-186064.27,465160.0,Credit,50645,Service Direct Costs - Consumables,,,Annual Uniform Rental,EcoZone Cleaners
78001646,2023-09-27,DKK,-145317.84,363294.0,Credit,50645,Service Direct Costs - Consumables,,,Annual Uniform Rental,EcoZone Cleaners
78002852,2020-06-15,DKK,-621384.29,1553460.0,Credit,50645,Service Direct Costs - Consumables,,,Annual Uniform Rental,EcoZone Cleaners
78001953,2025-07-04,EUR,-272227.97,680569.0,Credit,50645,Service Direct Costs - Consumables,,,Annual Uniform Rental,EcoZone Cleaners
78002081,2021-08-06,EUR,-2511.52,6278.0,Credit,50645,Service Direct Costs - Consumables,,,Annual Uniform Rental,EcoZone Cleaners
78002036,2022-09-25,EUR,-15.06,37.0,Credit,50645,Service Direct Costs - Consumables,,,Annual Uniform Rental,EcoZone Cleaners
78001948,2021-07-13,EUR,-9296.62,23241.0,Credit,50645,Service Direct Costs - Consumables,,,Annual Uniform Rental,EcoZone Cleaners
78002635,2022-10-08,DKK,-252060.14,630150.0,Credit,50645,Service Direct Costs - Consumables,,,Annual Uniform Rental,EcoZone Cleaners
78001960,2020-08-20,EUR,-61487.31,153718.0,Credit,50645,Service Direct Costs - Consumables,,,Annual Uniform Rental,EcoZone Cleaners
78001048,2021-07-13,DKK,-395102.56,987756.0,Credit,50645,Service Direct Costs - Consumables,,,Annual Uniform Rental,EcoZone Cleaners
78001802,2023-05-16,EUR,-21950.07,54875.0,Credit,50645,Service Direct Costs - Consumables,,,Annual Uniform Rental,EcoZone Cleaners
78002117,2024-10-28,DKK,-12537.18,31342.0,Credit,50645,Service Direct Costs - Consumables,,,Annual Uniform Rental,EcoZone Cleaners
78001606,2024-03-04,DKK,-58637.49,146593.0,Credit,50645,Service Direct Costs - Consumables,,,Annual Uniform Rental,EcoZone Cleaners
78002680,2022-07-09,DKK,-413118.06,1032795.0,Credit,50645,Service Direct Costs - Consumables,,,Annual Uniform Rental,EcoZone Cleaners
78002607,2023-05-27,DKK,-78.39,195.0,Credit,50645,Service Direct Costs - Consumables,,,Annual Uniform Rental,EcoZone Cleaners
78002474,2020-03-21,DKK,-7596.1,18990.0,Credit,50645,Service Direct Costs - Consumables,,,Annual Uniform Rental,EcoZone Cleaners
78002402,2021-12-03,DKK,-155.94,389.0,Credit,50645,Service Direct Costs - Consumables,,,Annual Uniform Rental,EcoZone Cleaners
78001009,2021-06-24,EUR,-55572.55,85496.0,Credit,50645,Service Direct Costs - Consumables,,,Food Safety Inspection Fee,BioHarvest Labs
78001673,2025-01-23,DKK,-548279.97,843507.0,Credit,50645,Service Direct Costs - Consumables,,,Food Safety Inspection Fee,BioHarvest Labs
78001725,2023-06-28,EUR,-17490.87,26909.0,Credit,50645,Service Direct Costs - Consumables,,,Food Safety Inspection Fee,BioHarvest Labs
78001515,2021-09-13,DKK,-129468.38,199182.0,Credit,50645,Service Direct Costs - Consumables,,,Food Safety Inspection Fee,BioHarvest Labs
78001223,2023-05-25,EUR,-5508.89,8475.0,Credit,50645,Service Direct Costs - Consumables,,,Food Safety Inspection Fee,BioHarvest Labs
78002404,2023-08-13,DKK,-13961.96,21479.0,Credit,50645,Service Direct Costs - Consumables,,,Food Safety Inspection Fee,BioHarvest Labs
78002564,2025-09-22,EUR,-1062.72,1634.0,Credit,50645,Service Direct Costs - Consumables,,,Food Safety Inspection Fee,BioHarvest Labs
78002325,2024-01-06,DKK,-178985.99,275363.0,Credit,50645,Service Direct Costs - Consumables,,,Food Safety Inspection Fee,BioHarvest Labs
78001202,2023-01-18,EUR,-120562.86,185481.0,Credit,50645,Service Direct Costs - Consumables,,,Food Safety Inspection Fee,BioHarvest Labs
78001941,2024-07-02,DKK,-30615.0,47100.0,Credit,50645,Service Direct Costs - Consumables,,,Food Safety Inspection Fee,BioHarvest Labs
78001588,2020-02-28,DKK,-117415.23,180638.0,Credit,50645,Service Direct Costs - Consumables,,,Food Safety Inspection Fee,BioHarvest Labs
78001570,2025-11-27,EUR,-97512.89,150019.0,Credit,50645,Service Direct Costs - Consumables,,,Food Safety Inspection Fee,BioHarvest Labs
78001956,2021-04-23,EUR,-8482.79,13050.0,Credit,50645,Service Direct Costs - Consumables,,,Food Safety Inspection Fee,BioHarvest Labs
78001195,2025-04-06,EUR,-36511.98,56172.0,Credit,50645,Service Direct Costs - Consumables,,,Food Safety Inspection Fee,BioHarvest Labs
78002345,2024-10-22,EUR,-233937.85,359904.0,Credit,50645,Service Direct Costs - Consumables,,,Food Safety Inspection Fee,BioHarvest Labs
78001417,2024-12-03,EUR,-756048.15,1163151.0,Credit,50645,Service Direct Costs - Consumables,,,Food Safety Inspection Fee,BioHarvest Labs
78002642,2024-06-05,DKK,-53496.45,82302.0,Credit,50645,Service Direct Costs - Consumables,,,Food Safety Inspection Fee,BioHarvest Labs
78002365,2022-02-22,DKK,-93060.69,143170.0,Credit,50645,Service Direct Costs - Consumables,,,Food Safety Inspection Fee,BioHarvest Labs
78002412,2023-11-01,DKK,-880.78,1355.0,Credit,50645,Service Direct Costs - Consumables,,,Food Safety Inspection Fee,BioHarvest Labs
78001008,2022-11-21,DKK,-22690.4,34908.0,Credit,50645,Service Direct Costs - Consumables,,,Food Safety Inspection Fee,BioHarvest Labs
78001531,2024-02-18,DKK,-29434.7,45284.0,Credit,50645,Service Direct Costs - Consumables,,,Food Safety Inspection Fee,BioHarvest Labs
78001148,2022-10-23,EUR,-159276.17,245040.0,Credit,50645,Service Direct Costs - Consumables,,,Food Safety Inspection Fee,BioHarvest Labs
78001382,2021-01-12,EUR,-92134.52,141745.0,Credit,50645,Service Direct Costs - Consumables,,,Food Safety Inspection Fee,BioHarvest Labs
78002552,2021-07-25,EUR,-466668.1,717950.0,Credit,50645,Service Direct Costs - Consumables,,,Food Safety Inspection Fee,BioHarvest Labs
78002035,2025-05-08,EUR,-35696.38,54917.0,Credit,50645,Service Direct Costs - Consumables,,,Food Safety Inspection Fee,BioHarvest Labs
78001475,2024-04-13,EUR,-547.25,841.0,Credit,50645,Service Direct Costs - Consumables,,,Food Safety Inspection Fee,BioHarvest Labs
78002617,2021-08-09,DKK,-387157.22,595626.0,Credit,50645,Service Direct Costs - Consumables,,,Food Safety Inspection Fee,BioHarvest Labs
78001578,2024-06-06,DKK,-211739.79,325753.0,Credit,50645,Service Direct Costs - Consumables,,,Food Safety Inspection Fee,BioHarvest Labs
78002668,2020-12-22,EUR,-43683.89,67205.0,Credit,50645,Service Direct Costs - Consumables,,,Food Safety Inspection Fee,BioHarvest Labs
78002979,2021-11-15,EUR,-184115.59,283254.0,Credit,50645,Service Direct Costs - Consumables,,,Food Safety Inspection Fee,BioHarvest Labs
78002076,2025-04-30,EUR,-11293.63,14117.0,Credit,55781,Service Direct Costs - Specialist Subcontractors,,,Annual Elevator Maintenance,MaintainPlus
78002459,2021-10-20,DKK,-80098.58,100123.0,Credit,55781,Service Direct Costs - Specialist Subcontractors,,,Annual Elevator Maintenance,MaintainPlus
78001205,2023-07-20,EUR,-2953.5,3691.0,Credit,55781,Service Direct Costs - Specialist Subcontractors,,,Annual Elevator Maintenance,MaintainPlus
78002967,2024-03-05,DKK,-75433.4,94291.0,Credit,55781,Service Direct Costs - Specialist Subcontractors,,,Annual Elevator Maintenance,MaintainPlus
78001985,2025-09-13,DKK,-415062.84,518828.0,Credit,55781,Service Direct Costs - Specialist Subcontractors,,,Annual Elevator Maintenance,MaintainPlus
78001914,2024-08-20,EUR,-37297.88,46622.0,Credit,55781,Service Direct Costs - Specialist Subcontractors,,,Annual Elevator Maintenance,MaintainPlus
78001744,2024-07-15,EUR,-431777.41,539721.0,Credit,55781,Service Direct Costs - Specialist Subcontractors,,,Annual Elevator Maintenance,MaintainPlus
78001912,2021-05-26,DKK,-88192.68,110240.0,Credit,55781,Service Direct Costs - Specialist Subcontractors,,,Annual Elevator Maintenance,MaintainPlus
78001053,2022-12-07,DKK,-265074.97,331343.0,Credit,55781,Service Direct Costs - Specialist Subcontractors,,,Annual Elevator Maintenance,MaintainPlus
78002001,2024-06-24,DKK,-233860.95,292326.0,Credit,55781,Service Direct Costs - Specialist Subcontractors,,,Annual Elevator Maintenance,MaintainPlus
78002603,2022-10-09,EUR,-49047.58,61309.0,Credit,55781,Service Direct Costs - Specialist Subcontractors,,,Annual Elevator Maintenance,MaintainPlus
78002513,2023-02-25,EUR,-62651.74,78314.0,Credit,55781,Service Direct Costs - Specialist Subcontractors,,,Annual Elevator Maintenance,MaintainPlus
78002826,2020-07-28,EUR,-73249.05,91561.0,Credit,55781,Service Direct Costs - Specialist Subcontractors,,,Annual Elevator Maintenance,MaintainPlus
78001343,2021-09-15,DKK,-7851.16,9813.0,Credit,55781,Service Direct Costs - Specialist Subcontractors,,,Annual Elevator Maintenance,MaintainPlus
78002192,2024-12-10,EUR,-236600.28,295750.0,Credit,55781,Service Direct Costs - Specialist Subcontractors,,,Annual Elevator Maintenance,MaintainPlus
78002932,2023-03-11,EUR,-92938.18,116172.0,Credit,55781,Service Direct Costs - Specialist Subcontractors,,,Annual Elevator Maintenance,MaintainPlus
78002184,2020-06-21,EUR,-313805.39,392256.0,Credit,55781,Service Direct Costs - Specialist Subcontractors,,,Annual Elevator Maintenance,MaintainPlus
78002550,2025-03-03,EUR,-3612.13,4515.0,Credit,55781,Service Direct Costs - Specialist Subcontractors,,,Annual Elevator Maintenance,MaintainPlus
78001702,2021-03-22,DKK,-41412.81,51766.0,Credit,55781,Service Direct Costs - Specialist Subcontractors,,,Annual Elevator Maintenance,MaintainPlus
78001526,2020-01-11,EUR,-332142.95,415178.0,Credit,55781,Service Direct Costs - Specialist Subcontractors,,,Annual Elevator Maintenance,MaintainPlus
78002310,2022-01-30,DKK,-231742.21,289677.0,Credit,55781,Service Direct Costs - Specialist Subcontractors,,,Annual Elevator Maintenance,MaintainPlus
78002898,2023-08-20,EUR,-3.73,4.0,Credit,55781,Service Direct Costs - Specialist Subcontractors,,,Annual Elevator Maintenance,MaintainPlus
78001411,2024-11-18,EUR,-2426.44,3033.0,Credit,55781,Service Direct Costs - Specialist Subcontractors,,,Annual Elevator Maintenance,MaintainPlus
78002545,2023-03-23,DKK,-18409.61,23012.0,Credit,55781,Service Direct Costs - Specialist Subcontractors,,,Annual Elevator Maintenance,MaintainPlus
78001568,2022-09-03,DKK,-1829.63,2287.0,Credit,55781,Service Direct Costs - Specialist Subcontractors,,,Annual Elevator Maintenance,MaintainPlus
78001198,2025-11-27,EUR,-201732.89,252166.0,Credit,55781,Service Direct Costs - Specialist Subcontractors,,,Annual Elevator Maintenance,MaintainPlus
78002184,2024-12-05,DKK,-109822.51,137278.0,Credit,55781,Service Direct Costs - Specialist Subcontractors,,,Annual Elevator Maintenance,MaintainPlus
78001774,2020-02-09,DKK,-126221.34,157776.0,Credit,55781,Service Direct Costs - Specialist Subcontractors,,,Annual Elevator Maintenance,MaintainPlus
78001388,2024-01-22,EUR,-2868.25,3585.0,Credit,55781,Service Direct Costs - Specialist Subcontractors,,,Annual Elevator Maintenance,MaintainPlus
78001473,2025-01-23,DKK,-394586.29,493232.0,Credit,55781,Service Direct Costs - Specialist Subcontractors,,,Annual Elevator Maintenance,MaintainPlus
78002404,2022-04-02,EUR,-80477.93,321911.0,Credit,59459,IT & Telecom Expenses,,,Annual Security System License,Agilis IT Solutions
78001764,2021-04-05,DKK,-154898.12,619592.0,Credit,59459,IT & Telecom Expenses,,,Annual Security System License,Agilis IT Solutions
78002654,2023-02-15,EUR,-40849.27,163397.0,Credit,59459,IT & Telecom Expenses,,,Annual Security System License,Agilis IT Solutions
78001591,2020-08-04,DKK,-20649.64,82598.0,Credit,59459,IT & Telecom Expenses,,,Annual Security System License,Agilis IT Solutions
78002147,2024-10-06,EUR,-256344.98,1025379.0,Credit,59459,IT & Telecom Expenses,,,Annual Security System License,Agilis IT Solutions
78002848,2025-10-25,DKK,-8452.53,33810.0,Credit,59459,IT & Telecom Expenses,,,Annual Security System License,Agilis IT Solutions
78002095,2023-12-15,EUR,-27091.66,108366.0,Credit,59459,IT & Telecom Expenses,,,Annual Security System License,Agilis IT Solutions
78001981,2023-04-10,EUR,-498003.81,1992015.0,Credit,59459,IT & Telecom Expenses,,,Annual Security System License,Agilis IT Solutions
78001993,2023-02-25,EUR,-26047.11,104188.0,Credit,59459,IT & Telecom Expenses,,,Annual Security System License,Agilis IT Solutions
78001167,2021-01-08,EUR,-22569.8,90279.0,Credit,59459,IT & Telecom Expenses,,,Annual Security System License,Agilis IT Solutions
78001283,2021-10-15,EUR,-203.77,815.0,Credit,59459,IT & Telecom Expenses,,,Annual Security System License,Agilis IT Solutions
78002517,2022-06-22,EUR,-319768.58,1279074.0,Credit,59459,IT & Telecom Expenses,,,Annual Security System License,Agilis IT Solutions
78002059,2022-01-13,DKK,-7793.22,31172.0,Credit,59459,IT & Telecom Expenses,,,Annual Security System License,Agilis IT Solutions
78001823,2022-05-02,DKK,-114.25,457.0,Credit,59459,IT & Telecom Expenses,,,Annual Security System License,Agilis IT Solutions
78002198,2024-11-05,EUR,-56218.17,224872.0,Credit,59459,IT & Telecom Expenses,,,Annual Security System License,Agilis IT Solutions
78002222,2022-04-10,EUR,-776.64,3106.0,Credit,59459,IT & Telecom Expenses,,,Annual Security System License,Agilis IT Solutions
78002139,2024-04-10,DKK,-2440.12,9760.0,Credit,59459,IT & Telecom Expenses,,,Annual Security System License,Agilis IT Solutions
78002959,2022-08-30,DKK,-137723.94,550895.0,Credit,59459,IT & Telecom Expenses,,,Annual Security System License,Agilis IT Solutions
78002338,2023-07-17,DKK,-21485.04,85940.0,Credit,59459,IT & Telecom Expenses,,,Annual Security System License,Agilis IT Solutions
78002962,2023-09-14,EUR,-397880.0,1591520.0,Credit,59459,IT & Telecom Expenses,,,Annual Security System License,Agilis IT Solutions
78002243,2023-08-11,DKK,-111817.5,447270.0,Credit,59459,IT & Telecom Expenses,,,Annual Security System License,Agilis IT Solutions
78001890,2020-05-01,DKK,-18670.9,74683.0,Credit,59459,IT & Telecom Expenses,,,Annual Security System License,Agilis IT Solutions
78002601,2020-06-07,EUR,-72300.29,289201.0,Credit,59459,IT & Telecom Expenses,,,Annual Security System License,Agilis IT Solutions
78002800,2020-11-02,DKK,-42400.82,169603.0,Credit,59459,IT & Telecom Expenses,,,Annual Security System License,Agilis IT Solutions
78001133,2023-01-17,DKK,-961845.47,3847381.0,Credit,59459,IT & Telecom Expenses,,,Annual Security System License,Agilis IT Solutions
78002654,2022-01-20,DKK,-34574.84,138299.0,Credit,59459,IT & Telecom Expenses,,,Annual Security System License,Agilis IT Solutions
78001121,2022-11-27,EUR,-13278.15,53112.0,Credit,59459,IT & Telecom Expenses,,,Annual Security System License,Agilis IT Solutions
78001832,2025-03-11,DKK,-22697.05,90788.0,Credit,59459,IT & Telecom Expenses,,,Annual Security System License,Agilis IT Solutions
78002922,2021-08-13,DKK,-49.97,199.0,Credit,59459,IT & Telecom Expenses,,,Annual Security System License,Agilis IT Solutions
78002021,2025-02-23,EUR,-23576.42,94305.0,Credit,59459,IT & Telecom Expenses,,,Annual Security System License,Agilis IT Solutions
78002993,2020-12-11,DKK,-1037.64,2305.0,Credit,59459,IT & Telecom Expenses,,,Document Management System License,Agilis IT Solutions
78002444,2020-05-28,EUR,-299068.29,664596.0,Credit,59459,IT & Telecom Expenses,,,Document Management System License,Agilis IT Solutions
78001894,2022-11-05,EUR,-518993.53,1153318.0,Credit,59459,IT & Telecom Expenses,,,Document Management System License,Agilis IT Solutions
78002515,2023-10-22,DKK,-26228.65,58285.0,Credit,59459,IT & Telecom Expenses,,,Document Management System License,Agilis IT Solutions
78002622,2022-02-19,DKK,-242476.67,538837.0,Credit,59459,IT & Telecom Expenses,,,Document Management System License,Agilis IT Solutions
78001288,2020-04-27,DKK,-80155.69,178123.0,Credit,59459,IT & Telecom Expenses,,,Document Management System License,Agilis IT Solutions
78002672,2021-12-04,DKK,-158620.57,352490.0,Credit,59459,IT & Telecom Expenses,,,Document Management System License,Agilis IT Solutions
78002076,2020-10-14,DKK,-63896.1,141991.0,Credit,59459,IT & Telecom Expenses,,,Document Management System License,Agilis IT Solutions
78002228,2023-10-06,DKK,-21503.92,47786.0,Credit,59459,IT & Telecom Expenses,,,Document Management System License,Agilis IT Solutions
78002371,2025-07-17,EUR,-10294.97,22877.0,Credit,59459,IT & Telecom Expenses,,,Document Management System License,Agilis IT Solutions
78002074,2021-03-18,EUR,-258.17,573.0,Credit,59459,IT & Telecom Expenses,,,Document Management System License,Agilis IT Solutions
78001838,2022-06-19,DKK,-18177.44,40394.0,Credit,59459,IT & Telecom Expenses,,,Document Management System License,Agilis IT Solutions
78002945,2020-10-27,DKK,-54355.6,120790.0,Credit,59459,IT & Telecom Expenses,,,Document Management System License,Agilis IT Solutions
