document_number,debit_credit,date,amount,quantity,account_id,product_id,procurement_id,service_id,vendor_id,customer_id
78002888,Debit,2025-06-25,30750.9,-1.0,Spare Parts Inventory,,,,,
78002888,Debit,2025-06-25,49274.55,-1.0,Prepaid Insurance,,,,,
78002888,Debit,2025-06-25,50999.4,-1.0,Prepaid Rent,,,,,
78002888,Debit,2025-06-25,81563.99,-1.0,Other Prepaid Expenses,,,,,
78002888,Debit,2025-06-25,67402.95,-1.0,Restricted Cash,,,,,
78002888,Debit,2025-06-25,72638.5,-1.0,VAT Payable,,,,,
78002888,Debit,2025-06-25,73552.19,-1.0,Prepaid Insurance,,,,,
78002888,Debit,2025-06-25,38266.03,-1.0,Doubtful Accounts Provision,,,,,
78002888,Debit,2025-06-25,8912.75,-1.0,Other Tax Receivables,,,,,
78002888,Debit,2025-06-25,113491.21,-1.0,Accessories Inventory,,,,,
78002888,Debit,2025-06-25,4273.82,-1.0,Trade Payables,,,,,
78002888,Debit,2025-06-25,6777.8,-1.0,Other Prepaid Expenses,,,,,
78002888,Debit,2025-06-25,14992.08,-1.0,Trade Payables,,,,,
78002889,Debit,2025-05-07,179348.63,-1.0,Accessories Inventory,,,,,
78002889,Debit,2025-05-07,318765.92,-1.0,Employee Advances,,,,,
78002889,Debit,2025-05-07,1467890.03,-1.0,Prepaid Insurance,,,,,
78002889,Debit,2025-05-07,363295.31,-1.0,Employee Advances,,,,,
78002889,Debit,2025-05-07,38081.74,-1.0,VAT Payable,,,,,
78002889,Debit,2025-05-07,340852.19,-1.0,Other Tax Receivables,,,,,
78002889,Debit,2025-05-07,16328.46,-1.0,Restricted Cash,,,,,
78002889,Debit,2025-05-07,277784.97,-1.0,Employee Advances,,,,,
78002889,Debit,2025-05-07,541646.59,-1.0,Accessories Inventory,,,,,
78002889,Debit,2025-05-07,510032.0,-1.0,Prepaid Insurance,,,,,
78002889,Debit,2025-05-07,1952223.21,-1.0,Employee Advances,,,,,
78002889,Debit,2025-05-07,96139.45,-1.0,Trade Payables,,,,,
78002889,Debit,2025-05-07,631269.42,-1.0,Other Prepaid Expenses,,,,,
78002889,Debit,2025-05-07,355696.53,-1.0,Employee Advances,,,,,
78002889,Debit,2025-05-07,897249.23,-1.0,Other Prepaid Expenses,,,,,
78002889,Debit,2025-05-07,813750.32,-1.0,VAT Payable,,,,,
78002889,Debit,2025-05-07,43988.31,-1.0,VAT Payable,,,,,
78002889,Debit,2025-05-07,308792.85,-1.0,Prepaid Rent,,,,,
78002889,Debit,2025-05-07,13259.03,-1.0,Doubtful Accounts Provision,,,,,
78002890,Debit,2022-04-04,88866.34,-1.0,Prepaid Rent,,,,,
78002890,Debit,2022-04-04,62086.35,-1.0,Employee Advances,,,,,
78002890,Debit,2022-04-04,155970.52,-1.0,Other Prepaid Expenses,,,,,
78002890,Debit,2022-04-04,55748.09,-1.0,Restricted Cash,,,,,
78002890,Debit,2022-04-04,81334.09,-1.0,Employee Advances,,,,,
78002890,Debit,2022-04-04,183743.84,-1.0,Other Tax Receivables,,,,,
78002890,Debit,2022-04-04,43330.24,-1.0,VAT Payable,,,,,
78002890,Debit,2022-04-04,187403.18,-1.0,Prepaid Rent,,,,,
78002891,Debit,2024-02-27,-384063.09,-1.0,Prepaid Insurance,,,,,
78002891,Debit,2024-02-27,-73570.95,-1.0,Prepaid Insurance,,,,,
78002891,Debit,2024-02-27,-238620.27,-1.0,VAT Payable,,,,,
78002891,Debit,2024-02-27,-54085.02,-1.0,Prepaid Rent,,,,,
78002891,Debit,2024-02-27,-228074.18,-1.0,Trade Payables,,,,,
78002891,Debit,2024-02-27,-913051.88,-1.0,Inventory New Vehicles,,,,,
78002891,Debit,2024-02-27,-719289.48,-1.0,Spare Parts Inventory,,,,,
78002891,Debit,2024-02-27,-318565.97,-1.0,Other Tax Receivables,,,,,
78002892,Debit,2022-01-24,196242.24,-1.0,Short-term Deposits,,,,,
78002892,Debit,2022-01-24,175535.75,-1.0,Prepaid Insurance,,,,,
78002892,Debit,2022-01-24,1288963.21,-1.0,Spare Parts Inventory,,,,,
78002892,Debit,2022-01-24,1324333.19,-1.0,Other Tax Receivables,,,,,
78002892,Debit,2022-01-24,425265.47,-1.0,Trade Receivables,,,,,
78002892,Debit,2022-01-24,1688786.18,-1.0,Spare Parts Inventory,,,,,
78002892,Debit,2022-01-24,605203.24,-1.0,Prepaid Insurance,,,,,
78002892,Debit,2022-01-24,1460920.52,-1.0,Trade Payables,,,,,
78002892,Debit,2022-01-24,676230.39,-1.0,VAT Payable,,,,,
78002892,Debit,2022-01-24,1658359.38,-1.0,Short-term Deposits,,,,,
78002892,Debit,2022-01-24,261861.37,-1.0,Spare Parts Inventory,,,,,
78002892,Debit,2022-01-24,2085829.82,-1.0,Employee Advances,,,,,
78002892,Debit,2022-01-24,679762.74,-1.0,Trade Payables,,,,,
78002892,Debit,2022-01-24,1908868.6,-1.0,VAT Payable,,,,,
78002892,Debit,2022-01-24,61490.53,-1.0,Employee Advances,,,,,
78002892,Debit,2022-01-24,1219073.65,-1.0,Restricted Cash,,,,,
78002892,Debit,2022-01-24,776504.94,-1.0,Doubtful Accounts Provision,,,,,
78002892,Debit,2022-01-24,989923.63,-1.0,Trade Receivables,,,,,
78002892,Debit,2022-01-24,122772.16,-1.0,Doubtful Accounts Provision,,,,,
78002892,Debit,2022-01-24,202009.62,-1.0,Restricted Cash,,,,,
78002893,Debit,2022-10-23,303520.91,-1.0,Other Tax Receivables,,,,,
78002893,Debit,2022-10-23,646101.69,-1.0,VAT Payable,,,,,
78002893,Debit,2022-10-23,118804.92,-1.0,Accessories Inventory,,,,,
78002893,Debit,2022-10-23,165075.23,-1.0,VAT Payable,,,,,
78002893,Debit,2022-10-23,32544.77,-1.0,Doubtful Accounts Provision,,,,,
78002893,Debit,2022-10-23,168866.29,-1.0,Restricted Cash,,,,,
78002893,Debit,2022-10-23,335594.18,-1.0,Restricted Cash,,,,,
78002893,Debit,2022-10-23,42789.5,-1.0,Prepaid Rent,,,,,
78002893,Debit,2022-10-23,157916.7,-1.0,Trade Receivables,,,,,
78002893,Debit,2022-10-23,125793.09,-1.0,Spare Parts Inventory,,,,,
78002893,Debit,2022-10-23,80978.98,-1.0,Other Prepaid Expenses,,,,,
78002893,Debit,2022-10-23,67649.87,-1.0,Other Tax Receivables,,,,,
78002893,Debit,2022-10-23,163382.09,-1.0,Spare Parts Inventory,,,,,
78002893,Debit,2022-10-23,75711.58,-1.0,Spare Parts Inventory,,,,,
78002893,Debit,2022-10-23,256304.8,-1.0,Short-term Deposits,,,,,
78002893,Debit,2022-10-23,414613.53,-1.0,Spare Parts Inventory,,,,,
78002893,Debit,2022-10-23,1443449.75,-1.0,Restricted Cash,,,,,
78002893,Debit,2022-10-23,612665.5,-1.0,Restricted Cash,,,,,
78002893,Debit,2022-10-23,676859.46,-1.0,Employee Advances,,,,,
78002893,Debit,2022-10-23,3228.21,-1.0,Other Prepaid Expenses,,,,,
78002894,Debit,2020-04-17,-19223.57,-1.0,Short-term Deposits,,,,,
78002894,Debit,2020-04-17,-2780.09,-1.0,Spare Parts Inventory,,,,,
78002894,Debit,2020-04-17,-90745.1,-1.0,VAT Payable,,,,,
78002894,Debit,2020-04-17,-1375.02,-1.0,Employee Advances,,,,,
78002894,Debit,2020-04-17,-10471.1,-1.0,Accessories Inventory,,,,,
78002894,Debit,2020-04-17,-24591.14,-1.0,Inventory New Vehicles,,,,,
78002894,Debit,2020-04-17,-267.08,-1.0,Accessories Inventory,,,,,
78002894,Debit,2020-04-17,-5941.49,-1.0,Employee Advances,,,,,
78002894,Debit,2020-04-17,-23311.14,-1.0,Restricted Cash,,,,,
78002894,Debit,2020-04-17,-898.62,-1.0,Doubtful Accounts Provision,,,,,
78002895,Debit,2020-01-30,-7037112.9,-1.0,Trade Receivables,,,,,
78002895,Debit,2020-01-30,-3456208.84,-1.0,VAT Payable,,,,,
78002895,Debit,2020-01-30,-8723355.47,-1.0,Prepaid Insurance,,,,,
78002895,Debit,2020-01-30,-7336420.71,-1.0,Doubtful Accounts Provision,,,,,
78002895,Debit,2020-01-30,-18605210.08,-1.0,Restricted Cash,,,,,
78002895,Debit,2020-01-30,-5266694.71,-1.0,VAT Payable,,,,,
78002895,Debit,2020-01-30,-405165.05,-1.0,Employee Advances,,,,,
78002895,Debit,2020-01-30,-6526297.85,-1.0,Trade Receivables,,,,,
78002895,Debit,2020-01-30,-7124292.88,-1.0,Inventory New Vehicles,,,,,
78002895,Debit,2020-01-30,-43223.76,-1.0,VAT Payable,,,,,
78002895,Debit,2020-01-30,-4506307.38,-1.0,Short-term Deposits,,,,,
78002895,Debit,2020-01-30,-11380722.15,-1.0,Prepaid Insurance,,,,,
78002895,Debit,2020-01-30,-1861280.19,-1.0,Accessories Inventory,,,,,
78002895,Debit,2020-01-30,-34041740.37,-1.0,VAT Payable,,,,,
78002895,Debit,2020-01-30,-1995809.19,-1.0,Prepaid Rent,,,,,
78002896,Debit,2025-10-08,-1679706.35,-1.0,Doubtful Accounts Provision,,,,,
78002896,Debit,2025-10-08,-612320.91,-1.0,Employee Advances,,,,,
78002896,Debit,2025-10-08,-35113.82,-1.0,Trade Payables,,,,,
78002896,Debit,2025-10-08,-1071599.11,-1.0,Other Prepaid Expenses,,,,,
78002896,Debit,2025-10-08,-3408500.48,-1.0,Spare Parts Inventory,,,,,
78002896,Debit,2025-10-08,-242801.19,-1.0,Employee Advances,,,,,
78002896,Debit,2025-10-08,-3939655.47,-1.0,Spare Parts Inventory,,,,,
78002897,Debit,2023-07-13,-779927.84,-1.0,Other Tax Receivables,,,,,
78002897,Debit,2023-07-13,-41256.41,-1.0,Short-term Deposits,,,,,
78002897,Debit,2023-07-13,-70281.09,-1.0,Spare Parts Inventory,,,,,
78002897,Debit,2023-07-13,-205319.57,-1.0,Prepaid Insurance,,,,,
78002897,Debit,2023-07-13,-7901.14,-1.0,VAT Payable,,,,,
78002897,Debit,2023-07-13,-611385.77,-1.0,Trade Receivables,,,,,
78002897,Debit,2023-07-13,-6754.91,-1.0,VAT Payable,,,,,
78002897,Debit,2023-07-13,-18232.57,-1.0,Spare Parts Inventory,,,,,
78002897,Debit,2023-07-13,-88967.31,-1.0,Employee Advances,,,,,
78002897,Debit,2023-07-13,-58635.38,-1.0,Inventory New Vehicles,,,,,
78002897,Debit,2023-07-13,-299609.92,-1.0,Other Prepaid Expenses,,,,,
78002897,Debit,2023-07-13,-64388.04,-1.0,Trade Payables,,,,,
78002897,Debit,2023-07-13,-265147.03,-1.0,Doubtful Accounts Provision,,,,,
78002897,Debit,2023-07-13,-94386.0,-1.0,Trade Payables,,,,,
78002897,Debit,2023-07-13,-72442.55,-1.0,Accessories Inventory,,,,,
78002897,Debit,2023-07-13,-197679.09,-1.0,VAT Payable,,,,,
78002897,Debit,2023-07-13,-93929.69,-1.0,VAT Payable,,,,,
78002897,Debit,2023-07-13,-465033.26,-1.0,Trade Receivables,,,,,
78002897,Debit,2023-07-13,-125165.24,-1.0,Doubtful Accounts Provision,,,,,
78002898,Debit,2020-11-20,1029230.21,-1.0,Short-term Deposits,,,,,
78002898,Debit,2020-11-20,2399364.56,-1.0,Other Prepaid Expenses,,,,,
78002898,Debit,2020-11-20,1334299.71,-1.0,Inventory New Vehicles,,,,,
78002898,Debit,2020-11-20,164070.89,-1.0,VAT Payable,,,,,
78002898,Debit,2020-11-20,340366.91,-1.0,Trade Payables,,,,,
78002898,Debit,2020-11-20,894115.54,-1.0,Trade Payables,,,,,
78002898,Debit,2020-11-20,62461.37,-1.0,Trade Payables,,,,,
78002898,Debit,2020-11-20,253144.82,-1.0,Employee Advances,,,,,
78002898,Debit,2020-11-20,2058877.94,-1.0,Spare Parts Inventory,,,,,
78002898,Debit,2020-11-20,2081789.3,-1.0,Spare Parts Inventory,,,,,
78002898,Debit,2020-11-20,1889306.39,-1.0,Other Tax Receivables,,,,,
78002898,Debit,2020-11-20,22260.11,-1.0,Other Tax Receivables,,,,,
78002898,Debit,2020-11-20,881000.88,-1.0,VAT Payable,,,,,
78002898,Debit,2020-11-20,506196.55,-1.0,Inventory New Vehicles,,,,,
78002898,Debit,2020-11-20,1721561.72,-1.0,Inventory New Vehicles,,,,,
78002898,Debit,2020-11-20,678178.74,-1.0,Short-term Deposits,,,,,
78002898,Debit,2020-11-20,8475.4,-1.0,Short-term Deposits,,,,,
78002898,Debit,2020-11-20,83459.41,-1.0,Prepaid Rent,,,,,
78002899,Debit,2025-10-16,886.37,-1.0,Prepaid Rent,,,,,
78002899,Debit,2025-10-16,6745.28,-1.0,Doubtful Accounts Provision,,,,,
78002899,Debit,2025-10-16,4026.71,-1.0,Other Tax Receivables,,,,,
78002899,Debit,2025-10-16,7731.75,-1.0,Prepaid Insurance,,,,,
78002899,Debit,2025-10-16,3082.83,-1.0,Inventory New Vehicles,,,,,
78002899,Debit,2025-10-16,41426.11,-1.0,Spare Parts Inventory,,,,,
78002899,Debit,2025-10-16,1401.51,-1.0,Prepaid Rent,,,,,
78002900,Debit,2022-02-19,-306832.99,-1.0,Prepaid Insurance,,,,,
78002900,Debit,2022-02-19,-436854.69,-1.0,VAT Payable,,,,,
78002900,Debit,2022-02-19,-405644.69,-1.0,Doubtful Accounts Provision,,,,,
78002900,Debit,2022-02-19,-1985077.86,-1.0,Employee Advances,,,,,
78002900,Debit,2022-02-19,-2068466.69,-1.0,Inventory New Vehicles,,,,,
78002900,Debit,2022-02-19,-1914762.17,-1.0,Accessories Inventory,,,,,
78002900,Debit,2022-02-19,-544326.89,-1.0,Employee Advances,,,,,
78002900,Debit,2022-02-19,-525310.58,-1.0,Restricted Cash,,,,,
78002900,Debit,2022-02-19,-941416.46,-1.0,Spare Parts Inventory,,,,,
78002900,Debit,2022-02-19,-168997.76,-1.0,Spare Parts Inventory,,,,,
78002900,Debit,2022-02-19,-148815.56,-1.0,Restricted Cash,,,,,
78002900,Debit,2022-02-19,-2144023.99,-1.0,Spare Parts Inventory,,,,,
78002901,Debit,2022-02-20,79320.16,-1.0,Accessories Inventory,,,,,
78002901,Debit,2022-02-20,226759.47,-1.0,Other Prepaid Expenses,,,,,
78002901,Debit,2022-02-20,1201.84,-1.0,Short-term Deposits,,,,,
78002901,Debit,2022-02-20,109043.82,-1.0,Accessories Inventory,,,,,
78002901,Debit,2022-02-20,139786.77,-1.0,Inventory New Vehicles,,,,,
78002901,Debit,2022-02-20,148161.92,-1.0,Other Prepaid Expenses,,,,,
78002901,Debit,2022-02-20,229291.94,-1.0,Trade Receivables,,,,,
78002901,Debit,2022-02-20,13501.54,-1.0,Other Prepaid Expenses,,,,,
78002901,Debit,2022-02-20,159045.66,-1.0,Restricted Cash,,,,,
78002901,Debit,2022-02-20,208516.8,-1.0,VAT Payable,,,,,
78002901,Debit,2022-02-20,210899.03,-1.0,Employee Advances,,,,,
78002902,Debit,2020-07-19,-750821.3,-1.0,Short-term Deposits,,,,,
78002902,Debit,2020-07-19,-44284.71,-1.0,VAT Payable,,,,,
78002902,Debit,2020-07-19,-72998.09,-1.0,Other Prepaid Expenses,,,,,
78002902,Debit,2020-07-19,-27634.09,-1.0,Doubtful Accounts Provision,,,,,
78002902,Debit,2020-07-19,-792258.81,-1.0,Other Tax Receivables,,,,,
78002902,Debit,2020-07-19,-194237.87,-1.0,Spare Parts Inventory,,,,,
78002902,Debit,2020-07-19,-387630.62,-1.0,Prepaid Insurance,,,,,
78002902,Debit,2020-07-19,-198920.97,-1.0,Trade Receivables,,,,,
78002902,Debit,2020-07-19,-708854.73,-1.0,Prepaid Rent,,,,,
78002903,Debit,2024-07-29,58695.31,-1.0,Prepaid Insurance,,,,,
78002903,Debit,2024-07-29,11071.62,-1.0,Employee Advances,,,,,
78002903,Debit,2024-07-29,122186.35,-1.0,Other Prepaid Expenses,,,,,
78002903,Debit,2024-07-29,45487.93,-1.0,Employee Advances,,,,,
78002903,Debit,2024-07-29,50550.27,-1.0,Restricted Cash,,,,,
78002904,Debit,2022-02-14,28954.89,-1.0,Other Tax Receivables,,,,,
78002904,Debit,2022-02-14,4792.92,-1.0,Trade Receivables,,,,,
78002904,Debit,2022-02-14,40375.95,-1.0,Trade Payables,,,,,
78002904,Debit,2022-02-14,258790.65,-1.0,Employee Advances,,,,,
78002904,Debit,2022-02-14,461166.42,-1.0,Inventory New Vehicles,,,,,
78002904,Debit,2022-02-14,133959.61,-1.0,Trade Payables,,,,,
78002904,Debit,2022-02-14,16805.09,-1.0,Short-term Deposits,,,,,
78002904,Debit,2022-02-14,208597.87,-1.0,Trade Payables,,,,,
78002904,Debit,2022-02-14,91596.93,-1.0,Inventory New Vehicles,,,,,
78002904,Debit,2022-02-14,22207.56,-1.0,Trade Payables,,,,,
78002905,Debit,2021-01-31,-3501.08,-1.0,Other Prepaid Expenses,,,,,
78002905,Debit,2021-01-31,-1361.26,-1.0,Trade Payables,,,,,
78002905,Debit,2021-01-31,-59101.09,-1.0,Employee Advances,,,,,
78002905,Debit,2021-01-31,-23552.29,-1.0,Restricted Cash,,,,,
78002905,Debit,2021-01-31,-23386.97,-1.0,Employee Advances,,,,,
78002905,Debit,2021-01-31,-28031.64,-1.0,Restricted Cash,,,,,
78002905,Debit,2021-01-31,-49163.26,-1.0,Prepaid Rent,,,,,
78002905,Debit,2021-01-31,-34023.31,-1.0,Spare Parts Inventory,,,,,
78002905,Debit,2021-01-31,-13114.44,-1.0,Prepaid Insurance,,,,,
78002905,Debit,2021-01-31,-424379.62,-1.0,Spare Parts Inventory,,,,,
78002905,Debit,2021-01-31,-70534.13,-1.0,Short-term Deposits,,,,,
78002905,Debit,2021-01-31,-56540.35,-1.0,Inventory New Vehicles,,,,,
78002905,Debit,2021-01-31,-19841.32,-1.0,Employee Advances,,,,,
78002905,Debit,2021-01-31,-175597.33,-1.0,Trade Payables,,,,,
78002905,Debit,2021-01-31,-37268.53,-1.0,Inventory New Vehicles,,,,,
78002905,Debit,2021-01-31,-90389.58,-1.0,Spare Parts Inventory,,,,,
78002905,Debit,2021-01-31,-27862.3,-1.0,Short-term Deposits,,,,,
78002906,Debit,2025-08-26,91946.3,-1.0,Other Tax Receivables,,,,,
78002906,Debit,2025-08-26,236.44,-1.0,Doubtful Accounts Provision,,,,,
78002906,Debit,2025-08-26,21504.34,-1.0,Trade Receivables,,,,,
78002906,Debit,2025-08-26,12015.48,-1.0,Spare Parts Inventory,,,,,
78002906,Debit,2025-08-26,2623.0,-1.0,Inventory New Vehicles,,,,,
78002906,Debit,2025-08-26,11753.23,-1.0,Prepaid Insurance,,,,,
78002906,Debit,2025-08-26,19241.66,-1.0,Doubtful Accounts Provision,,,,,
78002906,Debit,2025-08-26,44919.71,-1.0,Restricted Cash,,,,,
78002906,Debit,2025-08-26,18051.93,-1.0,Short-term Deposits,,,,,
78002906,Debit,2025-08-26,30306.84,-1.0,VAT Payable,,,,,
78002906,Debit,2025-08-26,16715.24,-1.0,Inventory New Vehicles,,,,,
78002906,Debit,2025-08-26,15988.03,-1.0,Restricted Cash,,,,,
78002907,Debit,2021-01-06,2624.56,-1.0,Other Tax Receivables,,,,,
78002907,Debit,2021-01-06,37969.84,-1.0,Short-term Deposits,,,,,
78002907,Debit,2021-01-06,24671.28,-1.0,Prepaid Rent,,,,,
78002907,Debit,2021-01-06,27526.96,-1.0,Other Tax Receivables,,,,,
78002907,Debit,2021-01-06,106.98,-1.0,Other Prepaid Expenses,,,,,
78002907,Debit,2021-01-06,38030.78,-1.0,Inventory New Vehicles,,,,,
78002907,Debit,2021-01-06,5673.28,-1.0,Doubtful Accounts Provision,,,,,
78002907,Debit,2021-01-06,60757.74,-1.0,Prepaid Rent,,,,,
78002907,Debit,2021-01-06,22461.78,-1.0,Inventory New Vehicles,,,,,
78002907,Debit,2021-01-06,8875.7,-1.0,VAT Payable,,,,,
78002908,Debit,2021-05-21,17073.07,-1.0,Trade Payables,,,,,
78002908,Debit,2021-05-21,25862.24,-1.0,Spare Parts Inventory,,,,,
78002908,Debit,2021-05-21,379145.13,-1.0,Prepaid Insurance,,,,,
78002908,Debit,2021-05-21,378170.2,-1.0,Restricted Cash,,,,,
78002908,Debit,2021-05-21,722970.31,-1.0,VAT Payable,,,,,
78002908,Debit,2021-05-21,62178.07,-1.0,Prepaid Insurance,,,,,
78002908,Debit,2021-05-21,31288.84,-1.0,Trade Receivables,,,,,
78002908,Debit,2021-05-21,93317.08,-1.0,Doubtful Accounts Provision,,,,,
78002908,Debit,2021-05-21,61449.85,-1.0,Spare Parts Inventory,,,,,
78002909,Debit,2021-12-16,435779.43,-1.0,Employee Advances,,,,,
78002909,Debit,2021-12-16,179550.0,-1.0,Doubtful Accounts Provision,,,,,
78002909,Debit,2021-12-16,431981.61,-1.0,Prepaid Rent,,,,,
78002909,Debit,2021-12-16,260359.07,-1.0,Accessories Inventory,,,,,
78002909,Debit,2021-12-16,40941.84,-1.0,Prepaid Insurance,,,,,
78002909,Debit,2021-12-16,277707.7,-1.0,Prepaid Rent,,,,,
78002909,Debit,2021-12-16,20173.95,-1.0,Accessories Inventory,,,,,
78002909,Debit,2021-12-16,25125.13,-1.0,Spare Parts Inventory,,,,,
78002909,Debit,2021-12-16,42555.24,-1.0,Prepaid Insurance,,,,,
78002909,Debit,2021-12-16,577902.82,-1.0,VAT Payable,,,,,
78002909,Debit,2021-12-16,226577.61,-1.0,Restricted Cash,,,,,
78002909,Debit,2021-12-16,148434.12,-1.0,Accessories Inventory,,,,,
78002909,Debit,2021-12-16,21290.68,-1.0,Other Prepaid Expenses,,,,,
78002909,Debit,2021-12-16,511106.11,-1.0,Prepaid Insurance,,,,,
78002909,Debit,2021-12-16,94457.86,-1.0,Employee Advances,,,,,
78002909,Debit,2021-12-16,115696.41,-1.0,Accessories Inventory,,,,,
78002909,Debit,2021-12-16,259246.45,-1.0,Trade Payables,,,,,
78002909,Debit,2021-12-16,361140.1,-1.0,Trade Payables,,,,,
78002909,Debit,2021-12-16,231118.7,-1.0,Doubtful Accounts Provision,,,,,
78002910,Debit,2024-11-24,22844.15,-1.0,Accessories Inventory,,,,,
78002910,Debit,2024-11-24,21075.68,-1.0,Restricted Cash,,,,,
78002910,Debit,2024-11-24,290.36,-1.0,Employee Advances,,,,,
78002910,Debit,2024-11-24,14042.43,-1.0,Inventory New Vehicles,,,,,
78002910,Debit,2024-11-24,17827.98,-1.0,Other Tax Receivables,,,,,
78002910,Debit,2024-11-24,34221.09,-1.0,Trade Payables,,,,,
78002910,Debit,2024-11-24,3575.62,-1.0,Restricted Cash,,,,,
78002910,Debit,2024-11-24,1599.8,-1.0,Spare Parts Inventory,,,,,
78002910,Debit,2024-11-24,311.65,-1.0,Doubtful Accounts Provision,,,,,
78002910,Debit,2024-11-24,11040.53,-1.0,Accessories Inventory,,,,,
78002910,Debit,2024-11-24,8577.06,-1.0,Trade Receivables,,,,,
78002910,Debit,2024-11-24,2372.61,-1.0,Inventory New Vehicles,,,,,
78002910,Debit,2024-11-24,5707.75,-1.0,Restricted Cash,,,,,
78002910,Debit,2024-11-24,2171.17,-1.0,Restricted Cash,,,,,
78002910,Debit,2024-11-24,86.79,-1.0,VAT Payable,,,,,
78002910,Debit,2024-11-24,1666.07,-1.0,Inventory New Vehicles,,,,,
78002910,Debit,2024-11-24,18761.72,-1.0,Accessories Inventory,,,,,
78002911,Debit,2022-03-31,120503.48,-1.0,Employee Advances,,,,,
78002911,Debit,2022-03-31,499908.77,-1.0,Other Tax Receivables,,,,,
78002911,Debit,2022-03-31,276038.0,-1.0,Trade Receivables,,,,,
78002911,Debit,2022-03-31,159651.1,-1.0,Doubtful Accounts Provision,,,,,
78002911,Debit,2022-03-31,225258.04,-1.0,Trade Receivables,,,,,
78002911,Debit,2022-03-31,149413.73,-1.0,Inventory New Vehicles,,,,,
78002911,Debit,2022-03-31,341657.86,-1.0,VAT Payable,,,,,
78002911,Debit,2022-03-31,1850.26,-1.0,Inventory New Vehicles,,,,,
78002911,Debit,2022-03-31,417011.03,-1.0,Accessories Inventory,,,,,
78002912,Debit,2024-01-15,-1543.78,-1.0,Trade Payables,,,,,
78002912,Debit,2024-01-15,-3414.07,-1.0,Other Prepaid Expenses,,,,,
78002912,Debit,2024-01-15,-7059.43,-1.0,Prepaid Insurance,,,,,
78002912,Debit,2024-01-15,-125833.06,-1.0,Prepaid Rent,,,,,
78002912,Debit,2024-01-15,-506446.38,-1.0,Inventory New Vehicles,,,,,
78002912,Debit,2024-01-15,-109908.13,-1.0,Other Prepaid Expenses,,,,,
78002912,Debit,2024-01-15,-465975.61,-1.0,VAT Payable,,,,,
78002912,Debit,2024-01-15,-4143.83,-1.0,Doubtful Accounts Provision,,,,,
78002912,Debit,2024-01-15,-110820.92,-1.0,Inventory New Vehicles,,,,,
78002912,Debit,2024-01-15,-64482.36,-1.0,VAT Payable,,,,,
78002912,Debit,2024-01-15,-108986.64,-1.0,Spare Parts Inventory,,,,,
78002913,Debit,2023-09-07,-275438.59,-1.0,Short-term Deposits,,,,,
78002913,Debit,2023-09-07,-54089.78,-1.0,Accessories Inventory,,,,,
78002913,Debit,2023-09-07,-146427.86,-1.0,Spare Parts Inventory,,,,,
78002913,Debit,2023-09-07,-45532.32,-1.0,Employee Advances,,,,,
78002913,Debit,2023-09-07,-34787.97,-1.0,Short-term Deposits,,,,,
78002913,Debit,2023-09-07,-428884.73,-1.0,Other Prepaid Expenses,,,,,
78002913,Debit,2023-09-07,-109838.75,-1.0,Trade Receivables,,,,,
78002914,Debit,2021-09-06,110563.97,-1.0,Employee Advances,,,,,
78002914,Debit,2021-09-06,44831.47,-1.0,Accessories Inventory,,,,,
78002914,Debit,2021-09-06,104081.08,-1.0,Restricted Cash,,,,,
78002914,Debit,2021-09-06,1194.66,-1.0,Restricted Cash,,,,,
78002914,Debit,2021-09-06,96663.42,-1.0,Short-term Deposits,,,,,
78002914,Debit,2021-09-06,17497.84,-1.0,Restricted Cash,,,,,
78002914,Debit,2021-09-06,13953.62,-1.0,Employee Advances,,,,,
78002914,Debit,2021-09-06,100900.66,-1.0,Prepaid Insurance,,,,,
78002914,Debit,2021-09-06,64012.78,-1.0,Employee Advances,,,,,
78002914,Debit,2021-09-06,28617.36,-1.0,Trade Payables,,,,,
78002914,Debit,2021-09-06,19964.67,-1.0,Doubtful Accounts Provision,,,,,
78002914,Debit,2021-09-06,213697.83,-1.0,Restricted Cash,,,,,
78002914,Debit,2021-09-06,10025.77,-1.0,Restricted Cash,,,,,
78002914,Debit,2021-09-06,125820.72,-1.0,Prepaid Insurance,,,,,
78002914,Debit,2021-09-06,3131.82,-1.0,Trade Receivables,,,,,
78002914,Debit,2021-09-06,3749.14,-1.0,Other Prepaid Expenses,,,,,
78002914,Debit,2021-09-06,25306.97,-1.0,Prepaid Rent,,,,,
78002914,Debit,2021-09-06,40054.43,-1.0,VAT Payable,,,,,
78002914,Debit,2021-09-06,33779.69,-1.0,Trade Payables,,,,,
78002914,Debit,2021-09-06,6277.45,-1.0,Short-term Deposits,,,,,
78002915,Debit,2021-05-03,-509744.21,-1.0,Doubtful Accounts Provision,,,,,
78002915,Debit,2021-05-03,-327182.53,-1.0,Short-term Deposits,,,,,
78002915,Debit,2021-05-03,-696458.28,-1.0,VAT Payable,,,,,
78002915,Debit,2021-05-03,-399107.18,-1.0,Spare Parts Inventory,,,,,
78002915,Debit,2021-05-03,-41920.12,-1.0,Restricted Cash,,,,,
78002915,Debit,2021-05-03,-352006.84,-1.0,Restricted Cash,,,,,
78002915,Debit,2021-05-03,-498066.71,-1.0,Other Tax Receivables,,,,,
78002915,Debit,2021-05-03,-199094.1,-1.0,Employee Advances,,,,,
78002915,Debit,2021-05-03,-432515.45,-1.0,Other Prepaid Expenses,,,,,
