DocumentNumber,Date,Currency,AmountDKK,AmountEUR,Type,GLAccount,CostCenter,Department,ItemName,SourceType
78003023,2025-12-31,EUR,12332.46,1655.36,Debit,95842,CC100,Research & Development,652,Payroll
78003023,2025-01-27,EUR,-68415.6,-9183.3,Credit,97086,CC106,Customer Support,683,Payroll
78003023,2025-12-03,EUR,-32885.26,-4414.13,Credit,97086,CC103,Production,683,Payroll
78003023,2025-02-18,EUR,7951.96,1067.38,Debit,97086,CC106,Customer Support,683,Payroll
78003023,2025-02-11,EUR,99.49,13.35,Debit,95842,CC108,IT Services,690,Payroll
78003023,2025-11-07,EUR,59.98,8.05,Debit,95842,CC105,Human Resources,690,Payroll
78003023,2025-04-25,EUR,39381.2,5286.07,Debit,95842,CC103,Production,700,Payroll
78003023,2025-05-10,EUR,-54802.84,-7356.09,Credit,92767,CC107,Supply Chain Management,717,Payroll
78003023,2025-09-12,EUR,-22928.34,-3077.63,Credit,95842,CC100,Research & Development,717,Payroll
78003023,2025-07-17,EUR,224312.15,30109.01,Debit,95842,CC100,Research & Development,717,Payroll
78003023,2025-04-07,EUR,-2769.16,-371.7,Credit,95842,CC105,Human Resources,720,Payroll
78003023,2025-05-15,EUR,-5307.22,-712.38,Credit,92767,CC103,Production,729,Payroll
78003023,2025-11-06,EUR,-26517.73,-3559.43,Credit,97086,CC103,Production,729,Payroll
78003023,2025-06-25,EUR,9309.41,1249.59,Debit,92767,CC103,Production,729,Payroll
78003023,2025-11-27,EUR,14379.09,1930.08,Debit,97086,CC106,Customer Support,730,Payroll
78003023,2025-03-03,EUR,11324.23,1520.03,Debit,97086,CC106,Customer Support,730,Payroll
78003023,2025-07-17,EUR,-272.98,-36.64,Credit,97086,CC104,Finance,752,Payroll
78003023,2025-08-23,EUR,-274.47,-36.84,Credit,92767,CC106,Customer Support,752,Payroll
78003023,2025-05-17,EUR,-14810.48,-1987.98,Credit,97086,CC106,Customer Support,752,Payroll
78003023,2025-10-26,EUR,15430.62,2071.22,Debit,92767,CC106,Customer Support,752,Payroll
78003023,2025-03-28,EUR,14810.48,1987.98,Debit,97086,CC104,Finance,752,Payroll
78003023,2025-03-08,EUR,-552.53,-74.17,Credit,97086,CC108,IT Services,787,Payroll
78003023,2025-07-08,EUR,13491.14,1810.89,Debit,97086,CC102,Sales,787,Payroll
78003023,2025-08-19,EUR,-37.71,-5.06,Credit,95842,CC107,Supply Chain Management,789,Payroll
78003023,2025-03-31,EUR,-19684.24,-2642.18,Credit,97086,CC101,Marketing,793,Payroll
78003023,2025-11-06,EUR,-287.48,-38.59,Credit,92767,CC107,Supply Chain Management,793,Payroll
78003023,2025-02-28,EUR,4203.99,564.29,Debit,95842,CC109,Legal & Compliance,794,Payroll
78003023,2025-06-15,EUR,902.53,121.14,Debit,95842,CC108,IT Services,794,Payroll
78003023,2025-05-10,EUR,33246.74,4462.65,Debit,95842,CC109,Legal & Compliance,794,Payroll
78003023,2025-02-11,EUR,-44195.66,-5932.3,Credit,92767,CC102,Sales,795,Payroll
78003023,2025-01-20,EUR,1060.85,142.4,Debit,97086,CC108,IT Services,795,Payroll
78003023,2025-10-10,EUR,7403.06,993.7,Debit,92767,CC102,Sales,795,Payroll
78003023,2025-08-31,EUR,30528.3,4097.76,Debit,97086,CC101,Marketing,821,Payroll
78003023,2025-10-08,EUR,40137.47,5387.58,Debit,92767,CC106,Customer Support,821,Payroll
78003023,2025-10-06,EUR,-205.32,-27.56,Credit,97086,CC105,Human Resources,841,Payroll
78003023,2025-09-06,EUR,196.89,26.43,Debit,95842,CC109,Legal & Compliance,855,Payroll
78003023,2025-07-19,EUR,11658.02,1564.83,Debit,92767,CC109,Legal & Compliance,888,Payroll
78003023,2025-10-06,EUR,-3906.76,-524.4,Credit,95842,CC108,IT Services,891,Payroll
78003023,2025-02-12,EUR,0.0,0.0,Debit,92767,CC104,Finance,929,Payroll
78003023,2025-08-20,EUR,-10.81,-1.45,Credit,95842,CC106,Customer Support,935,Payroll
78003023,2025-11-08,EUR,-146949.13,-19724.72,Credit,95842,CC106,Customer Support,935,Payroll
78003023,2025-04-20,EUR,-10366.79,-1391.52,Credit,95842,CC106,Customer Support,935,Payroll
78003023,2025-11-07,EUR,549.5,73.76,Debit,97086,CC106,Customer Support,953,Payroll
78003023,2025-12-15,EUR,29924.72,4016.74,Debit,97086,CC109,Legal & Compliance,953,Payroll
78003023,2025-06-30,EUR,8989.96,1206.71,Debit,95842,CC105,Human Resources,985,Payroll
78003023,2025-09-17,EUR,-2624.77,-352.32,Credit,92767,CC108,IT Services,992,Payroll
78003023,2025-06-08,EUR,24176.98,3245.23,Debit,95842,CC100,Research & Development,992,Payroll
78003024,2025-08-18,DKK,332025.76,44567.22,Debit,95842,CC101,Marketing,465,Payroll
78003024,2025-03-15,DKK,-37213.27,-4995.07,Credit,92767,CC101,Marketing,131,Payroll
78003024,2025-02-04,DKK,13295.27,1784.6,Debit,92767,CC101,Marketing,131,Payroll
78003024,2025-05-06,DKK,20685.46,2776.57,Debit,97086,CC107,Supply Chain Management,170,Payroll
78003024,2025-07-01,DKK,-98810.69,-13263.18,Credit,92767,CC101,Marketing,176,Payroll
78003024,2025-01-31,DKK,6172.94,828.58,Debit,92767,CC105,Human Resources,176,Payroll
78003024,2025-07-01,DKK,-149.67,-20.09,Credit,97086,CC107,Supply Chain Management,187,Payroll
78003024,2025-01-02,DKK,6.23,0.84,Debit,92767,CC106,Customer Support,187,Payroll
78003024,2025-04-24,DKK,-1446.91,-194.22,Credit,97086,CC105,Human Resources,196,Payroll
78003024,2025-08-05,DKK,-21643.06,-2905.11,Credit,92767,CC103,Production,196,Payroll
78003024,2025-11-17,DKK,332.08,44.57,Debit,92767,CC102,Sales,196,Payroll
78003024,2025-12-17,DKK,3145.78,422.25,Debit,92767,CC100,Research & Development,287,Payroll
78003024,2025-06-14,DKK,-19831.8,-2661.99,Credit,95842,CC109,Legal & Compliance,313,Payroll
78003024,2025-10-12,DKK,37141.64,4985.46,Debit,95842,CC100,Research & Development,313,Payroll
78003024,2025-09-16,DKK,12646.25,1697.48,Debit,95842,CC100,Research & Development,344,Payroll
78003024,2025-06-13,DKK,11552.63,1550.69,Debit,92767,CC102,Sales,360,Payroll
78003024,2025-12-03,DKK,-12921.77,-1734.47,Credit,95842,CC103,Production,386,Payroll
78003024,2025-04-09,DKK,16823.18,2258.14,Debit,95842,CC102,Sales,386,Payroll
78003024,2025-06-14,DKK,-4078.01,-547.38,Credit,95842,CC104,Finance,399,Payroll
78003024,2025-09-21,DKK,-350.56,-47.06,Credit,92767,CC100,Research & Development,399,Payroll
78003024,2025-11-09,DKK,139.83,18.77,Debit,95842,CC104,Finance,399,Payroll
78003024,2025-10-23,DKK,31.92,4.28,Debit,95842,CC104,Finance,399,Payroll
78003024,2025-12-03,DKK,11679.82,1567.76,Debit,95842,CC104,Finance,399,Payroll
78003024,2025-08-14,DKK,-32665.16,-4384.59,Credit,97086,CC100,Research & Development,429,Payroll
78003024,2025-07-26,DKK,35000.04,4697.99,Debit,92767,CC108,IT Services,429,Payroll
78003024,2025-02-11,DKK,2529.4,339.52,Debit,95842,CC104,Finance,429,Payroll
78003024,2025-05-06,DKK,88.34,11.86,Debit,92767,CC102,Sales,450,Payroll
78003024,2025-08-18,DKK,771.7,103.58,Debit,95842,CC101,Marketing,465,Payroll
78003024,2025-03-03,DKK,358.37,48.1,Debit,97086,CC101,Marketing,513,Payroll
78003024,2025-04-03,DKK,-57052.48,-7658.05,Credit,92767,CC106,Customer Support,578,Payroll
78003024,2025-12-02,DKK,61478.29,8252.12,Debit,92767,CC104,Finance,578,Payroll
78003024,2025-08-08,DKK,36871.21,4949.16,Debit,92767,CC104,Finance,578,Payroll
78003024,2025-09-14,DKK,83631.37,11225.69,Debit,92767,CC106,Customer Support,578,Payroll
78003024,2025-06-27,DKK,78686.87,10562.0,Debit,92767,CC106,Customer Support,578,Payroll
78003024,2025-12-25,DKK,20579.77,2762.39,Debit,92767,CC105,Human Resources,579,Payroll
78003024,2025-06-01,DKK,-3484.64,-467.74,Credit,97086,CC101,Marketing,618,Payroll
78003024,2025-05-14,DKK,782.18,104.99,Debit,97086,CC109,Legal & Compliance,618,Payroll
78003024,2025-01-05,DKK,4228.08,567.53,Debit,92767,CC103,Production,629,Payroll
78003024,2025-08-23,DKK,1265.25,169.83,Debit,92767,CC107,Supply Chain Management,629,Payroll
78003024,2025-01-02,DKK,-90905.87,-12202.13,Credit,97086,CC100,Research & Development,652,Payroll
78003024,2025-03-08,DKK,7142.02,958.66,Debit,95842,CC100,Research & Development,652,Payroll
78003024,2025-05-31,DKK,1846.37,247.83,Debit,97086,CC106,Customer Support,683,Payroll
78003024,2025-07-18,DKK,9958.22,1336.67,Debit,95842,CC108,IT Services,690,Payroll
78003024,2025-07-31,DKK,23394.47,3140.2,Debit,97086,CC104,Finance,717,Payroll
78003024,2025-01-11,DKK,520.54,69.87,Debit,95842,CC100,Research & Development,717,Payroll
78003024,2025-10-26,DKK,2859.88,383.88,Debit,92767,CC107,Supply Chain Management,717,Payroll
78003024,2025-03-20,DKK,-20441.82,-2743.87,Credit,92767,CC100,Research & Development,720,Payroll
78003024,2025-04-03,DKK,-1918.94,-257.58,Credit,95842,CC105,Human Resources,720,Payroll
78003024,2025-03-31,DKK,-20691.55,-2777.39,Credit,97086,CC103,Production,729,Payroll
78003024,2025-02-13,DKK,-14971.76,-2009.63,Credit,97086,CC109,Legal & Compliance,730,Payroll
78003024,2025-12-16,DKK,989.38,132.8,Debit,97086,CC109,Legal & Compliance,730,Payroll
78003024,2025-03-26,DKK,-63803.08,-8564.17,Credit,97086,CC106,Customer Support,752,Payroll
78003024,2025-04-11,DKK,1741.63,233.78,Debit,97086,CC102,Sales,787,Payroll
78003024,2025-09-28,DKK,-53388.71,-7166.27,Credit,95842,CC107,Supply Chain Management,789,Payroll
78003024,2025-04-10,DKK,-7910.96,-1061.87,Credit,92767,CC101,Marketing,789,Payroll
78003024,2025-08-26,DKK,-146959.16,-19726.06,Credit,97086,CC106,Customer Support,793,Payroll
78003024,2025-02-18,DKK,52.69,7.07,Debit,92767,CC102,Sales,795,Payroll
78003024,2025-12-16,DKK,0.17,0.02,Debit,92767,CC102,Sales,795,Payroll
78003024,2025-12-28,DKK,14035.23,1883.92,Debit,92767,CC106,Customer Support,821,Payroll
78003024,2025-08-05,DKK,-79145.22,-10623.52,Credit,97086,CC105,Human Resources,841,Payroll
78003024,2025-06-04,DKK,205.32,27.56,Debit,97086,CC105,Human Resources,841,Payroll
78003024,2025-11-28,DKK,4238.78,568.96,Debit,92767,CC109,Legal & Compliance,855,Payroll
78003024,2025-01-29,DKK,-250.45,-33.62,Credit,97086,CC104,Finance,888,Payroll
78003024,2025-06-26,DKK,18925.04,2540.27,Debit,97086,CC107,Supply Chain Management,891,Payroll
78003024,2025-01-28,DKK,-39437.94,-5293.68,Credit,95842,CC106,Customer Support,935,Payroll
78003024,2025-09-30,DKK,-2701.92,-362.67,Credit,97086,CC109,Legal & Compliance,953,Payroll
78003024,2025-02-11,DKK,-11429.12,-1534.11,Credit,92767,CC105,Human Resources,953,Payroll
78003024,2025-01-19,DKK,-25126.45,-3372.68,Credit,97086,CC106,Customer Support,953,Payroll
78003024,2025-12-02,DKK,-9128.43,-1225.29,Credit,95842,CC109,Legal & Compliance,985,Payroll
78003025,2025-10-03,EUR,-104842.58,-14072.83,Credit,92767,CC105,Human Resources,985,Payroll
78003025,2025-01-01,EUR,-14317.89,-1921.86,Credit,92767,CC108,IT Services,131,Payroll
78003025,2025-09-15,EUR,15089.63,2025.45,Debit,92767,CC107,Supply Chain Management,170,Payroll
78003025,2025-01-08,EUR,-7054.54,-946.92,Credit,97086,CC102,Sales,176,Payroll
78003025,2025-03-14,EUR,-26.99,-3.62,Credit,97086,CC102,Sales,176,Payroll
78003025,2025-11-10,EUR,28803.46,3866.24,Debit,92767,CC107,Supply Chain Management,176,Payroll
78003025,2025-01-10,EUR,156897.3,21060.04,Debit,97086,CC102,Sales,176,Payroll
78003025,2025-10-31,EUR,56463.88,7579.04,Debit,92767,CC105,Human Resources,176,Payroll
78003025,2025-03-28,EUR,-4217.55,-566.11,Credit,95842,CC107,Supply Chain Management,187,Payroll
78003025,2025-07-30,EUR,-95004.88,-12752.33,Credit,92767,CC106,Customer Support,187,Payroll
78003025,2025-01-16,EUR,-268.06,-35.98,Credit,97086,CC107,Supply Chain Management,187,Payroll
78003025,2025-04-06,EUR,-347.05,-46.58,Credit,97086,CC105,Human Resources,196,Payroll
78003025,2025-04-24,EUR,29258.98,3927.38,Debit,92767,CC102,Sales,196,Payroll
78003025,2025-10-12,EUR,-71780.13,-9634.92,Credit,92767,CC102,Sales,201,Payroll
78003025,2025-09-15,EUR,-53524.64,-7184.52,Credit,95842,CC102,Sales,201,Payroll
78003025,2025-09-15,EUR,-127444.49,-17106.64,Credit,95842,CC108,IT Services,287,Payroll
78003025,2025-10-06,EUR,-19335.13,-2595.32,Credit,95842,CC108,IT Services,287,Payroll
78003025,2025-12-28,EUR,12404.22,1665.0,Debit,95842,CC108,IT Services,287,Payroll
78003025,2025-03-07,EUR,54728.05,7346.05,Debit,95842,CC108,IT Services,287,Payroll
78003025,2025-11-20,EUR,-49235.88,-6608.84,Credit,92767,CC108,IT Services,299,Payroll
78003025,2025-01-04,EUR,2879.33,386.49,Debit,97086,CC101,Marketing,299,Payroll
78003025,2025-12-27,EUR,-1090.14,-146.33,Credit,95842,CC109,Legal & Compliance,313,Payroll
78003025,2025-12-03,EUR,-44547.58,-5979.54,Credit,95842,CC100,Research & Development,313,Payroll
78003025,2025-03-14,EUR,1090.14,146.33,Debit,95842,CC108,IT Services,313,Payroll
78003025,2025-03-26,EUR,-41742.82,-5603.06,Credit,92767,CC107,Supply Chain Management,344,Payroll
78003025,2025-08-23,EUR,-14171.84,-1902.26,Credit,92767,CC103,Production,344,Payroll
78003025,2025-06-25,EUR,-20229.57,-2715.38,Credit,95842,CC100,Research & Development,344,Payroll
78003025,2025-09-09,EUR,573.65,77.0,Debit,95842,CC100,Research & Development,344,Payroll
78003025,2025-03-30,EUR,19020.29,2553.06,Debit,95842,CC100,Research & Development,344,Payroll
78003025,2025-12-17,EUR,-2537.48,-340.6,Credit,95842,CC102,Sales,386,Payroll
78003025,2025-03-23,EUR,-18981.15,-2547.81,Credit,97086,CC108,IT Services,389,Payroll
78003025,2025-03-13,EUR,-240.17,-32.24,Credit,97086,CC102,Sales,389,Payroll
78003025,2025-05-21,EUR,-18185.91,-2441.06,Credit,92767,CC108,IT Services,389,Payroll
78003025,2025-09-15,EUR,1770.76,237.69,Debit,92767,CC108,IT Services,389,Payroll
78003025,2025-05-27,EUR,21417.56,2874.84,Debit,95842,CC108,IT Services,389,Payroll
78003025,2025-12-10,EUR,-61471.77,-8251.24,Credit,97086,CC108,IT Services,429,Payroll
78003025,2025-01-17,EUR,-9107.11,-1222.43,Credit,92767,CC101,Marketing,429,Payroll
78003025,2025-12-18,EUR,-7026.3,-943.13,Credit,92767,CC102,Sales,450,Payroll
78003025,2025-02-19,EUR,260.13,34.92,Debit,95842,CC102,Sales,450,Payroll
78003025,2025-04-14,EUR,1778.3,238.7,Debit,92767,CC102,Sales,450,Payroll
78003025,2025-02-18,EUR,-5888.23,-790.37,Credit,97086,CC100,Research & Development,452,Payroll
78003025,2025-05-29,EUR,-39384.04,-5286.45,Credit,97086,CC107,Supply Chain Management,452,Payroll
78003025,2025-05-02,EUR,1834.16,246.2,Debit,97086,CC107,Supply Chain Management,452,Payroll
78003025,2025-11-11,EUR,347.59,46.66,Debit,97086,CC100,Research & Development,452,Payroll
78003025,2025-03-09,EUR,-12905.09,-1732.23,Credit,92767,CC106,Customer Support,461,Payroll
78003025,2025-11-16,EUR,-2017.61,-270.82,Credit,92767,CC106,Customer Support,461,Payroll
78003025,2025-07-26,EUR,-27695.74,-3717.55,Credit,92767,CC102,Sales,461,Payroll
78003025,2025-03-23,EUR,-62901.73,-8443.19,Credit,97086,CC101,Marketing,461,Payroll
78003025,2025-02-06,EUR,4995.39,670.52,Debit,92767,CC106,Customer Support,461,Payroll
78003025,2025-08-25,EUR,2983.74,400.5,Debit,92767,CC106,Customer Support,461,Payroll
78003025,2025-07-07,EUR,42708.26,5732.65,Debit,92767,CC106,Customer Support,461,Payroll
78003025,2025-09-27,EUR,20071.59,2694.17,Debit,92767,CC106,Customer Support,461,Payroll
78003025,2025-05-28,EUR,-10306.92,-1383.48,Credit,92767,CC108,IT Services,465,Payroll
78003025,2025-01-13,EUR,-50111.76,-6726.41,Credit,92767,CC105,Human Resources,465,Payroll
78003025,2025-11-19,EUR,7383.46,991.07,Debit,95842,CC101,Marketing,465,Payroll
78003025,2025-01-22,EUR,1586.97,213.02,Debit,97086,CC107,Supply Chain Management,465,Payroll
78003025,2025-12-28,EUR,29412.38,3947.97,Debit,92767,CC105,Human Resources,465,Payroll
78003025,2025-05-13,EUR,4722.28,633.86,Debit,95842,CC105,Human Resources,465,Payroll
78003025,2025-07-06,EUR,-12662.78,-1699.7,Credit,92767,CC108,IT Services,513,Payroll
78003025,2025-03-31,EUR,170883.36,22937.36,Debit,95842,CC105,Human Resources,513,Payroll
78003025,2025-04-08,EUR,-218.13,-29.28,Credit,97086,CC105,Human Resources,547,Payroll
78003025,2025-03-13,EUR,-1525.93,-204.82,Credit,95842,CC106,Customer Support,547,Payroll
78003025,2025-01-07,EUR,1525.93,204.82,Debit,92767,CC108,IT Services,547,Payroll
78003025,2025-12-22,EUR,171581.94,23031.13,Debit,92767,CC106,Customer Support,578,Payroll
78003025,2025-07-18,EUR,70963.93,9525.36,Debit,92767,CC104,Finance,578,Payroll
78003025,2025-03-09,EUR,-17785.33,-2387.29,Credit,92767,CC105,Human Resources,579,Payroll
78003025,2025-01-29,EUR,-7996.15,-1073.31,Credit,95842,CC104,Finance,579,Payroll
78003025,2025-03-11,EUR,-5259.52,-705.98,Credit,95842,CC104,Finance,579,Payroll
78003025,2025-05-24,EUR,-34843.0,-4676.91,Credit,97086,CC100,Research & Development,590,Payroll
78003025,2025-03-13,EUR,714.17,95.86,Debit,92767,CC107,Supply Chain Management,590,Payroll
78003025,2025-05-08,EUR,4799.41,644.22,Debit,97086,CC100,Research & Development,590,Payroll
78003025,2025-07-15,EUR,27610.68,3706.13,Debit,92767,CC107,Supply Chain Management,590,Payroll
78003025,2025-02-01,EUR,17868.69,2398.48,Debit,92767,CC107,Supply Chain Management,590,Payroll
78003025,2025-03-07,EUR,3742.36,502.33,Debit,95842,CC102,Sales,618,Payroll
78003025,2025-03-05,EUR,-16315.34,-2189.98,Credit,92767,CC103,Production,629,Payroll
78003025,2025-01-16,EUR,89.94,12.07,Debit,92767,CC103,Production,629,Payroll
78003025,2025-05-28,EUR,844.6,113.37,Debit,92767,CC103,Production,629,Payroll
78003025,2025-08-01,EUR,-31940.95,-4287.38,Credit,95842,CC101,Marketing,652,Payroll
78003025,2025-03-28,EUR,-1846.37,-247.83,Credit,92767,CC106,Customer Support,683,Payroll
78003025,2025-03-10,EUR,-11531.77,-1547.89,Credit,97086,CC106,Customer Support,683,Payroll
78003025,2025-10-04,EUR,-49599.58,-6657.66,Credit,97086,CC103,Production,683,Payroll
78003025,2025-02-08,EUR,-11668.74,-1566.27,Credit,97086,CC109,Legal & Compliance,690,Payroll
78003025,2025-01-26,EUR,-31758.82,-4262.93,Credit,95842,CC105,Human Resources,690,Payroll
78003025,2025-07-12,EUR,-89399.63,-11999.95,Credit,95842,CC103,Production,700,Payroll
78003025,2025-09-19,EUR,155870.35,20922.19,Debit,95842,CC103,Production,700,Payroll
78003025,2025-11-23,EUR,-33152.81,-4450.04,Credit,95842,CC100,Research & Development,717,Payroll
78003025,2025-01-14,EUR,-53.34,-7.16,Credit,97086,CC103,Production,717,Payroll
78003025,2025-08-20,EUR,-33121.51,-4445.84,Credit,97086,CC102,Sales,720,Payroll
78003025,2025-07-23,EUR,-1328.2,-178.28,Credit,92767,CC100,Research & Development,720,Payroll
78003025,2025-05-21,EUR,33121.51,4445.84,Debit,92767,CC100,Research & Development,720,Payroll
78003025,2025-09-06,EUR,-3.02,-0.41,Credit,97086,CC103,Production,729,Payroll
78003025,2025-07-18,EUR,-1.22,-0.16,Credit,97086,CC103,Production,729,Payroll
78003025,2025-01-24,EUR,47748.96,6409.26,Debit,97086,CC106,Customer Support,730,Payroll
78003025,2025-01-17,EUR,5267.41,707.03,Debit,97086,CC109,Legal & Compliance,730,Payroll
78003025,2025-03-29,EUR,22230.51,2983.96,Debit,97086,CC106,Customer Support,730,Payroll
78003025,2025-04-30,EUR,65268.69,8760.9,Debit,95842,CC102,Sales,752,Payroll
78003025,2025-11-19,EUR,274.47,36.84,Debit,92767,CC106,Customer Support,752,Payroll
78003025,2025-02-08,EUR,1318.93,177.04,Debit,97086,CC104,Finance,752,Payroll
78003025,2025-12-15,EUR,-22528.89,-3024.01,Credit,95842,CC109,Legal & Compliance,787,Payroll
78003025,2025-03-20,EUR,-2237.84,-300.38,Credit,97086,CC102,Sales,787,Payroll
78003025,2025-05-17,EUR,876.57,117.66,Debit,95842,CC107,Supply Chain Management,789,Payroll
78003025,2025-08-30,EUR,74056.1,9940.42,Debit,95842,CC107,Supply Chain Management,789,Payroll
78003025,2025-11-29,EUR,103514.49,13894.56,Debit,95842,CC107,Supply Chain Management,789,Payroll
78003025,2025-08-31,EUR,-20149.26,-2704.6,Credit,95842,CC107,Supply Chain Management,793,Payroll
78003025,2025-08-18,EUR,-24301.7,-3261.97,Credit,97086,CC106,Customer Support,793,Payroll
78003025,2025-08-03,EUR,-2486.14,-333.71,Credit,92767,CC107,Supply Chain Management,794,Payroll
78003025,2025-03-10,EUR,-1743.18,-233.98,Credit,95842,CC108,IT Services,794,Payroll
78003025,2025-11-04,EUR,30245.01,4059.73,Debit,95842,CC109,Legal & Compliance,794,Payroll
78003025,2025-08-07,EUR,-1308.71,-175.67,Credit,92767,CC102,Sales,795,Payroll
78003025,2025-09-17,EUR,-942.86,-126.56,Credit,92767,CC102,Sales,795,Payroll
78003025,2025-06-25,EUR,1894.51,254.3,Debit,92767,CC102,Sales,795,Payroll
78003025,2025-06-08,EUR,-30528.3,-4097.76,Credit,95842,CC103,Production,821,Payroll
78003025,2025-11-22,EUR,49716.89,6673.41,Debit,97086,CC105,Human Resources,821,Payroll
78003025,2025-02-18,EUR,-473.91,-63.61,Credit,97086,CC105,Human Resources,841,Payroll
78003025,2025-04-26,EUR,49211.02,6605.51,Debit,97086,CC105,Human Resources,841,Payroll
78003025,2025-06-05,EUR,7445.49,999.39,Debit,97086,CC105,Human Resources,841,Payroll
78003025,2025-03-13,EUR,-1129.07,-151.55,Credit,95842,CC100,Research & Development,855,Payroll
78003025,2025-02-27,EUR,-12582.83,-1688.97,Credit,97086,CC109,Legal & Compliance,855,Payroll
78003025,2025-09-06,EUR,-8898.75,-1194.46,Credit,97086,CC103,Production,855,Payroll
78003025,2025-11-04,EUR,7718.98,1036.1,Debit,95842,CC109,Legal & Compliance,855,Payroll
78003025,2025-12-02,EUR,68.67,9.22,Debit,97086,CC109,Legal & Compliance,855,Payroll
78003025,2025-06-02,EUR,-64.62,-8.67,Credit,92767,CC108,IT Services,891,Payroll
78003025,2025-09-27,EUR,-912.17,-122.44,Credit,92767,CC108,IT Services,891,Payroll
78003025,2025-11-27,EUR,-1325.3,-177.89,Credit,95842,CC108,IT Services,891,Payroll
78003025,2025-06-13,EUR,69493.62,9328.0,Debit,97086,CC106,Customer Support,891,Payroll
78003025,2025-08-08,EUR,-26555.5,-3564.5,Credit,95842,CC103,Production,929,Payroll
78003025,2025-04-19,EUR,-74096.06,-9945.78,Credit,97086,CC102,Sales,929,Payroll
78003025,2025-05-13,EUR,10.81,1.45,Debit,92767,CC101,Marketing,935,Payroll
78003025,2025-11-16,EUR,-25636.39,-3441.13,Credit,97086,CC109,Legal & Compliance,953,Payroll
78003025,2025-11-04,EUR,-54252.96,-7282.28,Credit,97086,CC106,Customer Support,953,Payroll
78003025,2025-06-19,EUR,-12114.04,-1626.05,Credit,95842,CC105,Human Resources,985,Payroll
78003025,2025-10-03,EUR,751.99,100.94,Debit,92767,CC105,Human Resources,985,Payroll
78003025,2025-02-16,EUR,9128.43,1225.29,Debit,95842,CC109,Legal & Compliance,985,Payroll
78003025,2025-08-25,EUR,-10822.46,-1452.68,Credit,97086,CC102,Sales,992,Payroll
78003025,2025-12-23,EUR,705.93,94.76,Debit,92767,CC109,Legal & Compliance,992,Payroll
78003026,2025-07-20,EUR,-828393.12,-111193.71,Credit,95842,CC109,Legal & Compliance,985,Payroll
78003026,2025-06-20,EUR,193.87,26.02,Debit,92767,CC101,Marketing,131,Payroll
78003026,2025-02-04,EUR,96712.66,12981.57,Debit,97086,CC103,Production,170,Payroll
78003026,2025-03-10,EUR,70.12,9.41,Debit,92767,CC107,Supply Chain Management,170,Payroll
78003026,2025-03-11,EUR,19838.15,2662.84,Debit,97086,CC107,Supply Chain Management,170,Payroll
78003026,2025-11-08,EUR,-56463.88,-7579.04,Credit,97086,CC102,Sales,176,Payroll
78003026,2025-04-19,EUR,-12281.65,-1648.54,Credit,92767,CC101,Marketing,176,Payroll
78003026,2025-08-15,EUR,-63.6,-8.54,Credit,95842,CC107,Supply Chain Management,187,Payroll
78003026,2025-01-02,EUR,-6311.12,-847.13,Credit,97086,CC106,Customer Support,187,Payroll
78003026,2025-10-16,EUR,-419.64,-56.33,Credit,97086,CC107,Supply Chain Management,187,Payroll
78003026,2025-08-03,EUR,5291.36,710.25,Debit,95842,CC107,Supply Chain Management,187,Payroll
78003026,2025-06-26,EUR,74314.18,9975.06,Debit,95842,CC107,Supply Chain Management,187,Payroll
78003026,2025-06-05,EUR,-5237.21,-702.98,Credit,97086,CC105,Human Resources,196,Payroll
78003026,2025-12-09,EUR,18852.06,2530.48,Debit,92767,CC102,Sales,196,Payroll
78003026,2025-03-25,EUR,36754.76,4933.52,Debit,97086,CC105,Human Resources,196,Payroll
78003026,2025-04-27,EUR,-32053.78,-4302.52,Credit,92767,CC102,Sales,201,Payroll
78003026,2025-06-15,EUR,7025.28,942.99,Debit,95842,CC102,Sales,201,Payroll
78003026,2025-01-18,EUR,8606.52,1155.24,Debit,92767,CC102,Sales,201,Payroll
78003026,2025-04-12,EUR,19335.13,2595.32,Debit,95842,CC108,IT Services,287,Payroll
78003026,2025-12-15,EUR,1038.06,139.34,Debit,95842,CC101,Marketing,287,Payroll
78003026,2025-05-17,EUR,-18036.57,-2421.02,Credit,92767,CC108,IT Services,299,Payroll
78003026,2025-03-18,EUR,23438.5,3146.11,Debit,95842,CC100,Research & Development,299,Payroll
78003026,2025-05-28,EUR,400.25,53.72,Debit,95842,CC109,Legal & Compliance,313,Payroll
78003026,2025-06-05,EUR,8824.74,1184.53,Debit,95842,CC103,Production,313,Payroll
78003026,2025-06-28,EUR,-2210.02,-296.65,Credit,95842,CC100,Research & Development,344,Payroll
78003026,2025-05-20,EUR,-424.49,-56.98,Credit,92767,CC103,Production,344,Payroll
78003026,2025-06-13,EUR,-2299.38,-308.64,Credit,92767,CC103,Production,344,Payroll
78003026,2025-11-06,EUR,-16243.0,-2180.27,Credit,95842,CC100,Research & Development,360,Payroll
78003026,2025-11-06,EUR,53223.56,7144.1,Debit,92767,CC102,Sales,360,Payroll
78003026,2025-04-14,EUR,19859.13,2665.66,Debit,92767,CC102,Sales,360,Payroll
78003026,2025-12-23,EUR,-4883.85,-655.55,Credit,97086,CC109,Legal & Compliance,386,Payroll
78003026,2025-05-03,EUR,-28.54,-3.83,Credit,97086,CC108,IT Services,386,Payroll
