DocumentNumber,Date,Currency,AmountDKK,AmountEUR,Type,GLAccount,CostCenter,Department,CustomerName,ItemName,SourceType
78003002,2025-05-07,DKK,-9907.54,-1329.87,Credit,92767,CC102,Sales,,201,Payroll
78003002,2025-07-13,DKK,6419.86,861.73,Debit,97086,CC100,Research & Development,,201,Payroll
78003002,2025-04-26,DKK,-3077.16,-413.04,Credit,95842,CC108,IT Services,,287,Payroll
78003002,2025-12-12,DKK,-25745.5,-3455.77,Credit,95842,CC101,Marketing,,287,Payroll
78003002,2025-12-03,DKK,-1296.28,-174.0,Credit,95842,CC101,Marketing,,287,Payroll
78003002,2025-01-04,DKK,23674.79,3177.82,Debit,95842,CC104,Finance,,287,Payroll
78003002,2025-01-21,DKK,-13646.66,-1831.77,Credit,95842,CC108,IT Services,,313,Payroll
78003002,2025-04-27,DKK,6111.05,820.28,Debit,95842,CC103,Production,,313,Payroll
78003002,2025-03-19,DKK,1324.14,177.74,Debit,95842,CC103,Production,,313,Payroll
78003002,2025-10-16,DKK,11006.19,1477.34,Debit,95842,CC100,Research & Development,,344,Payroll
78003002,2025-11-02,DKK,-19859.13,-2665.66,Credit,95842,CC100,Research & Development,,360,Payroll
78003002,2025-11-19,DKK,10352.99,1389.66,Debit,95842,CC105,Human Resources,,360,Payroll
78003002,2025-07-24,DKK,13671.84,1835.15,Debit,92767,CC102,Sales,,360,Payroll
78003002,2025-01-07,DKK,-563.08,-75.58,Credit,95842,CC102,Sales,,386,Payroll
78003002,2025-01-25,DKK,-1188.87,-159.58,Credit,97086,CC109,Legal & Compliance,,386,Payroll
78003002,2025-09-13,DKK,28.54,3.83,Debit,95842,CC103,Production,,386,Payroll
78003002,2025-08-02,DKK,1800.97,241.74,Debit,97086,CC109,Legal & Compliance,,386,Payroll
78003002,2025-08-05,DKK,6776.07,909.54,Debit,95842,CC102,Sales,,386,Payroll
78003002,2025-05-06,DKK,563.08,75.58,Debit,97086,CC108,IT Services,,386,Payroll
78003002,2025-07-06,DKK,-272.78,-36.61,Credit,97086,CC100,Research & Development,,429,Payroll
78003002,2025-03-10,DKK,13084.93,1756.37,Debit,92767,CC108,IT Services,,429,Payroll
78003002,2025-09-04,DKK,-202.46,-27.18,Credit,92767,CC106,Customer Support,,452,Payroll
78003002,2025-08-15,DKK,-20254.23,-2718.69,Credit,97086,CC101,Marketing,,513,Payroll
78003002,2025-03-29,DKK,1903.07,255.45,Debit,95842,CC105,Human Resources,,513,Payroll
78003002,2025-09-03,DKK,56484.62,7581.83,Debit,97086,CC107,Supply Chain Management,,513,Payroll
78003002,2025-11-25,DKK,-82601.79,-11087.49,Credit,92767,CC108,IT Services,,547,Payroll
78003002,2025-11-11,DKK,-2335.5,-313.49,Credit,92767,CC108,IT Services,,547,Payroll
78003002,2025-12-03,DKK,-19205.04,-2577.86,Credit,92767,CC108,IT Services,,547,Payroll
78003002,2025-01-10,DKK,1113.71,149.49,Debit,95842,CC101,Marketing,,547,Payroll
78003002,2025-10-24,DKK,-36871.21,-4949.16,Credit,92767,CC106,Customer Support,,578,Payroll
78003002,2025-04-21,DKK,52679.12,7071.02,Debit,97086,CC108,IT Services,,578,Payroll
78003002,2025-03-26,DKK,-3935.23,-528.22,Credit,95842,CC104,Finance,,579,Payroll
78003002,2025-05-11,DKK,8543.87,1146.83,Debit,95842,CC104,Finance,,579,Payroll
78003002,2025-09-12,DKK,22746.62,3053.24,Debit,95842,CC104,Finance,,579,Payroll
78003002,2025-07-28,DKK,-21341.81,-2864.67,Credit,92767,CC107,Supply Chain Management,,590,Payroll
78003002,2025-03-04,DKK,4428.96,594.49,Debit,97086,CC100,Research & Development,,590,Payroll
78003002,2025-08-31,DKK,-782.18,-104.99,Credit,95842,CC102,Sales,,618,Payroll
78003002,2025-04-10,DKK,-146.21,-19.63,Credit,97086,CC100,Research & Development,,652,Payroll
78003002,2025-02-28,DKK,6429.38,863.0,Debit,97086,CC100,Research & Development,,652,Payroll
78003002,2025-03-10,DKK,1646.44,221.0,Debit,97086,CC106,Customer Support,,683,Payroll
78003002,2025-03-26,DKK,22612.41,3035.22,Debit,92767,CC106,Customer Support,,683,Payroll
78003002,2025-12-08,DKK,-47.05,-6.32,Credit,95842,CC108,IT Services,,690,Payroll
78003002,2025-11-21,DKK,-3058.62,-410.55,Credit,97086,CC109,Legal & Compliance,,690,Payroll
78003002,2025-07-05,DKK,-1099.35,-147.56,Credit,97086,CC109,Legal & Compliance,,690,Payroll
78003002,2025-08-04,DKK,-502268.43,-67418.58,Credit,95842,CC103,Production,,700,Payroll
78003002,2025-06-25,DKK,4527.21,607.68,Debit,95842,CC106,Customer Support,,700,Payroll
78003002,2025-11-29,DKK,19875.46,2667.85,Debit,95842,CC103,Production,,700,Payroll
78003002,2025-02-20,DKK,-20.99,-2.82,Credit,92767,CC107,Supply Chain Management,,717,Payroll
78003002,2025-03-13,DKK,-7796.74,-1046.54,Credit,97086,CC103,Production,,729,Payroll
78003002,2025-10-23,DKK,-16431.98,-2205.63,Credit,97086,CC106,Customer Support,,730,Payroll
78003002,2025-01-16,DKK,16431.98,2205.63,Debit,97086,CC106,Customer Support,,730,Payroll
78003002,2025-01-26,DKK,1683.0,225.91,Debit,97086,CC106,Customer Support,,752,Payroll
78003002,2025-01-21,DKK,-25088.35,-3367.56,Credit,95842,CC109,Legal & Compliance,,787,Payroll
78003002,2025-05-18,DKK,24245.93,3254.49,Debit,97086,CC108,IT Services,,787,Payroll
78003002,2025-11-04,DKK,132746.17,17818.28,Debit,97086,CC103,Production,,787,Payroll
78003002,2025-12-15,DKK,-62984.2,-8454.26,Credit,97086,CC107,Supply Chain Management,,789,Payroll
78003002,2025-03-05,DKK,-37689.36,-5058.97,Credit,97086,CC105,Human Resources,,789,Payroll
78003002,2025-07-04,DKK,-22791.98,-3059.33,Credit,97086,CC107,Supply Chain Management,,789,Payroll
78003002,2025-08-01,DKK,-4637.84,-622.53,Credit,95842,CC107,Supply Chain Management,,789,Payroll
78003002,2025-11-11,DKK,9076.12,1218.27,Debit,97086,CC101,Marketing,,793,Payroll
78003002,2025-02-17,DKK,29006.92,3893.55,Debit,92767,CC107,Supply Chain Management,,793,Payroll
78003002,2025-06-15,DKK,19684.24,2642.18,Debit,95842,CC109,Legal & Compliance,,793,Payroll
78003002,2025-06-13,DKK,-61850.65,-8302.1,Credit,97086,CC100,Research & Development,,794,Payroll
78003002,2025-03-07,DKK,-1796.87,-241.19,Credit,95842,CC109,Legal & Compliance,,794,Payroll
78003002,2025-07-07,DKK,54.55,7.32,Debit,95842,CC109,Legal & Compliance,,794,Payroll
78003002,2025-09-26,DKK,-10796.36,-1449.18,Credit,95842,CC103,Production,,821,Payroll
78003002,2025-02-28,DKK,-11342.16,-1522.44,Credit,97086,CC105,Human Resources,,841,Payroll
78003002,2025-07-08,DKK,2868.39,385.02,Debit,97086,CC105,Human Resources,,841,Payroll
78003002,2025-01-20,DKK,12582.83,1688.97,Debit,97086,CC109,Legal & Compliance,,855,Payroll
78003002,2025-06-19,DKK,10767.35,1445.28,Debit,92767,CC109,Legal & Compliance,,855,Payroll
78003002,2025-10-19,DKK,9746.6,1308.27,Debit,95842,CC100,Research & Development,,855,Payroll
78003002,2025-06-11,DKK,-5019.57,-673.77,Credit,97086,CC104,Finance,,888,Payroll
78003002,2025-01-30,DKK,-41084.58,-5514.71,Credit,92767,CC109,Legal & Compliance,,888,Payroll
78003002,2025-03-04,DKK,-279.06,-37.46,Credit,97086,CC102,Sales,,891,Payroll
78003002,2025-06-16,DKK,-30683.33,-4118.57,Credit,97086,CC107,Supply Chain Management,,891,Payroll
78003002,2025-10-04,DKK,3906.76,524.4,Debit,97086,CC107,Supply Chain Management,,891,Payroll
78003002,2025-10-24,DKK,13158.15,1766.19,Debit,95842,CC108,IT Services,,929,Payroll
78003002,2025-06-13,DKK,894.86,120.12,Debit,95842,CC108,IT Services,,929,Payroll
78003002,2025-11-26,DKK,16912.0,2270.07,Debit,97086,CC103,Production,,929,Payroll
78003002,2025-11-21,DKK,-8951.55,-1201.55,Credit,95842,CC105,Human Resources,,985,Payroll
78003002,2025-06-17,DKK,-35547.35,-4771.46,Credit,95842,CC105,Human Resources,,992,Payroll
78003002,2025-05-13,DKK,14596.13,1959.21,Debit,92767,CC108,IT Services,,992,Payroll
78003003,2025-01-05,EUR,-73639.71,-9884.52,Credit,95842,CC108,IT Services,,929,Payroll
78003003,2025-07-18,EUR,-3133.34,-420.58,Credit,92767,CC108,IT Services,,131,Payroll
78003003,2025-10-31,EUR,26539.65,3562.37,Debit,92767,CC107,Supply Chain Management,,170,Payroll
78003003,2025-11-01,EUR,4659.45,625.43,Debit,97086,CC107,Supply Chain Management,,170,Payroll
78003003,2025-04-03,EUR,11534.23,1548.22,Debit,97086,CC103,Production,,176,Payroll
78003003,2025-07-10,EUR,-61453.47,-8248.79,Credit,97086,CC105,Human Resources,,196,Payroll
78003003,2025-07-15,EUR,-13.5,-1.81,Credit,97086,CC105,Human Resources,,196,Payroll
78003003,2025-07-26,EUR,2141.87,287.5,Debit,97086,CC105,Human Resources,,196,Payroll
78003003,2025-12-24,EUR,-883.11,-118.54,Credit,97086,CC103,Production,,201,Payroll
78003003,2025-05-26,EUR,526.47,70.67,Debit,97086,CC100,Research & Development,,201,Payroll
78003003,2025-02-15,EUR,23721.95,3184.15,Debit,97086,CC103,Production,,201,Payroll
78003003,2025-08-20,EUR,-13285.8,-1783.33,Credit,97086,CC102,Sales,,299,Payroll
78003003,2025-06-15,EUR,-665.6,-89.34,Credit,97086,CC101,Marketing,,299,Payroll
78003003,2025-07-07,EUR,-29193.63,-3918.61,Credit,97086,CC102,Sales,,299,Payroll
78003003,2025-03-07,EUR,5555.98,745.77,Debit,97086,CC102,Sales,,299,Payroll
78003003,2025-06-11,EUR,-9.42,-1.26,Credit,95842,CC100,Research & Development,,313,Payroll
78003003,2025-06-11,EUR,-23415.74,-3143.05,Credit,95842,CC100,Research & Development,,344,Payroll
78003003,2025-05-18,EUR,-902.34,-121.12,Credit,95842,CC100,Research & Development,,344,Payroll
78003003,2025-08-26,EUR,-16248.51,-2181.01,Credit,97086,CC107,Supply Chain Management,,360,Payroll
78003003,2025-01-07,EUR,-4565.96,-612.88,Credit,95842,CC100,Research & Development,,360,Payroll
78003003,2025-02-21,EUR,18570.95,2492.74,Debit,95842,CC100,Research & Development,,360,Payroll
78003003,2025-10-15,EUR,90563.91,12156.23,Debit,95842,CC100,Research & Development,,360,Payroll
78003003,2025-02-13,EUR,-50804.46,-6819.39,Credit,95842,CC103,Production,,386,Payroll
78003003,2025-02-22,EUR,29331.09,3937.06,Debit,97086,CC102,Sales,,389,Payroll
78003003,2025-09-27,EUR,9.22,1.24,Debit,95842,CC104,Finance,,389,Payroll
78003003,2025-01-21,EUR,-84154.42,-11295.9,Credit,95842,CC104,Finance,,399,Payroll
78003003,2025-09-16,EUR,-28137.66,-3776.87,Credit,97086,CC101,Marketing,,399,Payroll
78003003,2025-04-17,EUR,-0.04,-0.01,Credit,97086,CC107,Supply Chain Management,,452,Payroll
78003003,2025-10-24,EUR,-1053.52,-141.41,Credit,92767,CC106,Customer Support,,452,Payroll
78003003,2025-09-26,EUR,6093.63,817.94,Debit,97086,CC100,Research & Development,,452,Payroll
78003003,2025-12-19,EUR,-23774.01,-3191.14,Credit,92767,CC106,Customer Support,,461,Payroll
78003003,2025-06-20,EUR,5776.65,775.39,Debit,92767,CC106,Customer Support,,461,Payroll
78003003,2025-07-26,EUR,26467.62,3552.7,Debit,92767,CC102,Sales,,461,Payroll
78003003,2025-07-05,EUR,50111.76,6726.41,Debit,95842,CC101,Marketing,,465,Payroll
78003003,2025-03-16,EUR,-51.72,-6.94,Credit,97086,CC101,Marketing,,513,Payroll
78003003,2025-04-07,EUR,11103.18,1490.36,Debit,92767,CC108,IT Services,,513,Payroll
78003003,2025-08-15,EUR,-4312.95,-578.92,Credit,92767,CC108,IT Services,,547,Payroll
78003003,2025-08-23,EUR,625.75,83.99,Debit,95842,CC101,Marketing,,547,Payroll
78003003,2025-09-16,EUR,-11104.23,-1490.5,Credit,95842,CC103,Production,,578,Payroll
78003003,2025-01-01,EUR,9594.5,1287.85,Debit,95842,CC103,Production,,578,Payroll
78003003,2025-10-05,EUR,39.67,5.32,Debit,92767,CC106,Customer Support,,578,Payroll
78003003,2025-05-28,EUR,-5816.31,-780.71,Credit,95842,CC104,Finance,,579,Payroll
78003003,2025-12-01,EUR,-35807.05,-4806.32,Credit,97086,CC100,Research & Development,,590,Payroll
78003003,2025-07-17,EUR,26062.22,3498.28,Debit,92767,CC107,Supply Chain Management,,590,Payroll
78003003,2025-07-27,EUR,-11983.97,-1608.59,Credit,97086,CC109,Legal & Compliance,,618,Payroll
78003003,2025-12-01,EUR,-844.6,-113.37,Credit,95842,CC101,Marketing,,629,Payroll
78003003,2025-07-28,EUR,126428.08,16970.21,Debit,92767,CC103,Production,,629,Payroll
78003003,2025-12-31,EUR,11364.93,1525.49,Debit,92767,CC107,Supply Chain Management,,629,Payroll
78003003,2025-08-25,EUR,-1457.39,-195.62,Credit,95842,CC100,Research & Development,,652,Payroll
78003003,2025-03-26,EUR,-57360.39,-7699.38,Credit,95842,CC101,Marketing,,652,Payroll
78003003,2025-07-08,EUR,-12545.62,-1683.98,Credit,95842,CC105,Human Resources,,690,Payroll
78003003,2025-10-16,EUR,-0.44,-0.06,Credit,95842,CC103,Production,,700,Payroll
78003003,2025-05-13,EUR,34630.82,4648.43,Debit,95842,CC103,Production,,700,Payroll
78003003,2025-04-30,EUR,125985.61,16910.82,Debit,97086,CC104,Finance,,717,Payroll
78003003,2025-03-31,EUR,-20883.45,-2803.15,Credit,92767,CC103,Production,,729,Payroll
78003003,2025-03-26,EUR,-11324.23,-1520.03,Credit,97086,CC109,Legal & Compliance,,730,Payroll
78003003,2025-11-06,EUR,-103236.33,-13857.23,Credit,97086,CC108,IT Services,,787,Payroll
78003003,2025-04-14,EUR,-3003.16,-403.11,Credit,95842,CC109,Legal & Compliance,,793,Payroll
78003003,2025-06-30,EUR,41738.97,5602.55,Debit,95842,CC107,Supply Chain Management,,793,Payroll
78003003,2025-04-24,EUR,12866.27,1727.02,Debit,97086,CC101,Marketing,,793,Payroll
78003003,2025-05-26,EUR,20951.99,2812.35,Debit,95842,CC109,Legal & Compliance,,793,Payroll
78003003,2025-09-03,EUR,-902.53,-121.14,Credit,95842,CC109,Legal & Compliance,,794,Payroll
78003003,2025-09-08,EUR,-24470.3,-3284.6,Credit,92767,CC102,Sales,,795,Payroll
78003003,2025-07-26,EUR,24470.3,3284.6,Debit,97086,CC108,IT Services,,795,Payroll
78003003,2025-07-09,EUR,827.74,111.11,Debit,92767,CC102,Sales,,795,Payroll
78003003,2025-12-03,EUR,-79940.37,-10730.25,Credit,97086,CC105,Human Resources,,841,Payroll
78003003,2025-10-06,EUR,-11982.13,-1608.34,Credit,97086,CC105,Human Resources,,841,Payroll
78003003,2025-12-22,EUR,-77.3,-10.38,Credit,97086,CC109,Legal & Compliance,,855,Payroll
78003003,2025-03-31,EUR,-34975.32,-4694.67,Credit,97086,CC109,Legal & Compliance,,855,Payroll
78003003,2025-11-09,EUR,34975.32,4694.67,Debit,92767,CC109,Legal & Compliance,,855,Payroll
78003003,2025-11-24,EUR,-28912.07,-3880.81,Credit,97086,CC104,Finance,,888,Payroll
78003003,2025-10-05,EUR,-1150.02,-154.37,Credit,97086,CC104,Finance,,888,Payroll
78003003,2025-02-16,EUR,30683.33,4118.57,Debit,95842,CC108,IT Services,,891,Payroll
78003003,2025-07-23,EUR,-47150.01,-6328.86,Credit,95842,CC108,IT Services,,929,Payroll
78003003,2025-05-15,EUR,26555.5,3564.5,Debit,97086,CC103,Production,,929,Payroll
78003003,2025-01-05,EUR,34237.01,4595.57,Debit,95842,CC108,IT Services,,929,Payroll
78003003,2025-03-07,EUR,8574.26,1150.91,Debit,97086,CC104,Finance,,929,Payroll
78003003,2025-06-08,EUR,61320.75,8230.97,Debit,92767,CC101,Marketing,,935,Payroll
78003003,2025-10-23,EUR,-18250.16,-2449.69,Credit,97086,CC109,Legal & Compliance,,953,Payroll
78003003,2025-05-26,EUR,900.1,120.82,Debit,92767,CC105,Human Resources,,953,Payroll
78003003,2025-09-17,EUR,-3325.85,-446.42,Credit,95842,CC105,Human Resources,,985,Payroll
78003003,2025-10-19,EUR,-89.48,-12.01,Credit,97086,CC104,Finance,,985,Payroll
78003003,2025-04-08,EUR,750.89,100.79,Debit,97086,CC102,Sales,,992,Payroll
78003004,2025-07-05,DKK,25490.1,3421.49,Debit,95842,CC100,Research & Development,,652,Payroll
78003004,2025-08-23,DKK,-13295.27,-1784.6,Credit,92767,CC108,IT Services,,131,Payroll
78003004,2025-03-08,DKK,-28569.71,-3834.86,Credit,92767,CC101,Marketing,,131,Payroll
78003004,2025-02-18,DKK,19713.49,2646.11,Debit,97086,CC106,Customer Support,,131,Payroll
78003004,2025-01-02,DKK,320436.5,43011.61,Debit,97086,CC106,Customer Support,,131,Payroll
78003004,2025-07-07,DKK,-3063.13,-411.16,Credit,97086,CC103,Production,,170,Payroll
78003004,2025-09-30,DKK,956.85,128.44,Debit,97086,CC103,Production,,170,Payroll
78003004,2025-06-16,DKK,-3935.1,-528.2,Credit,92767,CC104,Finance,,176,Payroll
78003004,2025-10-29,DKK,-14438.26,-1938.02,Credit,92767,CC106,Customer Support,,187,Payroll
78003004,2025-02-24,DKK,-901.57,-121.02,Credit,97086,CC107,Supply Chain Management,,187,Payroll
78003004,2025-04-18,DKK,12663.51,1699.8,Debit,92767,CC106,Customer Support,,187,Payroll
78003004,2025-03-10,DKK,20421.79,2741.18,Debit,97086,CC106,Customer Support,,196,Payroll
78003004,2025-05-13,DKK,-12566.77,-1686.81,Credit,95842,CC102,Sales,,201,Payroll
78003004,2025-09-16,DKK,-1840.6,-247.06,Credit,97086,CC101,Marketing,,299,Payroll
78003004,2025-07-28,DKK,20101.89,2698.24,Debit,97086,CC108,IT Services,,299,Payroll
78003004,2025-01-17,DKK,14115.78,1894.74,Debit,92767,CC108,IT Services,,299,Payroll
78003004,2025-11-16,DKK,-15954.79,-2141.58,Credit,95842,CC108,IT Services,,313,Payroll
78003004,2025-02-04,DKK,6590.93,884.69,Debit,95842,CC103,Production,,313,Payroll
78003004,2025-03-31,DKK,15144.46,2032.81,Debit,95842,CC108,IT Services,,313,Payroll
78003004,2025-12-02,DKK,9428.84,1265.62,Debit,95842,CC100,Research & Development,,344,Payroll
78003004,2025-05-11,DKK,9990.44,1341.0,Debit,95842,CC100,Research & Development,,344,Payroll
78003004,2025-08-09,DKK,21176.42,2842.47,Debit,97086,CC107,Supply Chain Management,,360,Payroll
78003004,2025-10-06,DKK,16138.23,2166.21,Debit,95842,CC103,Production,,386,Payroll
78003004,2025-03-14,DKK,44.79,6.01,Debit,95842,CC102,Sales,,386,Payroll
78003004,2025-07-10,DKK,-18396.43,-2469.32,Credit,97086,CC108,IT Services,,389,Payroll
78003004,2025-06-21,DKK,8049.67,1080.49,Debit,95842,CC104,Finance,,389,Payroll
78003004,2025-08-18,DKK,-15915.23,-2136.27,Credit,97086,CC101,Marketing,,399,Payroll
78003004,2025-09-04,DKK,-19286.23,-2588.76,Credit,97086,CC101,Marketing,,399,Payroll
78003004,2025-04-24,DKK,-11679.82,-1567.76,Credit,92767,CC100,Research & Development,,399,Payroll
78003004,2025-09-22,DKK,-2529.4,-339.52,Credit,97086,CC108,IT Services,,429,Payroll
78003004,2025-04-04,DKK,12161.07,1632.36,Debit,97086,CC108,IT Services,,429,Payroll
78003004,2025-08-04,DKK,272.78,36.61,Debit,97086,CC108,IT Services,,429,Payroll
78003004,2025-06-10,DKK,4098.99,550.2,Debit,95842,CC106,Customer Support,,450,Payroll
78003004,2025-10-07,DKK,-2811.91,-377.44,Credit,97086,CC100,Research & Development,,452,Payroll
78003004,2025-10-28,DKK,-7655.81,-1027.63,Credit,97086,CC100,Research & Development,,452,Payroll
78003004,2025-05-31,DKK,-6998.65,-939.42,Credit,97086,CC101,Marketing,,461,Payroll
78003004,2025-02-13,DKK,44855.54,6020.88,Debit,92767,CC102,Sales,,461,Payroll
78003004,2025-01-17,DKK,-22576.04,-3030.34,Credit,97086,CC109,Legal & Compliance,,465,Payroll
78003004,2025-01-17,DKK,-22318.73,-2995.8,Credit,97086,CC109,Legal & Compliance,,465,Payroll
78003004,2025-04-09,DKK,-2118.31,-284.34,Credit,97086,CC107,Supply Chain Management,,465,Payroll
78003004,2025-06-20,DKK,10423.04,1399.07,Debit,95842,CC101,Marketing,,465,Payroll
78003004,2025-04-15,DKK,5611.58,753.23,Debit,97086,CC107,Supply Chain Management,,465,Payroll
78003004,2025-10-21,DKK,-1903.07,-255.45,Credit,95842,CC105,Human Resources,,513,Payroll
78003004,2025-03-30,DKK,-56484.62,-7581.83,Credit,97086,CC107,Supply Chain Management,,513,Payroll
78003004,2025-06-08,DKK,12736.45,1709.59,Debit,97086,CC101,Marketing,,513,Payroll
78003004,2025-03-13,DKK,52623.44,7063.55,Debit,92767,CC108,IT Services,,547,Payroll
78003004,2025-12-01,DKK,-39.67,-5.32,Credit,92767,CC104,Finance,,578,Payroll
78003004,2025-05-26,DKK,3741.78,502.25,Debit,95842,CC103,Production,,578,Payroll
78003004,2025-06-30,DKK,8288.86,1112.6,Debit,92767,CC104,Finance,,578,Payroll
78003004,2025-10-13,DKK,-1246.76,-167.35,Credit,92767,CC105,Human Resources,,579,Payroll
78003004,2025-05-14,DKK,15379.82,2064.41,Debit,95842,CC104,Finance,,579,Payroll
78003004,2025-08-07,DKK,5816.31,780.71,Debit,95842,CC104,Finance,,579,Payroll
78003004,2025-01-18,DKK,1126.16,151.16,Debit,92767,CC107,Supply Chain Management,,590,Payroll
78003004,2025-04-09,DKK,636.69,85.46,Debit,97086,CC100,Research & Development,,590,Payroll
78003004,2025-09-22,DKK,43057.09,5779.48,Debit,95842,CC107,Supply Chain Management,,618,Payroll
78003004,2025-01-29,DKK,33377.59,4480.21,Debit,92767,CC107,Supply Chain Management,,618,Payroll
78003004,2025-03-09,DKK,-16771.41,-2251.2,Credit,92767,CC107,Supply Chain Management,,629,Payroll
78003004,2025-10-13,DKK,723.54,97.12,Debit,95842,CC101,Marketing,,629,Payroll
78003004,2025-12-18,DKK,-25569.81,-3432.19,Credit,95842,CC100,Research & Development,,652,Payroll
78003004,2025-02-25,DKK,-29311.18,-3934.39,Credit,97086,CC100,Research & Development,,652,Payroll
78003004,2025-07-05,DKK,-3540.24,-475.2,Credit,95842,CC100,Research & Development,,652,Payroll
78003004,2025-10-03,DKK,38926.73,5225.06,Debit,97086,CC100,Research & Development,,652,Payroll
78003004,2025-01-09,DKK,-933.13,-125.25,Credit,97086,CC109,Legal & Compliance,,690,Payroll
78003004,2025-11-07,DKK,8634.22,1158.96,Debit,95842,CC108,IT Services,,690,Payroll
78003004,2025-03-14,DKK,-62269.52,-8358.32,Credit,95842,CC103,Production,,700,Payroll
78003004,2025-01-27,DKK,588.28,78.96,Debit,95842,CC103,Production,,700,Payroll
78003004,2025-06-21,DKK,33225.71,4459.83,Debit,95842,CC103,Production,,700,Payroll
78003004,2025-08-08,DKK,9495.22,1274.53,Debit,97086,CC104,Finance,,717,Payroll
78003004,2025-05-31,DKK,-0.26,-0.03,Credit,95842,CC104,Finance,,720,Payroll
78003004,2025-01-26,DKK,3218.62,432.03,Debit,97086,CC102,Sales,,720,Payroll
78003004,2025-02-27,DKK,866.81,116.35,Debit,95842,CC105,Human Resources,,720,Payroll
78003004,2025-05-24,DKK,894.2,120.03,Debit,97086,CC102,Sales,,720,Payroll
78003004,2025-08-21,DKK,40456.44,5430.39,Debit,97086,CC103,Production,,729,Payroll
78003004,2025-12-02,DKK,203.95,27.38,Debit,97086,CC103,Production,,729,Payroll
78003004,2025-06-29,DKK,15118.95,2029.39,Debit,97086,CC103,Production,,729,Payroll
78003004,2025-06-19,DKK,14820.97,1989.39,Debit,97086,CC103,Production,,729,Payroll
78003004,2025-11-29,DKK,24747.23,3321.78,Debit,97086,CC106,Customer Support,,730,Payroll
78003004,2025-05-30,DKK,-51006.09,-6846.46,Credit,97086,CC105,Human Resources,,789,Payroll
78003004,2025-08-29,DKK,-156527.49,-21010.4,Credit,95842,CC107,Supply Chain Management,,789,Payroll
78003004,2025-11-29,DKK,93.12,12.5,Debit,92767,CC107,Supply Chain Management,,789,Payroll
78003004,2025-07-04,DKK,51006.09,6846.46,Debit,97086,CC105,Human Resources,,789,Payroll
78003004,2025-03-16,DKK,287.48,38.59,Debit,97086,CC106,Customer Support,,793,Payroll
78003004,2025-08-23,DKK,-6146.81,-825.08,Credit,95842,CC109,Legal & Compliance,,794,Payroll
78003004,2025-06-02,DKK,-30245.01,-4059.73,Credit,97086,CC100,Research & Development,,794,Payroll
78003004,2025-04-17,DKK,-79239.42,-10636.16,Credit,92767,CC102,Sales,,795,Payroll
78003004,2025-02-15,DKK,1224.43,164.35,Debit,92767,CC102,Sales,,795,Payroll
78003004,2025-08-21,DKK,3156.49,423.69,Debit,97086,CC101,Marketing,,821,Payroll
78003004,2025-06-08,DKK,-112.04,-15.04,Credit,97086,CC105,Human Resources,,841,Payroll
78003004,2025-07-31,DKK,-30465.78,-4089.37,Credit,97086,CC105,Human Resources,,841,Payroll
78003004,2025-06-08,DKK,59226.81,7949.91,Debit,97086,CC105,Human Resources,,841,Payroll
78003004,2025-02-28,DKK,10286.63,1380.76,Debit,97086,CC109,Legal & Compliance,,855,Payroll
78003004,2025-05-26,DKK,532.55,71.48,Debit,95842,CC109,Legal & Compliance,,855,Payroll
78003004,2025-07-03,DKK,-201856.64,-27094.85,Credit,97086,CC104,Finance,,888,Payroll
78003004,2025-11-29,DKK,-162041.95,-21750.6,Credit,92767,CC109,Legal & Compliance,,888,Payroll
78003004,2025-05-31,DKK,-3406.29,-457.22,Credit,92767,CC109,Legal & Compliance,,888,Payroll
78003004,2025-10-05,DKK,-657.93,-88.31,Credit,92767,CC104,Finance,,929,Payroll
78003004,2025-05-21,DKK,2980.74,400.1,Debit,95842,CC103,Production,,929,Payroll
78003004,2025-02-08,DKK,27350.52,3671.21,Debit,97086,CC102,Sales,,929,Payroll
78003004,2025-01-21,DKK,32295.45,4334.96,Debit,92767,CC101,Marketing,,935,Payroll
78003004,2025-12-23,DKK,-4178.83,-560.92,Credit,97086,CC106,Customer Support,,953,Payroll
78003004,2025-12-01,DKK,-29924.72,-4016.74,Credit,97086,CC109,Legal & Compliance,,953,Payroll
78003004,2025-01-17,DKK,3884.29,521.38,Debit,92767,CC105,Human Resources,,953,Payroll
78003004,2025-12-17,DKK,-11861.36,-1592.13,Credit,95842,CC105,Human Resources,,985,Payroll
78003004,2025-03-17,DKK,249.06,33.43,Debit,95842,CC107,Supply Chain Management,,985,Payroll
78003004,2025-06-06,DKK,40880.88,5487.37,Debit,95842,CC105,Human Resources,,985,Payroll
78003004,2025-05-30,DKK,6078.24,815.87,Debit,95842,CC105,Human Resources,,985,Payroll
78003004,2025-12-20,DKK,-3122.88,-419.18,Credit,97086,CC102,Sales,,992,Payroll
78003004,2025-08-11,DKK,-32.31,-4.34,Credit,95842,CC100,Research & Development,,992,Payroll
78003004,2025-07-22,DKK,-14596.13,-1959.21,Credit,92767,CC109,Legal & Compliance,,992,Payroll
78003004,2025-04-02,DKK,4218.58,566.25,Debit,95842,CC105,Human Resources,,992,Payroll
78003005,2025-08-23,DKK,-417132.9,-55990.99,Credit,92767,CC103,Production,,344,Payroll
78003005,2025-02-19,DKK,35610.29,4779.9,Debit,92767,CC101,Marketing,,131,Payroll
78003005,2025-11-09,DKK,401.07,53.83,Debit,92767,CC108,IT Services,,131,Payroll
