DocumentNumber,Date,Currency,AmountDKK,AmountEUR,Type,GLAccount,CostCenter,ItemName,SourceType
78001022,2025-10-18,EUR,-11706667.33,-1571364.74,Credit,42307,CC108,Automated Guided Vehicle (AGV) Batteries,Procurement
78001022,2025-04-28,EUR,-57735.6,-7749.74,Credit,40721,CC100,RFID Tags for Inventory Tracking,Procurement
78001022,2025-06-15,EUR,137324.96,18432.88,Debit,42307,CC103,Industrial Cleaning Chemicals,Procurement
78001022,2025-08-24,EUR,3104097.85,416657.43,Debit,40211,CC101,Industrial Cleaning Chemicals,Procurement
78001022,2025-08-31,EUR,-435473.68,-58452.84,Credit,42307,CC102,Industrial Adhesives & Solvents,Procurement
78001022,2025-08-19,EUR,1763105.71,236658.48,Debit,42307,CC102,Industrial Adhesives & Solvents,Procurement
78001022,2025-03-06,EUR,-2632837.84,-353401.05,Credit,40211,CC107,Compressed Air Filters and Hoses,Procurement
78001022,2025-03-03,EUR,1655290.32,222186.62,Debit,40211,CC107,Compressed Air Filters and Hoses,Procurement
78001022,2025-10-17,EUR,-8872617.69,-1190955.39,Credit,45015,CC107,Machine Tooling Inserts,Procurement
78001022,2025-10-02,EUR,828580.74,111218.89,Debit,40721,CC108,Machine Tooling Inserts,Procurement
78001022,2025-11-26,EUR,9456242.17,1269294.25,Debit,40721,CC109,Circuit Boards for Machine Controls,Procurement
78001022,2025-03-02,EUR,-1238916.75,-166297.55,Credit,42307,CC100,Replacement Conveyor Rollers,Procurement
78001022,2025-12-17,EUR,7067.18,948.61,Debit,45015,CC102,Replacement Conveyor Rollers,Procurement
78001022,2025-05-03,EUR,-4746080.8,-637057.83,Credit,45015,CC105,HVAC Filters and Components,Procurement
78001022,2025-06-29,EUR,885056.29,118799.5,Debit,42307,CC108,HVAC Filters and Components,Procurement
78001022,2025-01-26,EUR,13133782.11,1762923.77,Debit,40721,CC105,HVAC Filters and Components,Procurement
78001022,2025-07-08,EUR,-2378350.71,-319241.71,Credit,42307,CC102,Waste Management Bins & Bags,Procurement
78001022,2025-07-24,EUR,1834580.09,246252.36,Debit,42307,CC105,Waste Management Bins & Bags,Procurement
78001022,2025-12-05,EUR,-308833.61,-41454.18,Credit,40721,CC105,First Aid Kit Supplies,Procurement
78001022,2025-01-17,EUR,-3048762.77,-409229.9,Credit,42307,CC109,Industrial Batteries (General),Procurement
78001022,2025-01-28,EUR,-16560905.33,-2222940.31,Credit,45015,CC107,Industrial Batteries (General),Procurement
78001022,2025-05-17,EUR,-78630.36,-10554.41,Credit,45015,CC107,Industrial Batteries (General),Procurement
78001022,2025-09-09,EUR,-1092627.31,-146661.38,Credit,40721,CC105,Industrial Batteries (General),Procurement
78001022,2025-07-31,EUR,6231576.33,836453.2,Debit,42307,CC107,Industrial Batteries (General),Procurement
78001022,2025-04-20,EUR,-3417184.25,-458682.45,Credit,45015,CC108,Employee Uniforms,Procurement
78001022,2025-06-24,EUR,-2892019.18,-388190.49,Credit,40211,CC106,"Hand Tools (Screwdrivers, Wrenches, etc.)",Procurement
78001022,2025-11-22,EUR,-1799456.72,-241537.81,Credit,40721,CC101,"Hand Tools (Screwdrivers, Wrenches, etc.)",Procurement
78001022,2025-11-05,EUR,4558764.11,611914.65,Debit,40211,CC106,"Hand Tools (Screwdrivers, Wrenches, etc.)",Procurement
78001022,2025-10-22,EUR,3829380.33,514010.78,Debit,40211,CC106,"Hand Tools (Screwdrivers, Wrenches, etc.)",Procurement
78001022,2025-09-09,EUR,-2669301.92,-358295.56,Credit,40721,CC103,Lockout/Tagout Devices,Procurement
78001022,2025-02-14,EUR,-944359.97,-126759.73,Credit,40721,CC108,Cleaning Cloths and Paper Towels,Procurement
78001022,2025-10-25,EUR,752660.01,101028.19,Debit,40721,CC108,Cleaning Cloths and Paper Towels,Procurement
78001022,2025-12-20,EUR,57642.71,7737.28,Debit,40721,CC108,Cleaning Cloths and Paper Towels,Procurement
78001022,2025-06-17,EUR,-1751468.88,-235096.49,Credit,42307,CC104,Janitorial Paper Products,Procurement
78001022,2025-11-26,EUR,-1990650.17,-267201.37,Credit,40721,CC105,Janitorial Paper Products,Procurement
78001022,2025-06-03,EUR,-2319804.04,-311383.09,Credit,40211,CC100,Office Printer Toner Cartridges,Procurement
78001022,2025-01-28,EUR,-219287.1,-29434.51,Credit,42307,CC106,Copy Paper,Procurement
78001022,2025-08-01,EUR,-1087396.62,-145959.28,Credit,45015,CC106,General Office Furniture,Procurement
78001022,2025-09-21,EUR,232894.68,31261.03,Debit,45015,CC100,General Office Furniture,Procurement
78001022,2025-08-10,EUR,-2357703.54,-316470.27,Credit,42307,CC106,"Standard Office Stationery (Pens, Notebooks)",Procurement
78001022,2025-01-14,EUR,-20822.76,-2795.0,Credit,40211,CC104,Coffee and Breakroom Supplies,Procurement
78001022,2025-07-18,EUR,179115.69,24042.37,Debit,40211,CC102,Water Dispensers and Bottled Water,Procurement
78001022,2025-11-29,EUR,-1925971.81,-258519.71,Credit,45015,CC107,Office Waste Bins,Procurement
78001022,2025-04-21,EUR,-1227776.04,-164802.15,Credit,40211,CC104,Calendar and Wall Planners,Procurement
78001022,2025-10-02,EUR,-25137.91,-3374.22,Credit,40211,CC104,Calendar and Wall Planners,Procurement
78001022,2025-08-04,EUR,976370.61,131056.46,Debit,40211,CC104,Calendar and Wall Planners,Procurement
78001022,2025-06-15,EUR,-1508340.11,-202461.76,Credit,45015,CC104,Batteries (AA/AAA),Procurement
78001022,2025-06-11,EUR,-1079050.43,-144838.98,Credit,45015,CC104,Batteries (AA/AAA),Procurement
78001022,2025-03-01,EUR,487021.33,65371.99,Debit,45015,CC104,Batteries (AA/AAA),Procurement
78001022,2025-01-17,EUR,-3511342.19,-471321.1,Credit,51645,CC103,Strategic IT Infrastructure Implementation,Service
78001022,2025-01-18,EUR,-7368652.65,-989080.89,Credit,56629,CC101,Strategic IT Infrastructure Implementation,Service
78001022,2025-07-21,EUR,1446.51,194.16,Debit,56629,CC101,Strategic IT Infrastructure Implementation,Service
78001022,2025-07-06,EUR,3511342.19,471321.1,Debit,51645,CC103,Strategic IT Infrastructure Implementation,Service
78001022,2025-04-19,EUR,-54360819.95,-7296754.36,Credit,51645,CC100,Manufacturing Equipment Maintenance Contract,Service
78001022,2025-12-13,EUR,1218115.96,163505.5,Debit,55399,CC106,Manufacturing Equipment Maintenance Contract,Service
78001022,2025-09-13,EUR,219556.84,29470.72,Debit,56629,CC104,Manufacturing Equipment Maintenance Contract,Service
78001022,2025-11-29,EUR,-14022392.88,-1882200.39,Credit,56629,CC109,International Marketing Campaign Management,Service
78001022,2025-08-04,EUR,945972.38,126976.16,Debit,56629,CC102,International Marketing Campaign Management,Service
78001022,2025-02-21,EUR,-13744975.8,-1844963.19,Credit,59210,CC105,Retail Store Fit-Out Services,Service
78001022,2025-01-18,EUR,19180247.76,2574529.9,Debit,55399,CC106,Retail Store Fit-Out Services,Service
78001022,2025-04-15,EUR,32894989.98,4415434.9,Debit,56616,CC100,SAP Enterprise License,Service
78001022,2025-08-12,EUR,-29613602.7,-3974980.23,Credit,59210,CC105,Product Safety Certification and Testing,Service
78001022,2025-11-21,EUR,-222603.9,-29879.72,Credit,55399,CC101,Large-Scale Event Sponsorship Fees,Service
78001022,2025-03-02,EUR,-3132077.35,-420413.07,Credit,56629,CC100,Global Legal Retainer,Service
78001022,2025-01-09,EUR,7397157.34,992907.03,Debit,56629,CC100,Global Legal Retainer,Service
78001022,2025-12-14,EUR,-3696025.46,-496110.8,Credit,56616,CC108,Brand Licensing Agreements,Service
78001022,2025-04-15,EUR,-357343.53,-47965.57,Credit,58510,CC100,Packaging Design and Procurement,Service
78001022,2025-08-28,EUR,-34661589.66,-4652562.37,Credit,51645,CC109,Packaging Design and Procurement,Service
78001022,2025-09-07,EUR,-4058562.41,-544773.48,Credit,58510,CC102,Customs Brokerage Services,Service
78001022,2025-09-23,EUR,6109138.31,820018.57,Debit,58510,CC109,Customs Brokerage Services,Service
78001022,2025-07-12,EUR,-491817.36,-66015.75,Credit,56629,CC101,Market Research and Consumer Insights,Service
78001022,2025-12-01,EUR,708146.69,95053.25,Debit,55399,CC100,Corporate Insurance Brokerage,Service
78001022,2025-01-11,EUR,-922802.45,-123866.1,Credit,55399,CC106,Digital Transformation Consulting,Service
78001022,2025-08-27,EUR,15939003.15,2139463.51,Debit,59210,CC108,Digital Transformation Consulting,Service
78001022,2025-01-21,EUR,-302564.69,-40612.71,Credit,58510,CC104,Recruitment Process Outsourcing (RPO),Service
78001022,2025-05-15,EUR,260678.98,34990.47,Debit,51645,CC106,Recruitment Process Outsourcing (RPO),Service
78001022,2025-03-01,EUR,19558.95,2625.36,Debit,58510,CC104,Recruitment Process Outsourcing (RPO),Service
78001022,2025-06-16,EUR,1188096.74,159476.07,Debit,59210,CC100,Environmental Compliance Audits,Service
78001022,2025-07-29,EUR,648544.86,87053.0,Debit,56616,CC107,Global Tax Advisory Services,Service
78001022,2025-10-25,EUR,816716.91,109626.43,Debit,59210,CC107,Global Tax Advisory Services,Service
78001022,2025-12-17,EUR,534904.79,71799.3,Debit,59210,CC107,Global Tax Advisory Services,Service
78001022,2025-07-09,EUR,535972.22,71942.58,Debit,58510,CC102,Employee Relocation Services,Service
78001022,2025-08-20,EUR,9439451.69,1267040.5,Debit,58510,CC102,Employee Relocation Services,Service
78001022,2025-10-09,EUR,-33779.58,-4534.17,Credit,58510,CC107,Sustainability Reporting Consulting,Service
78001022,2025-01-10,EUR,-404667.29,-54317.76,Credit,51645,CC101,Sustainability Reporting Consulting,Service
78001022,2025-03-02,EUR,-2450868.79,-328975.68,Credit,59210,CC106,Regional Payroll Processing Services,Service
78001022,2025-02-01,EUR,60355.4,8101.4,Debit,58510,CC109,Custom E-commerce Platform Support,Service
78001022,2025-05-27,EUR,-304236.68,-40837.14,Credit,51493,CC106,HR Benefits Administration,Service
78001022,2025-02-10,EUR,-43425.14,-5828.88,Credit,55399,CC108,HR Benefits Administration,Service
78001022,2025-04-23,EUR,1146120.07,153841.62,Debit,58510,CC103,IT Helpdesk and Support Contract,Service
78001022,2025-07-11,EUR,-105850.61,-14208.14,Credit,55399,CC108,Janitorial Services,Service
78001022,2025-10-16,EUR,16626.54,2231.75,Debit,59210,CC108,Janitorial Services,Service
78001022,2025-01-21,EUR,1735949.35,233013.34,Debit,56616,CC107,Janitorial Services,Service
78001022,2025-06-19,EUR,2983955.46,400530.93,Debit,56629,CC105,Janitorial Services,Service
78001022,2025-07-07,EUR,2329503.75,312685.07,Debit,59210,CC102,Translation and Localization Services,Service
78001022,2025-03-27,EUR,1610448.76,216167.62,Debit,51493,CC108,Travel Management Services,Service
78001022,2025-07-17,EUR,-10813.39,-1451.46,Credit,51645,CC107,Digital Content Production Services,Service
78001022,2025-04-08,EUR,448136.74,60152.58,Debit,55399,CC106,Digital Content Production Services,Service
78001022,2025-06-16,EUR,-1829315.69,-245545.73,Credit,51493,CC109,Corporate Training Programs,Service
78001022,2025-10-27,EUR,2353804.25,315946.88,Debit,51645,CC106,Corporate Training Programs,Service
78001022,2025-11-29,EUR,-9964.5,-1337.52,Credit,56616,CC107,Health and Safety Audits,Service
78001022,2025-08-18,EUR,-6388148.14,-857469.55,Credit,51493,CC105,Office Security Services,Service
78001022,2025-10-08,EUR,1513693.11,203180.28,Debit,55399,CC105,Office Security Services,Service
78001022,2025-01-19,EUR,2709.35,363.67,Debit,55399,CC105,Office Security Services,Service
78001022,2025-10-25,EUR,-5512863.36,-739981.66,Credit,56629,CC100,Waste Management Contract,Service
78001022,2025-04-18,EUR,-25017.65,-3358.07,Credit,51493,CC108,Waste Management Contract,Service
78001022,2025-04-07,EUR,-5933929.07,-796500.55,Credit,58510,CC108,Waste Management Contract,Service
78001022,2025-09-03,EUR,105076.67,14104.25,Debit,56629,CC105,Document Shredding Services,Service
78001022,2025-11-17,EUR,3631938.46,487508.52,Debit,51493,CC100,Accounting and Audit Services,Service
78001022,2025-07-05,EUR,159637.44,21427.84,Debit,51493,CC100,Accounting and Audit Services,Service
78001022,2025-04-02,EUR,-625896.1,-84012.9,Credit,56616,CC107,Legal Document Review Fees,Service
78001022,2025-10-27,EUR,1682884.61,225890.55,Debit,56616,CC107,Legal Document Review Fees,Service
78001022,2025-11-10,EUR,-1019924.38,-136902.6,Credit,51493,CC101,Microsoft 365 Enterprise License,Service
78001022,2025-06-23,EUR,-199404.12,-26765.65,Credit,59210,CC102,Telecommunications Services,Service
78001022,2025-06-14,EUR,-1579685.97,-212038.39,Credit,59210,CC109,Adobe Creative Cloud Subscription,Service
78001022,2025-08-06,EUR,-82218.87,-11036.09,Credit,56629,CC101,Video Conferencing Platform Subscription (Zoom),Service
78001022,2025-10-14,EUR,6004227.35,805936.56,Debit,51493,CC100,Video Conferencing Platform Subscription (Zoom),Service
78001022,2025-07-17,EUR,-306815.31,-41183.26,Credit,51493,CC108,Antivirus Software Subscription,Service
78001022,2025-08-12,EUR,-1655760.04,-222249.67,Credit,59210,CC100,Cloud File Storage Plan (OneDrive/Dropbox),Service
78001022,2025-03-03,EUR,522308.26,70108.49,Debit,58510,CC101,Expense Management Software License,Service
78001022,2025-05-02,EUR,2332.79,313.13,Debit,59210,CC104,Time Tracking Software Subscription,Service
78001022,2025-07-19,EUR,-39437.75,-5293.66,Credit,58510,CC102,E-signature Platform Subscription (DocuSign),Service
78001022,2025-03-24,EUR,-48411.95,-6498.25,Credit,51645,CC104,E-signature Platform Subscription (DocuSign),Service
78001022,2025-12-14,EUR,-340025.83,-45641.05,Credit,59210,CC109,Online Survey Tool Subscription,Service
78001023,2025-05-22,DKK,52791148.43,7086060.19,Debit,55399,CC106,Domain Registration and Hosting,Service
78001023,2025-03-20,DKK,-6864425.72,-921399.43,Credit,40721,CC108,ABS Plastic Resin (Acrylonitrile Butadiene Styrene),Procurement
78001023,2025-03-23,DKK,5054173.57,678412.56,Debit,45015,CC109,ABS Plastic Resin (Acrylonitrile Butadiene Styrene),Procurement
78001023,2025-06-10,DKK,6864425.72,921399.43,Debit,40211,CC107,ABS Plastic Resin (Acrylonitrile Butadiene Styrene),Procurement
78001023,2025-12-26,DKK,8278263.81,1111176.35,Debit,40721,CC108,ABS Plastic Resin (Acrylonitrile Butadiene Styrene),Procurement
78001023,2025-05-02,DKK,13904600.94,1866389.39,Debit,42307,CC108,ABS Plastic Resin (Acrylonitrile Butadiene Styrene),Procurement
78001023,2025-04-27,DKK,424715.67,57008.81,Debit,40721,CC104,ABS Plastic Resin (Acrylonitrile Butadiene Styrene),Procurement
78001023,2025-09-16,DKK,69083.1,9272.9,Debit,40721,CC108,High-Impact Polystyrene (HIPS),Procurement
78001023,2025-09-20,DKK,-14495261.34,-1945672.66,Credit,40211,CC109,Polyethylene Packaging Film,Procurement
78001023,2025-05-09,DKK,6693120.41,898405.42,Debit,45015,CC103,Polyethylene Packaging Film,Procurement
78001023,2025-01-27,DKK,5379070.58,722022.9,Debit,40211,CC109,Polyethylene Packaging Film,Procurement
78001023,2025-07-26,DKK,-27967348.97,-3754006.57,Credit,45015,CC102,Injection Molding Machinery Spare Parts,Procurement
78001023,2025-05-02,DKK,-3313428.45,-444755.5,Credit,42307,CC107,Injection Molding Machinery Spare Parts,Procurement
78001023,2025-12-18,DKK,-176520.8,-23694.07,Credit,42307,CC107,Automated Sorting System Components,Procurement
78001023,2025-07-14,DKK,-7999316.5,-1073733.76,Credit,40721,CC108,Automated Sorting System Components,Procurement
78001023,2025-02-14,DKK,-45293142.67,-6079616.47,Credit,42307,CC103,Automated Sorting System Components,Procurement
78001023,2025-03-10,DKK,-14179352.1,-1903268.74,Credit,42307,CC104,Automated Sorting System Components,Procurement
78001023,2025-11-03,DKK,45293142.67,6079616.47,Debit,42307,CC104,Automated Sorting System Components,Procurement
78001023,2025-06-27,DKK,-4970902.1,-667235.18,Credit,42307,CC109,Custom Steel Molds for Bricks,Procurement
78001023,2025-12-26,DKK,4747256.39,637215.62,Debit,45015,CC109,Custom Steel Molds for Bricks,Procurement
78001023,2025-11-29,DKK,1171.68,157.27,Debit,42307,CC109,Custom Steel Molds for Bricks,Procurement
78001023,2025-07-29,DKK,-3710926.42,-498110.93,Credit,42307,CC108,Boxboard Packaging Cartons,Procurement
78001023,2025-05-07,DKK,-8224496.38,-1103959.25,Credit,40211,CC107,Boxboard Packaging Cartons,Procurement
78001023,2025-01-10,DKK,-23424685.08,-3144253.03,Credit,40721,CC107,Primary Cardboard Shipping Boxes,Procurement
78001023,2025-07-01,DKK,731323.46,98164.22,Debit,40721,CC101,Primary Cardboard Shipping Boxes,Procurement
78001023,2025-10-20,DKK,-317368.06,-42599.74,Credit,40211,CC108,Printing Inks for Packaging,Procurement
78001023,2025-01-05,DKK,-428893.16,-57569.55,Credit,40211,CC108,Printing Inks for Packaging,Procurement
78001023,2025-06-27,DKK,-14823661.69,-1989753.25,Credit,40721,CC109,Printing Inks for Packaging,Procurement
78001023,2025-08-02,DKK,-627874.93,-84278.51,Credit,40211,CC109,Thermal Transfer Barcode Labels,Procurement
78001023,2025-12-01,DKK,50694.35,6804.61,Debit,40211,CC108,Thermal Transfer Barcode Labels,Procurement
78001023,2025-07-08,DKK,3475365.07,466491.96,Debit,40211,CC109,Thermal Transfer Barcode Labels,Procurement
78001023,2025-06-08,DKK,1042008.37,139866.9,Debit,40211,CC108,Thermal Transfer Barcode Labels,Procurement
78001023,2025-03-12,DKK,6053.46,812.54,Debit,42307,CC100,Warehouse Conveyor Belts,Procurement
78001023,2025-10-10,DKK,-19925983.38,-2674628.64,Credit,40721,CC104,Shrink Wrap Film,Procurement
78001023,2025-08-15,DKK,-7857980.84,-1054762.53,Credit,42307,CC100,Shrink Wrap Film,Procurement
78001023,2025-11-22,DKK,-827932.86,-111131.93,Credit,42307,CC107,Robotic Arm Grippers & End Effectors,Procurement
78001023,2025-01-16,DKK,-71171.28,-9553.19,Credit,40211,CC106,Robotic Arm Grippers & End Effectors,Procurement
78001023,2025-12-26,DKK,-7439995.31,-998657.09,Credit,45015,CC107,Robotic Arm Grippers & End Effectors,Procurement
78001023,2025-04-16,DKK,6913775.96,928023.62,Debit,45015,CC107,Robotic Arm Grippers & End Effectors,Procurement
78001023,2025-08-18,DKK,-567945.28,-76234.27,Credit,42307,CC108,Electric Motors for Assembly Lines,Procurement
78001023,2025-06-26,DKK,-961777.26,-129097.62,Credit,45015,CC109,Electric Motors for Assembly Lines,Procurement
78001023,2025-01-17,DKK,-6730645.9,-903442.4,Credit,40721,CC101,Electric Motors for Assembly Lines,Procurement
78001023,2025-07-17,DKK,14389140.6,1931428.27,Debit,40211,CC108,Electric Motors for Assembly Lines,Procurement
78001023,2025-05-24,DKK,2197394.8,294952.32,Debit,45015,CC109,Electric Motors for Assembly Lines,Procurement
78001023,2025-06-21,DKK,8977549.66,1205040.22,Debit,40211,CC109,Steel Pallets and Racking,Procurement
78001023,2025-08-05,DKK,-96456.56,-12947.19,Credit,40211,CC109,Automated Guided Vehicle (AGV) Batteries,Procurement
78001023,2025-12-14,DKK,-72270.28,-9700.71,Credit,45015,CC105,RFID Tags for Inventory Tracking,Procurement
78001023,2025-06-27,DKK,24383265.5,3272921.54,Debit,45015,CC105,RFID Tags for Inventory Tracking,Procurement
78001023,2025-11-09,DKK,3251151.8,436396.21,Debit,45015,CC105,RFID Tags for Inventory Tracking,Procurement
78001023,2025-05-15,DKK,-1750878.69,-235017.27,Credit,40211,CC101,Industrial Cleaning Chemicals,Procurement
78001023,2025-01-15,DKK,-1885952.55,-253147.99,Credit,40211,CC101,Industrial Cleaning Chemicals,Procurement
78001023,2025-02-05,DKK,-4965286.55,-666481.42,Credit,40211,CC101,Industrial Cleaning Chemicals,Procurement
78001023,2025-09-02,DKK,-113545.34,-15240.99,Credit,45015,CC107,Industrial Cleaning Chemicals,Procurement
78001023,2025-02-27,DKK,113545.34,15240.99,Debit,40211,CC101,Industrial Cleaning Chemicals,Procurement
78001023,2025-01-28,DKK,992336.29,133199.5,Debit,45015,CC107,Mold Release Agents,Procurement
78001023,2025-01-31,DKK,15103.96,2027.38,Debit,40211,CC108,Mold Release Agents,Procurement
78001023,2025-01-23,DKK,-10222466.81,-1372143.2,Credit,42307,CC100,Safety Workwear (PPE),Procurement
78001023,2025-08-02,DKK,-9972190.0,-1338548.99,Credit,40721,CC105,Safety Workwear (PPE),Procurement
78001023,2025-05-28,DKK,-227863.74,-30585.74,Credit,42307,CC100,Safety Workwear (PPE),Procurement
78001023,2025-10-08,DKK,23738.95,3186.44,Debit,42307,CC100,Safety Workwear (PPE),Procurement
78001023,2025-11-17,DKK,4939792.61,663059.41,Debit,40721,CC105,Safety Workwear (PPE),Procurement
78001023,2025-08-13,DKK,-405408.42,-54417.24,Credit,45015,CC108,Sensor Modules (for Automation),Procurement
78001023,2025-10-05,DKK,4907235.61,658689.34,Debit,45015,CC108,Sensor Modules (for Automation),Procurement
78001023,2025-03-22,DKK,32906755.25,4417014.13,Debit,42307,CC102,Industrial Adhesives & Solvents,Procurement
78001023,2025-02-16,DKK,-4859.61,-652.3,Credit,40211,CC107,Compressed Air Filters and Hoses,Procurement
78001023,2025-06-21,DKK,-1032513.21,-138592.38,Credit,40211,CC107,Compressed Air Filters and Hoses,Procurement
78001023,2025-04-06,DKK,-545637.88,-73239.98,Credit,45015,CC108,Fire Suppression System Parts,Procurement
78001023,2025-06-02,DKK,28115.4,3773.88,Debit,45015,CC105,Fire Suppression System Parts,Procurement
78001023,2025-07-12,DKK,1791388.46,240454.83,Debit,40211,CC107,Fire Suppression System Parts,Procurement
78001023,2025-07-14,DKK,19609.64,2632.17,Debit,40211,CC107,Fire Suppression System Parts,Procurement
78001023,2025-08-21,DKK,-5391476.25,-723688.09,Credit,40721,CC104,Circuit Boards for Machine Controls,Procurement
78001023,2025-06-11,DKK,-3521648.24,-472704.46,Credit,40721,CC104,Circuit Boards for Machine Controls,Procurement
78001023,2025-05-07,DKK,-13805671.96,-1853110.33,Credit,42307,CC101,Replacement Conveyor Rollers,Procurement
78001023,2025-01-19,DKK,-11557360.29,-1551323.53,Credit,42307,CC101,Replacement Conveyor Rollers,Procurement
78001023,2025-01-14,DKK,-563648.53,-75657.52,Credit,40211,CC102,Replacement Conveyor Rollers,Procurement
78001023,2025-07-06,DKK,10777015.4,1446579.25,Debit,42307,CC101,Replacement Conveyor Rollers,Procurement
78001023,2025-10-20,DKK,-893032.37,-119870.12,Credit,40721,CC105,HVAC Filters and Components,Procurement
78001023,2025-02-10,DKK,-4855186.46,-651702.88,Credit,40721,CC100,HVAC Filters and Components,Procurement
78001023,2025-12-07,DKK,-12822042.34,-1721079.51,Credit,42307,CC102,Forklift Spare Parts,Procurement
78001023,2025-01-12,DKK,25974287.48,3486481.54,Debit,42307,CC102,Forklift Spare Parts,Procurement
78001023,2025-02-25,DKK,3027764.85,406411.39,Debit,42307,CC102,Forklift Spare Parts,Procurement
78001023,2025-01-07,DKK,-4339198.13,-582442.7,Credit,40721,CC101,Safety Signage and Floor Markings,Procurement
78001023,2025-05-10,DKK,-4800031.86,-644299.58,Credit,42307,CC105,Waste Management Bins & Bags,Procurement
78001023,2025-07-03,DKK,-349448.79,-46905.88,Credit,40211,CC100,Hydraulic Fluid for Machines,Procurement
78001023,2025-06-19,DKK,211144.24,28341.51,Debit,42307,CC104,Hydraulic Fluid for Machines,Procurement
78001023,2025-08-12,DKK,9837014.91,1320404.69,Debit,45015,CC102,First Aid Kit Supplies,Procurement
78001023,2025-09-16,DKK,3813647.53,511899.0,Debit,40721,CC103,First Aid Kit Supplies,Procurement
78001023,2025-05-09,DKK,351848.87,47228.04,Debit,40721,CC105,First Aid Kit Supplies,Procurement
78001023,2025-09-10,DKK,-9170.76,-1230.97,Credit,45015,CC106,Industrial Batteries (General),Procurement
78001023,2025-11-02,DKK,-1542777.07,-207084.17,Credit,45015,CC106,Industrial Batteries (General),Procurement
78001023,2025-03-26,DKK,1092627.31,146661.38,Debit,42307,CC107,Industrial Batteries (General),Procurement
78001023,2025-03-25,DKK,517197.7,69422.51,Debit,42307,CC109,Industrial Batteries (General),Procurement
78001023,2025-08-06,DKK,-111199.41,-14926.1,Credit,45015,CC108,Employee Uniforms,Procurement
78001023,2025-10-22,DKK,-2564.06,-344.17,Credit,40721,CC101,"Hand Tools (Screwdrivers, Wrenches, etc.)",Procurement
78001023,2025-01-13,DKK,5689758.95,763726.03,Debit,40211,CC106,"Hand Tools (Screwdrivers, Wrenches, etc.)",Procurement
78001023,2025-12-18,DKK,6516268.57,874666.92,Debit,40211,CC106,"Hand Tools (Screwdrivers, Wrenches, etc.)",Procurement
78001023,2025-02-19,DKK,1173610.77,157531.65,Debit,40721,CC101,"Hand Tools (Screwdrivers, Wrenches, etc.)",Procurement
78001023,2025-11-09,DKK,-475703.34,-63852.8,Credit,40211,CC101,Lockout/Tagout Devices,Procurement
78001023,2025-09-02,DKK,-836635.57,-112300.08,Credit,40211,CC108,Lockout/Tagout Devices,Procurement
78001023,2025-06-12,DKK,-550426.46,-73882.75,Credit,40721,CC103,Lockout/Tagout Devices,Procurement
78001023,2025-10-17,DKK,-170595.13,-22898.68,Credit,42307,CC100,Cleaning Cloths and Paper Towels,Procurement
78001023,2025-09-28,DKK,-354109.4,-47531.46,Credit,40721,CC105,Janitorial Paper Products,Procurement
78001023,2025-02-07,DKK,6520458.79,875229.37,Debit,40721,CC103,Janitorial Paper Products,Procurement
78001023,2025-07-23,DKK,8059381.22,1081796.14,Debit,40721,CC103,Janitorial Paper Products,Procurement
78001023,2025-05-24,DKK,1990650.17,267201.37,Debit,40721,CC105,Janitorial Paper Products,Procurement
78001023,2025-12-29,DKK,-6959910.74,-934216.21,Credit,40211,CC106,Office Printer Toner Cartridges,Procurement
78001023,2025-09-16,DKK,-9606441.11,-1289455.18,Credit,40211,CC106,Office Printer Toner Cartridges,Procurement
78001023,2025-03-22,DKK,-1143317.16,-153465.39,Credit,42307,CC106,Copy Paper,Procurement
78001023,2025-03-20,DKK,1637199.58,219758.33,Debit,45015,CC104,Copy Paper,Procurement
78001023,2025-11-09,DKK,826494.18,110938.82,Debit,42307,CC106,Copy Paper,Procurement
78001023,2025-08-08,DKK,-1179828.85,-158366.29,Credit,45015,CC100,General Office Furniture,Procurement
78001023,2025-11-16,DKK,1370731.54,183990.81,Debit,45015,CC106,General Office Furniture,Procurement
78001023,2025-11-08,DKK,-219277.92,-29433.28,Credit,42307,CC100,"Standard Office Stationery (Pens, Notebooks)",Procurement
78001023,2025-11-25,DKK,-2267340.1,-304340.95,Credit,42307,CC100,"Standard Office Stationery (Pens, Notebooks)",Procurement
78001023,2025-05-17,DKK,378466.05,50800.81,Debit,42307,CC108,"Standard Office Stationery (Pens, Notebooks)",Procurement
78001023,2025-04-20,DKK,3726794.44,500240.86,Debit,45015,CC105,"Standard Office Stationery (Pens, Notebooks)",Procurement
78001023,2025-09-20,DKK,-1845040.38,-247656.43,Credit,40721,CC106,Coffee and Breakroom Supplies,Procurement
78001023,2025-06-23,DKK,206609.0,27732.75,Debit,42307,CC108,Coffee and Breakroom Supplies,Procurement
78001023,2025-12-02,DKK,-179115.69,-24042.37,Credit,45015,CC106,Water Dispensers and Bottled Water,Procurement
78001023,2025-08-04,DKK,-964141.87,-129415.02,Credit,40211,CC102,Water Dispensers and Bottled Water,Procurement
78001023,2025-10-14,DKK,-203453.93,-27309.25,Credit,40211,CC105,Office Waste Bins,Procurement
78001023,2025-09-04,DKK,-2039548.77,-273764.94,Credit,45015,CC107,Office Waste Bins,Procurement
78001023,2025-12-18,DKK,-1055912.15,-141733.17,Credit,40211,CC105,Office Waste Bins,Procurement
78001023,2025-06-19,DKK,-4950362.45,-664478.18,Credit,45015,CC107,Office Waste Bins,Procurement
