DocumentNumber,Date,Currency,AmountDKK,AmountEUR,Type,GLAccount,CostCenter,CustomerName,ItemName,SourceType
78002022,2025-05-07,EUR,-111286.84,-14937.83,Credit,36272,CC106,Walmart,LEGO Build & Store Workshops,Product Sales
78002022,2025-09-06,EUR,-1271.91,-170.73,Credit,36272,CC106,Walmart,LEGO Build & Store Workshops,Product Sales
78002022,2025-02-11,EUR,-1116.5,-149.87,Credit,36272,CC101,John Lewis Partnership,LEGO Discovery STEM Sets,Product Sales
78002022,2025-04-10,EUR,-599921.88,-80526.43,Credit,36272,CC101,John Lewis Partnership,LEGO Discovery STEM Sets,Product Sales
78002022,2025-10-13,EUR,1116.5,149.87,Debit,36272,CC105,John Lewis Partnership,LEGO Discovery STEM Sets,Product Sales
78002022,2025-06-06,EUR,848242.49,113858.05,Debit,36272,CC101,Carrefour,LEGO Discovery STEM Sets,Product Sales
78002022,2025-12-01,EUR,-587076.79,-78802.25,Credit,36272,CC105,Carrefour,LEGO Architecture Skyline Sets,Product Sales
78002022,2025-02-11,EUR,-854716.11,-114726.99,Credit,36272,CC102,Target,LEGO Architecture Skyline Sets,Product Sales
78002022,2025-06-08,EUR,558166.45,74921.67,Debit,36272,CC102,Target,LEGO Architecture Skyline Sets,Product Sales
78002022,2025-10-20,EUR,662391.29,88911.58,Debit,36272,CC105,Carrefour,LEGO Architecture Skyline Sets,Product Sales
78002022,2025-12-02,EUR,188175.82,25258.5,Debit,36272,CC103,Educational Insights,LEGO Brick Storage Heads,Product Sales
78002022,2025-09-11,EUR,64527.16,8661.36,Debit,36272,CC103,The LEGO Foundation,LEGO Brick Storage Heads,Product Sales
78002022,2025-11-09,EUR,10996.66,1476.06,Debit,36272,CC101,Walmart,LEGO Power Functions Accessories,Product Sales
78002022,2025-09-11,EUR,260630.91,34984.01,Debit,36272,CC101,Walmart,LEGO Power Functions Accessories,Product Sales
78002022,2025-12-23,EUR,-76312.02,-10243.22,Credit,36272,CC107,Amazon,LEGO Mosaic Maker Kits,Product Sales
78002022,2025-12-19,EUR,-140313.67,-18834.05,Credit,36272,CC108,Walmart,LEGO Mosaic Maker Kits,Product Sales
78002022,2025-12-19,EUR,1766601.71,237127.75,Debit,36272,CC108,Walmart,LEGO Mosaic Maker Kits,Product Sales
78002022,2025-02-13,EUR,-349376.06,-46896.12,Credit,36272,CC101,The LEGO Foundation,LEGO Retail Store Experiences,Product Sales
78002022,2025-01-25,EUR,-229876.98,-30855.97,Credit,36272,CC101,The LEGO Foundation,LEGO Retail Store Experiences,Product Sales
78002022,2025-09-04,EUR,298698.98,40093.82,Debit,36272,CC101,The LEGO Foundation,LEGO Retail Store Experiences,Product Sales
78002022,2025-04-02,EUR,14720.62,1975.92,Debit,36272,CC107,Target,LEGO Events & Parties,Product Sales
78002022,2025-04-17,EUR,-121141.05,-16260.54,Credit,36272,CC102,John Lewis Partnership,LEGO Branded Home Decor,Product Sales
78002022,2025-06-01,EUR,218802.22,29369.43,Debit,36272,CC104,Educational Insights,LEGO Branded Home Decor,Product Sales
78002023,2025-05-30,EUR,33908708.29,4551504.47,Debit,36272,CC101,Amazon,LEGO Botanical Collection,Product Sales
78002023,2025-10-20,EUR,-11227309.26,-1507021.38,Credit,36272,CC107,Smithsonian Institution,LEGO City Playsets,Product Sales
78002023,2025-11-22,EUR,2952498.16,396308.48,Debit,36272,CC108,Walmart,LEGO City Playsets,Product Sales
78002023,2025-05-06,EUR,11785313.13,1581921.23,Debit,36272,CC107,Smithsonian Institution,LEGO City Playsets,Product Sales
78002023,2025-07-29,EUR,44978512.08,6037384.17,Debit,36272,CC108,Walmart,LEGO City Playsets,Product Sales
78002023,2025-06-10,EUR,2239272.72,300573.52,Debit,36272,CC104,Hamleys,LEGO Friends Playsets,Product Sales
78002023,2025-04-03,EUR,-2619653.93,-351631.4,Credit,36272,CC101,The LEGO Foundation,LEGO Technic Sets,Product Sales
78002023,2025-09-11,EUR,-334634854.19,-44917430.09,Credit,36272,CC105,Walmart,LEGO Technic Sets,Product Sales
78002023,2025-06-25,EUR,-10620354.31,-1425550.91,Credit,36272,CC102,The LEGO Foundation,LEGO Harry Potter Sets,Product Sales
78002023,2025-07-08,EUR,154415417.13,20726901.63,Debit,36272,CC102,The LEGO Foundation,LEGO Harry Potter Sets,Product Sales
78002023,2025-08-13,EUR,40004148.09,5369684.31,Debit,36272,CC103,Carrefour,LEGO Harry Potter Sets,Product Sales
78002023,2025-06-08,EUR,3063311.95,411182.81,Debit,36272,CC100,John Lewis Partnership,LEGO NINJAGO Playsets,Product Sales
78002023,2025-12-25,EUR,-4501230.49,-604192.01,Credit,36272,CC102,Target,LEGO DUPLO Sets,Product Sales
78002023,2025-11-07,EUR,3965517.15,532284.18,Debit,36272,CC101,Educational Insights,LEGO DUPLO Sets,Product Sales
78002023,2025-01-31,EUR,22723036.87,3050072.06,Debit,36272,CC101,Walmart,LEGO DUPLO Sets,Product Sales
78002023,2025-11-23,EUR,9699573.7,1301956.2,Debit,36272,CC103,Walmart,LEGO DUPLO Sets,Product Sales
78002023,2025-07-09,EUR,8638547.92,1159536.63,Debit,36272,CC103,Walmart,LEGO DUPLO Sets,Product Sales
78002023,2025-10-23,EUR,-4743930.18,-636769.15,Credit,36272,CC108,Amazon,LEGO Architecture Sets,Product Sales
78002023,2025-06-10,EUR,-1983421.0,-266231.01,Credit,36272,CC109,Target,LEGO Architecture Sets,Product Sales
78002023,2025-09-24,EUR,-386178.64,-51836.06,Credit,36272,CC100,"Toys ""R"" Us",LEGO Architecture Sets,Product Sales
78002023,2025-02-08,EUR,-35008820.12,-4699170.49,Credit,36272,CC108,Amazon,LEGO Architecture Sets,Product Sales
78002023,2025-12-28,EUR,-440034.58,-59065.04,Credit,36272,CC109,Hamleys,LEGO Speed Champions Sets,Product Sales
78002023,2025-05-13,EUR,-13568673.23,-1821298.42,Credit,36272,CC104,Hamleys,LEGO Minecraft Playsets,Product Sales
78002023,2025-03-24,EUR,3196488.58,429058.87,Debit,36272,CC102,Target,LEGO Minecraft Playsets,Product Sales
78002023,2025-06-02,EUR,64123814.3,8607223.4,Debit,36272,CC100,Educational Insights,LEGO Minecraft Playsets,Product Sales
78002023,2025-04-09,EUR,-742134.87,-99615.42,Credit,36272,CC100,Carrefour,LEGO DOTS Kits,Product Sales
78002023,2025-10-19,EUR,-4504081.95,-604574.76,Credit,36272,CC108,Target,LEGO DOTS Kits,Product Sales
78002023,2025-05-06,EUR,3121577.49,419003.69,Debit,36272,CC107,Amazon,LEGO DOTS Kits,Product Sales
78002023,2025-10-16,EUR,-319942.1,-42945.25,Credit,36272,CC104,Hamleys,LEGO Art Wall Sets,Product Sales
78002023,2025-04-30,EUR,45641.32,6126.35,Debit,36272,CC104,Hamleys,LEGO Art Wall Sets,Product Sales
78002023,2025-10-16,EUR,-13245547.44,-1777925.83,Credit,36272,CC106,Target,LEGO Super Mario Playsets,Product Sales
78002023,2025-08-12,EUR,13068680.38,1754185.29,Debit,36272,CC109,"Toys ""R"" Us",LEGO Super Mario Playsets,Product Sales
78002023,2025-09-08,EUR,-11925351.58,-1600718.33,Credit,36272,CC106,John Lewis Partnership,LEGO Minifigure Blind Bags,Product Sales
78002023,2025-01-07,EUR,-7867.88,-1056.09,Credit,36272,CC107,John Lewis Partnership,LEGO Minifigure Blind Bags,Product Sales
78002023,2025-12-16,EUR,4511247.63,605536.59,Debit,36272,CC106,John Lewis Partnership,LEGO Minifigure Blind Bags,Product Sales
78002023,2025-05-18,EUR,-2695228.58,-361775.65,Credit,36272,CC101,Amazon,LEGO Botanical Collection,Product Sales
78002023,2025-09-21,EUR,-8530415.0,-1145022.15,Credit,36272,CC101,Amazon,LEGO Botanical Collection,Product Sales
78002023,2025-05-30,EUR,270039.92,36246.97,Debit,36272,CC101,Amazon,LEGO Botanical Collection,Product Sales
78002023,2025-02-26,EUR,4079178.63,547540.76,Debit,36272,CC104,Target,LEGO Botanical Collection,Product Sales
78002023,2025-09-17,EUR,-365100.94,-49006.84,Credit,36272,CC108,John Lewis Partnership,LEGO Ideas Sets,Product Sales
78002023,2025-04-04,EUR,-7759048.06,-1041482.96,Credit,36272,CC100,John Lewis Partnership,LEGO Super Heroes DC Sets,Product Sales
78002023,2025-10-05,EUR,-665104.95,-89275.83,Credit,36272,CC100,John Lewis Partnership,LEGO Super Heroes DC Sets,Product Sales
78002023,2025-08-06,EUR,19160660.84,2571900.78,Debit,36272,CC100,John Lewis Partnership,LEGO Super Heroes DC Sets,Product Sales
78002023,2025-11-14,EUR,-10433767.87,-1400505.75,Credit,36272,CC100,Target,LEGO BrickHeadz Figures,Product Sales
78002023,2025-10-10,EUR,-4119105.17,-552900.02,Credit,36272,CC109,John Lewis Partnership,LEGO BrickHeadz Figures,Product Sales
78002023,2025-06-28,EUR,3271485.71,439125.6,Debit,36272,CC101,Educational Insights,LEGO Seasonal & Holiday Sets,Product Sales
78002023,2025-06-15,EUR,-7305469.63,-980599.95,Credit,36272,CC104,Amazon,LEGO Collectible Minifigures Series,Product Sales
78002023,2025-01-26,EUR,27746.75,3724.4,Debit,36272,CC104,Amazon,LEGO Collectible Minifigures Series,Product Sales
78002023,2025-09-01,EUR,-1505521.55,-202083.43,Credit,36272,CC103,Carrefour,LEGO Accessories Packs,Product Sales
78002023,2025-07-18,EUR,-40105.38,-5383.27,Credit,36272,CC106,Educational Insights,LEGO Accessories Packs,Product Sales
78002023,2025-06-01,EUR,4601920.61,617707.46,Debit,36272,CC109,"Toys ""R"" Us",LEGO Accessories Packs,Product Sales
78002023,2025-10-24,EUR,-11895296.72,-1596684.12,Credit,36272,CC109,Smithsonian Institution,LEGO Keychains,Product Sales
78002023,2025-05-11,EUR,-9344268.29,-1254264.2,Credit,36272,CC104,Hamleys,LEGO Keychains,Product Sales
78002023,2025-10-24,EUR,3047494.97,409059.73,Debit,36272,CC104,Amazon,LEGO Keychains,Product Sales
78002023,2025-10-04,EUR,2805912.58,376632.56,Debit,36272,CC109,Carrefour,LEGO Keychains,Product Sales
78002023,2025-08-23,EUR,672965.69,90330.97,Debit,36272,CC109,Carrefour,LEGO Keychains,Product Sales
78002023,2025-08-26,EUR,7585533.99,1018192.48,Debit,36272,CC109,Carrefour,LEGO Keychains,Product Sales
78002023,2025-08-08,EUR,-3572042.15,-479468.74,Credit,36272,CC100,John Lewis Partnership,LEGO Brick Separators,Product Sales
78002023,2025-02-14,EUR,-530780.74,-71245.74,Credit,36272,CC101,John Lewis Partnership,LEGO Brick Separators,Product Sales
78002023,2025-01-26,EUR,-795345.36,-106757.77,Credit,36272,CC100,John Lewis Partnership,LEGO Brick Separators,Product Sales
78002023,2025-05-24,EUR,7269695.54,975798.06,Debit,36272,CC100,John Lewis Partnership,LEGO Brick Separators,Product Sales
78002023,2025-10-25,EUR,5834.46,783.15,Debit,36272,CC100,John Lewis Partnership,LEGO Brick Separators,Product Sales
78002023,2025-05-15,EUR,-68993.83,-9260.92,Credit,36272,CC107,The LEGO Foundation,LEGO Education Kits,Product Sales
78002023,2025-01-03,EUR,-5698819.02,-764942.15,Credit,36272,CC103,Educational Insights,LEGO Education Kits,Product Sales
78002023,2025-04-16,EUR,-784472.65,-105298.34,Credit,36272,CC102,Walmart,LEGO Education Kits,Product Sales
78002023,2025-05-07,EUR,7843200.97,1052778.65,Debit,36272,CC107,The LEGO Foundation,LEGO Education Kits,Product Sales
78002023,2025-03-17,EUR,1395350.65,187295.39,Debit,36272,CC107,The LEGO Foundation,LEGO Education Kits,Product Sales
78002023,2025-10-06,EUR,499302.25,67020.44,Debit,36272,CC107,The LEGO Foundation,LEGO Education Kits,Product Sales
78002023,2025-06-25,EUR,-1130811.65,-151786.8,Credit,36272,CC100,The LEGO Foundation,LEGO Gear & Apparel,Product Sales
78002023,2025-01-26,EUR,6097318.02,818431.95,Debit,36272,CC104,Amazon,LEGO Gear & Apparel,Product Sales
78002023,2025-03-09,EUR,615181.61,82574.71,Debit,36272,CC104,Amazon,LEGO Gear & Apparel,Product Sales
78002023,2025-04-26,EUR,226762.69,30437.94,Debit,36272,CC100,The LEGO Foundation,LEGO Gear & Apparel,Product Sales
78002023,2025-01-27,EUR,-589646.98,-79147.25,Credit,36272,CC100,The LEGO Foundation,LEGO Puzzle and Board Games,Product Sales
78002023,2025-04-24,EUR,3033402.29,407168.09,Debit,36272,CC107,Smithsonian Institution,LEGO Books & Magazines,Product Sales
78002023,2025-11-25,EUR,166196.56,22308.26,Debit,36272,CC101,The LEGO Foundation,LEGO Books & Magazines,Product Sales
78002023,2025-07-07,EUR,5834763.58,783189.74,Debit,36272,CC101,The LEGO Foundation,LEGO Books & Magazines,Product Sales
78002023,2025-01-17,EUR,3197576.64,429204.92,Debit,36272,CC101,The LEGO Foundation,LEGO Books & Magazines,Product Sales
78002023,2025-04-08,EUR,334414.42,44887.84,Debit,36272,CC104,Educational Insights,LEGO Books & Magazines,Product Sales
78002023,2025-04-17,EUR,9736608.29,1306927.29,Debit,36272,CC109,Smithsonian Institution,LEGO Video Games,Product Sales
78002023,2025-08-15,EUR,-254902.16,-34215.06,Credit,36272,CC102,Hamleys,LEGO Monkie Kid Playsets,Product Sales
78002023,2025-09-03,EUR,-14045.28,-1885.27,Credit,36272,CC105,Walmart,LEGO Monkie Kid Playsets,Product Sales
78002023,2025-09-26,EUR,-1403.81,-188.43,Credit,36272,CC105,Walmart,LEGO Monkie Kid Playsets,Product Sales
78002023,2025-04-13,EUR,834780.32,112051.05,Debit,36272,CC106,John Lewis Partnership,LEGO Monkie Kid Playsets,Product Sales
78002023,2025-01-22,EUR,-632694.57,-84925.45,Credit,36272,CC104,Educational Insights,LEGO Jurassic World Sets,Product Sales
78002023,2025-07-11,EUR,-14264.41,-1914.69,Credit,36272,CC109,Smithsonian Institution,LEGO Avatar Sets,Product Sales
78002023,2025-11-07,EUR,693821.54,93130.41,Debit,36272,CC102,Smithsonian Institution,LEGO Avatar Sets,Product Sales
78002023,2025-08-15,EUR,1126800.81,151248.43,Debit,36272,CC102,Smithsonian Institution,LEGO Avatar Sets,Product Sales
78002023,2025-07-15,EUR,-1708252.41,-229295.63,Credit,36272,CC103,Target,LEGO Gift Cards,Product Sales
78002023,2025-10-03,EUR,-9677.82,-1299.04,Credit,36272,CC106,John Lewis Partnership,LEGO Stationery,Product Sales
78002023,2025-05-26,EUR,7374033.05,989803.09,Debit,36272,CC101,John Lewis Partnership,LEGO Stationery,Product Sales
78002023,2025-02-21,EUR,-647082.96,-86856.77,Credit,36272,CC101,Carrefour,LEGO City Stuntz Sets,Product Sales
78002023,2025-02-27,EUR,1711.2,229.69,Debit,36272,CC101,Carrefour,LEGO City Stuntz Sets,Product Sales
78002023,2025-03-22,EUR,2293202.96,307812.48,Debit,36272,CC109,The LEGO Foundation,LEGO City Stuntz Sets,Product Sales
78002023,2025-10-05,EUR,96550.51,12959.8,Debit,36272,CC108,Walmart,LEGO Advent Calendars,Product Sales
78002023,2025-09-14,EUR,-255388.64,-34280.35,Credit,36272,CC108,Carrefour,LEGO Wearable Watches,Product Sales
78002023,2025-10-25,EUR,737.56,99.0,Debit,36272,CC105,Carrefour,LEGO Wearable Watches,Product Sales
78002023,2025-11-11,EUR,-563402.61,-75624.51,Credit,36272,CC106,"Toys ""R"" Us",LEGO Movie Tie-in Sets,Product Sales
78002023,2025-12-13,EUR,1498017.99,201076.24,Debit,36272,CC105,Amazon,LEGO Movie Tie-in Sets,Product Sales
78002023,2025-02-27,EUR,-45214.99,-6069.13,Credit,36272,CC109,Educational Insights,LEGO Personalized Bricks,Product Sales
78002023,2025-02-08,EUR,-701070.31,-94103.4,Credit,36272,CC100,Carrefour,LEGO Personalized Bricks,Product Sales
78002023,2025-03-09,EUR,100744.61,13522.77,Debit,36272,CC100,Carrefour,LEGO Personalized Bricks,Product Sales
78002023,2025-09-15,EUR,-932350.55,-125147.72,Credit,36272,CC106,Walmart,LEGO Build & Store Workshops,Product Sales
78002023,2025-10-03,EUR,1598493.92,214562.94,Debit,36272,CC102,Target,LEGO Digital Building Apps,Product Sales
78002023,2025-01-26,EUR,-497773.8,-66815.28,Credit,36272,CC109,Carrefour,LEGO Discovery STEM Sets,Product Sales
78002023,2025-11-02,EUR,1759221.97,236137.18,Debit,36272,CC109,The LEGO Foundation,LEGO Discovery STEM Sets,Product Sales
78002023,2025-10-08,EUR,-1399853.99,-187899.86,Credit,36272,CC102,Target,LEGO Architecture Skyline Sets,Product Sales
78002023,2025-11-17,EUR,45858.86,6155.55,Debit,36272,CC102,Target,LEGO Architecture Skyline Sets,Product Sales
78002023,2025-03-08,EUR,321119.44,43103.28,Debit,36272,CC102,Target,LEGO Architecture Skyline Sets,Product Sales
78002023,2025-08-25,EUR,1399853.99,187899.86,Debit,36272,CC102,Target,LEGO Architecture Skyline Sets,Product Sales
78002023,2025-08-29,EUR,1042660.15,139954.38,Debit,36272,CC102,Target,LEGO Architecture Skyline Sets,Product Sales
78002023,2025-11-09,EUR,-1306894.41,-175422.07,Credit,36272,CC104,Smithsonian Institution,LEGO Power Functions Accessories,Product Sales
78002023,2025-08-04,EUR,-14704.78,-1973.8,Credit,36272,CC106,Hamleys,LEGO Power Functions Accessories,Product Sales
78002023,2025-01-26,EUR,-222384.28,-29850.24,Credit,36272,CC104,Smithsonian Institution,LEGO Power Functions Accessories,Product Sales
78002023,2025-11-18,EUR,-998238.66,-133991.77,Credit,36272,CC106,John Lewis Partnership,LEGO Power Functions Accessories,Product Sales
78002023,2025-05-20,EUR,-260630.91,-34984.01,Credit,36272,CC106,Hamleys,LEGO Power Functions Accessories,Product Sales
78002023,2025-11-18,EUR,96440.72,12945.06,Debit,36272,CC105,Hamleys,LEGO Mindstorms Robotics Kits,Product Sales
78002023,2025-01-14,EUR,1402833.87,188299.85,Debit,36272,CC103,Hamleys,LEGO Mindstorms Robotics Kits,Product Sales
78002023,2025-07-15,EUR,-51542.54,-6918.46,Credit,36272,CC104,Educational Insights,LEGO Mosaic Maker Kits,Product Sales
78002023,2025-03-23,EUR,1394270.98,187150.47,Debit,36272,CC104,Educational Insights,LEGO Mosaic Maker Kits,Product Sales
78002023,2025-08-08,EUR,66734.89,8957.7,Debit,36272,CC103,John Lewis Partnership,LEGO Mosaic Maker Kits,Product Sales
78002023,2025-04-02,EUR,-153065.35,-20545.68,Credit,36272,CC101,The LEGO Foundation,LEGO Retail Store Experiences,Product Sales
78002023,2025-03-04,EUR,-53268.07,-7150.08,Credit,36272,CC107,Target,LEGO Events & Parties,Product Sales
78002023,2025-03-26,EUR,-2130442.87,-285965.49,Credit,36272,CC104,Smithsonian Institution,LEGO Branded Home Decor,Product Sales
78002023,2025-06-30,EUR,-190463.44,-25565.56,Credit,36272,CC102,John Lewis Partnership,LEGO Branded Home Decor,Product Sales
78002024,2025-11-24,EUR,27541366.3,3696827.69,Debit,36272,CC103,Educational Insights,LEGO Brick Storage Heads,Product Sales
78002024,2025-07-29,EUR,-119791789.35,-16079434.81,Credit,36272,CC109,Carrefour,LEGO Friends Playsets,Product Sales
78002024,2025-03-03,EUR,-142376605.84,-19110953.8,Credit,36272,CC104,Hamleys,LEGO Friends Playsets,Product Sales
78002024,2025-03-12,EUR,-5461508.32,-733088.37,Credit,36272,CC104,Hamleys,LEGO Friends Playsets,Product Sales
78002024,2025-04-13,EUR,-20638768.75,-2770304.53,Credit,36272,CC104,Hamleys,LEGO Friends Playsets,Product Sales
78002024,2025-06-19,EUR,323345931.76,43402138.49,Debit,36272,CC108,Educational Insights,LEGO Friends Playsets,Product Sales
78002024,2025-04-09,EUR,-16926471.61,-2272009.61,Credit,36272,CC100,Walmart,LEGO Technic Sets,Product Sales
78002024,2025-07-08,EUR,3800456.44,510128.38,Debit,36272,CC108,Target,LEGO Harry Potter Sets,Product Sales
78002024,2025-08-09,EUR,-33975419.69,-4560459.02,Credit,36272,CC100,John Lewis Partnership,LEGO NINJAGO Playsets,Product Sales
78002024,2025-03-03,EUR,-45306601.71,-6081423.05,Credit,36272,CC105,Hamleys,LEGO NINJAGO Playsets,Product Sales
78002024,2025-06-30,EUR,-6558788.72,-880374.32,Credit,36272,CC100,John Lewis Partnership,LEGO NINJAGO Playsets,Product Sales
78002024,2025-02-28,EUR,-10960621.15,-1471224.32,Credit,36272,CC102,Carrefour,LEGO Classic Brick Boxes,Product Sales
78002024,2025-07-12,EUR,-1914.21,-256.94,Credit,36272,CC101,Walmart,LEGO DUPLO Sets,Product Sales
78002024,2025-09-03,EUR,-1342186.22,-180159.22,Credit,36272,CC102,Target,LEGO DUPLO Sets,Product Sales
78002024,2025-04-03,EUR,-3466874.76,-465352.32,Credit,36272,CC102,Target,LEGO DUPLO Sets,Product Sales
78002024,2025-01-20,EUR,2013412.31,270256.69,Debit,36272,CC102,Target,LEGO DUPLO Sets,Product Sales
78002024,2025-12-24,EUR,1914.21,256.94,Debit,36272,CC103,Walmart,LEGO DUPLO Sets,Product Sales
78002024,2025-02-26,EUR,-4923554.05,-660879.74,Credit,36272,CC108,Amazon,LEGO Architecture Sets,Product Sales
78002024,2025-11-19,EUR,-5868771.26,-787754.53,Credit,36272,CC108,Amazon,LEGO Architecture Sets,Product Sales
78002024,2025-02-28,EUR,11560958.47,1551806.51,Debit,36272,CC100,"Toys ""R"" Us",LEGO Architecture Sets,Product Sales
78002024,2025-09-15,EUR,30196934.09,4053279.74,Debit,36272,CC109,Target,LEGO Architecture Sets,Product Sales
78002024,2025-12-23,EUR,-12229154.44,-1641497.24,Credit,36272,CC109,Hamleys,LEGO Speed Champions Sets,Product Sales
78002024,2025-11-29,EUR,200016.64,26847.87,Debit,36272,CC103,Smithsonian Institution,LEGO Speed Champions Sets,Product Sales
78002024,2025-11-23,EUR,2179088.24,292495.07,Debit,36272,CC109,Hamleys,LEGO Speed Champions Sets,Product Sales
78002024,2025-02-24,EUR,-12392908.59,-1663477.66,Credit,36272,CC105,Educational Insights,LEGO Minecraft Playsets,Product Sales
78002024,2025-04-01,EUR,-6391722.93,-857949.39,Credit,36272,CC102,Target,LEGO Minecraft Playsets,Product Sales
78002024,2025-07-17,EUR,9952309.64,1335880.49,Debit,36272,CC105,Educational Insights,LEGO Minecraft Playsets,Product Sales
78002024,2025-07-12,EUR,-4053361.36,-544075.35,Credit,36272,CC100,Carrefour,LEGO DOTS Kits,Product Sales
78002024,2025-10-09,EUR,16466751.48,2210302.21,Debit,36272,CC103,Hamleys,LEGO DOTS Kits,Product Sales
78002024,2025-08-02,EUR,-8402010.76,-1127786.68,Credit,36272,CC103,Smithsonian Institution,LEGO Art Wall Sets,Product Sales
78002024,2025-09-16,EUR,12122948.17,1627241.37,Debit,36272,CC103,Smithsonian Institution,LEGO Art Wall Sets,Product Sales
78002024,2025-01-24,EUR,-12187946.08,-1635965.92,Credit,36272,CC109,Walmart,LEGO Super Mario Playsets,Product Sales
78002024,2025-07-29,EUR,47306.03,6349.8,Debit,36272,CC106,John Lewis Partnership,LEGO Minifigure Blind Bags,Product Sales
78002024,2025-08-02,EUR,5149762.8,691243.33,Debit,36272,CC101,Smithsonian Institution,LEGO Minifigure Blind Bags,Product Sales
78002024,2025-03-13,EUR,-1189511.46,-159665.97,Credit,36272,CC101,Amazon,LEGO Botanical Collection,Product Sales
78002024,2025-07-19,EUR,-270039.92,-36246.97,Credit,36272,CC100,The LEGO Foundation,LEGO Botanical Collection,Product Sales
78002024,2025-04-27,EUR,-4888209.66,-656135.52,Credit,36272,CC100,The LEGO Foundation,LEGO Botanical Collection,Product Sales
78002024,2025-11-07,EUR,-866816.75,-116351.24,Credit,36272,CC109,Educational Insights,LEGO Icons Sets,Product Sales
78002024,2025-08-08,EUR,11518367.91,1546089.65,Debit,36272,CC102,Smithsonian Institution,LEGO Icons Sets,Product Sales
78002024,2025-06-12,EUR,240221.71,32244.52,Debit,36272,CC102,Educational Insights,LEGO Icons Sets,Product Sales
78002024,2025-04-24,EUR,2930785.16,393393.98,Debit,36272,CC102,Smithsonian Institution,LEGO Icons Sets,Product Sales
78002024,2025-01-19,EUR,-1.34,-0.18,Credit,36272,CC100,Target,LEGO Ideas Sets,Product Sales
78002024,2025-11-06,EUR,-854726.93,-114728.45,Credit,36272,CC100,Target,LEGO Ideas Sets,Product Sales
78002024,2025-01-31,EUR,-3015312.56,-404739.94,Credit,36272,CC100,Target,LEGO Ideas Sets,Product Sales
78002024,2025-07-10,EUR,13389592.74,1797260.77,Debit,36272,CC108,John Lewis Partnership,LEGO Ideas Sets,Product Sales
78002024,2025-08-03,EUR,5098178.63,684319.28,Debit,36272,CC109,The LEGO Foundation,LEGO Super Heroes DC Sets,Product Sales
78002024,2025-02-09,EUR,5092379.92,683540.93,Debit,36272,CC109,John Lewis Partnership,LEGO BrickHeadz Figures,Product Sales
78002024,2025-01-14,EUR,2929406.05,393208.87,Debit,36272,CC104,Walmart,LEGO BrickHeadz Figures,Product Sales
78002024,2025-06-20,EUR,-467231.33,-62715.61,Credit,36272,CC106,Target,LEGO Seasonal & Holiday Sets,Product Sales
78002024,2025-07-27,EUR,-761725.86,-102245.08,Credit,36272,CC101,Walmart,LEGO Seasonal & Holiday Sets,Product Sales
78002024,2025-02-04,EUR,998472.2,134023.11,Debit,36272,CC104,Amazon,LEGO Collectible Minifigures Series,Product Sales
78002024,2025-10-27,EUR,2043342.46,274274.16,Debit,36272,CC103,Carrefour,LEGO Accessories Packs,Product Sales
78002024,2025-02-27,EUR,-657.4,-88.24,Credit,36272,CC109,Carrefour,LEGO Keychains,Product Sales
78002024,2025-02-15,EUR,2082340.18,279508.75,Debit,36272,CC109,Smithsonian Institution,LEGO Keychains,Product Sales
78002024,2025-02-01,EUR,-6602812.31,-886283.53,Credit,36272,CC101,John Lewis Partnership,LEGO Brick Separators,Product Sales
78002024,2025-09-26,EUR,-634608.61,-85182.36,Credit,36272,CC105,The LEGO Foundation,LEGO Education Kits,Product Sales
78002024,2025-09-15,EUR,496138.88,66595.82,Debit,36272,CC100,The LEGO Foundation,LEGO Gear & Apparel,Product Sales
78002024,2025-07-03,EUR,323520.53,43425.57,Debit,36272,CC100,The LEGO Foundation,LEGO Gear & Apparel,Product Sales
78002024,2025-04-12,EUR,46744.08,6274.37,Debit,36272,CC101,"Toys ""R"" Us",LEGO Puzzle and Board Games,Product Sales
78002024,2025-09-22,EUR,-5834763.58,-783189.74,Credit,36272,CC101,The LEGO Foundation,LEGO Books & Magazines,Product Sales
78002024,2025-10-02,EUR,-2974970.11,-399324.85,Credit,36272,CC104,Educational Insights,LEGO Books & Magazines,Product Sales
78002024,2025-08-31,EUR,254098.7,34107.21,Debit,36272,CC104,Educational Insights,LEGO Books & Magazines,Product Sales
78002024,2025-09-13,EUR,-3258320.3,-437358.43,Credit,36272,CC101,Carrefour,LEGO Video Games,Product Sales
78002024,2025-12-08,EUR,2454581.89,329474.08,Debit,36272,CC104,Carrefour,LEGO Video Games,Product Sales
78002024,2025-09-13,EUR,2209911.79,296632.46,Debit,36272,CC109,Smithsonian Institution,LEGO Video Games,Product Sales
78002024,2025-03-26,EUR,-1963691.49,-263582.75,Credit,36272,CC105,Walmart,LEGO Monkie Kid Playsets,Product Sales
78002024,2025-07-07,EUR,-777716.6,-104391.49,Credit,36272,CC105,Walmart,LEGO Monkie Kid Playsets,Product Sales
78002024,2025-05-18,EUR,1963691.49,263582.75,Debit,36272,CC106,John Lewis Partnership,LEGO Monkie Kid Playsets,Product Sales
78002024,2025-06-25,EUR,38996.68,5234.45,Debit,36272,CC108,Amazon,LEGO Jurassic World Sets,Product Sales
78002024,2025-02-28,EUR,-320.57,-43.03,Credit,36272,CC109,Target,LEGO Avatar Sets,Product Sales
78002024,2025-09-23,EUR,-2171224.22,-291439.49,Credit,36272,CC106,John Lewis Partnership,LEGO Stationery,Product Sales
